,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
8,962,2004-05,00,1610612738,BOS,31.0,44,0,552.0,62,150,0.413,30,90,0.333,8,15,0.533,21,56,77,26,15,9,17,85,162
9,962,2004-05,00,1610612756,PHX,31.0,28,0,354.0,33,85,0.388,25,65,0.385,7,14,0.5,8,53,61,11,10,6,19,59,98
10,962,2004-05,00,0,TOT,31.0,72,0,906.0,95,235,0.404,55,155,0.355,15,29,0.517,29,109,138,37,25,15,36,144,260
5,2207,2004-05,00,1610612756,PHX,24.0,82,82,3238.0,544,1179,0.461,177,370,0.478,135,180,0.75,120,302,422,291,79,24,148,167,1400
4,2047,2004-05,00,1610612756,PHX,25.0,79,78,2839.0,407,1045,0.389,226,631,0.358,136,184,0.739,91,388,479,158,96,27,102,197,1176
1,2571,2004-05,00,1610612756,PHX,22.0,63,6,1086.0,168,354,0.475,51,139,0.367,55,69,0.797,32,98,130,126,30,7,87,127,442
8,959,2004-05,00,1610612756,PHX,31.0,75,75,2573.0,430,857,0.502,94,218,0.431,211,238,0.887,57,192,249,861,74,6,245,136,1165
2,2321,2004-05,00,1610612756,PHX,27.0,9,0,30.0,5,11,0.455,0,0,0.0,2,4,0.5,1,1,2,3,0,0,1,3,12
18,754,2004-05,00,1610612745,HOU,34.0,24,24,990.0,118,283,0.417,54,147,0.367,30,33,0.909,10,105,115,86,23,1,56,67,320
19,754,2004-05,00,1610612756,PHX,34.0,40,3,998.0,130,299,0.435,68,148,0.459,24,25,0.96,23,131,154,97,12,4,59,86,352
20,754,2004-05,00,0,TOT,34.0,64,27,1988.0,248,582,0.426,122,295,0.414,54,58,0.931,33,236,269,183,35,5,115,153,672
5,1890,2004-05,00,1610612756,PHX,27.0,81,81,3147.0,613,1289,0.476,114,341,0.334,229,275,0.833,235,680,915,154,163,119,125,199,1569
2,2405,2004-05,00,1610612756,PHX,22.0,80,80,2886.0,747,1336,0.559,3,16,0.188,583,795,0.733,219,494,713,131,77,130,189,278,2080
4,2063,2004-05,00,1610612756,PHX,27.0,38,1,360.0,27,59,0.458,0,0,0.0,26,38,0.684,30,62,92,17,4,11,20,60,80
3,2212,2004-05,00,1610612756,PHX,23.0,76,3,1048.0,135,220,0.614,0,1,0.0,78,163,0.479,98,129,227,13,4,102,44,131,348
13,448,2004-05,00,1610612756,PHX,34.0,39,0,214.0,12,34,0.353,0,0,0.0,5,9,0.556,16,37,53,13,6,12,8,29,29
