,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,2207,2003-04,00,1610612756,PHX,23.0,82,77,3331.0,555,1291,0.43,83,272,0.305,174,232,0.75,80,305,385,362,93,26,199,177,1367
5,2051,2003-04,00,1610612753,ORL,23.0,24,1,345.0,36,89,0.404,0,3,0.0,26,39,0.667,29,43,72,8,10,11,22,44,98
6,2051,2003-04,00,1610612756,PHX,23.0,36,7,438.0,53,112,0.473,0,0,0.0,35,44,0.795,19,73,92,13,14,16,23,85,141
7,2051,2003-04,00,0,TOT,23.0,60,8,787.0,89,201,0.443,0,3,0.0,61,83,0.735,48,116,164,21,24,27,45,129,239
0,2571,2003-04,00,1610612756,PHX,21.0,70,46,1499.0,210,470,0.447,83,210,0.395,47,61,0.77,23,100,123,165,93,7,120,184,550
0,2560,2003-04,00,1610612756,PHX,23.0,49,4,572.0,81,197,0.411,6,32,0.188,35,53,0.66,26,73,99,40,10,13,54,75,203
11,458,2003-04,00,1610612752,NYK,31.0,33,23,730.0,80,202,0.396,28,85,0.329,32,36,0.889,7,59,66,156,30,3,50,85,220
12,458,2003-04,00,1610612756,PHX,31.0,34,0,727.0,86,249,0.345,24,78,0.308,44,53,0.83,13,50,63,117,26,2,48,52,240
13,458,2003-04,00,0,TOT,31.0,67,23,1457.0,166,451,0.368,52,163,0.319,76,89,0.854,20,109,129,273,56,5,98,137,460
7,1721,2003-04,00,1610612762,UTA,29.0,2,0,27.0,2,6,0.333,0,0,0.0,0,0,0.0,1,6,7,1,1,0,0,1,4
7,686,2003-04,00,1610612752,NYK,29.0,18,6,422.0,65,142,0.458,0,0,0.0,22,38,0.579,31,88,119,20,12,11,27,46,152
8,686,2003-04,00,1610612756,PHX,29.0,24,14,506.0,61,126,0.484,0,0,0.0,16,31,0.516,39,99,138,16,25,13,30,71,138
9,686,2003-04,00,0,TOT,29.0,42,20,928.0,126,268,0.47,0,0,0.0,38,69,0.551,70,187,257,36,37,24,57,117,290
1,2418,2003-04,00,1610612756,PHX,23.0,78,13,1828.0,150,360,0.417,75,180,0.417,91,111,0.82,42,159,201,98,48,9,68,144,466
0,2573,2003-04,00,1610612756,PHX,19.0,21,0,224.0,43,88,0.489,0,4,0.0,10,13,0.769,9,35,44,9,3,3,15,28,96
4,1890,2003-04,00,1610612756,PHX,26.0,79,79,3217.0,590,1341,0.44,90,265,0.34,228,268,0.851,212,525,737,214,167,104,156,203,1498
1,2405,2003-04,00,1610612756,PHX,21.0,55,53,2027.0,411,865,0.475,1,5,0.2,310,435,0.713,157,339,496,78,64,89,177,188,1133
3,2063,2003-04,00,1610612756,PHX,26.0,66,43,1601.0,152,300,0.507,0,0,0.0,134,181,0.74,123,220,343,57,42,25,77,258,438
5,1751,2003-04,00,1610612764,WAS,28.0,1,0,4.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0
6,1751,2003-04,00,1610612756,PHX,28.0,61,17,863.0,99,189,0.524,0,0,0.0,63,126,0.5,97,164,261,7,25,50,65,176,261
7,1751,2003-04,00,0,TOT,28.0,62,17,867.0,99,190,0.521,0,0,0.0,63,126,0.5,97,164,261,7,25,51,66,176,261
