,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,1737,2004-05,00,1610612752,NYK,27.0,54,54,1519.0,234,460,0.509,0,1,0.0,121,171,0.708,169,270,439,26,53,53,81,172,589
11,1737,2004-05,00,1610612759,SAS,27.0,23,5,414.0,55,142,0.387,0,0,0.0,32,56,0.571,78,69,147,8,5,33,27,64,142
12,1737,2004-05,00,0,TOT,27.0,77,59,1935.0,289,602,0.48,0,1,0.0,153,227,0.674,247,339,586,34,58,86,108,236,731
10,299,2004-05,00,1610612759,SAS,32.0,9,0,157.0,34,77,0.442,2,6,0.333,20,23,0.87,4,20,24,8,4,3,7,19,90
4,1752,2004-05,00,1610612759,SAS,29.0,23,0,244.0,27,80,0.338,0,3,0.0,22,28,0.786,18,38,56,8,3,11,14,29,76
14,109,2004-05,00,1610612759,SAS,34.0,75,16,1396.0,157,375,0.419,51,138,0.37,86,109,0.789,91,177,268,80,67,60,69,138,451
6,1725,2004-05,00,1610612759,SAS,29.0,70,70,1785.0,198,430,0.46,0,0,0.0,14,30,0.467,184,275,459,71,31,117,73,207,410
3,2225,2004-05,00,1610612759,SAS,23.0,80,80,2735.0,539,1118,0.482,43,156,0.276,210,323,0.65,47,251,298,491,98,4,215,167,1331
4,2366,2004-05,00,1610612759,SAS,26.0,48,0,278.0,32,77,0.416,5,16,0.313,12,16,0.75,4,21,25,33,14,1,14,26,81
10,1477,2004-05,00,1610612759,SAS,34.0,82,82,2628.0,251,598,0.42,102,253,0.403,71,112,0.634,50,235,285,126,55,39,57,175,675
0,2757,2004-05,00,1610612759,SAS,22.0,80,2,1148.0,173,390,0.444,58,142,0.408,67,89,0.753,16,67,83,150,41,10,77,96,471
11,699,2004-05,00,1610612759,SAS,33.0,81,8,1742.0,194,459,0.423,100,280,0.357,113,135,0.837,29,161,190,178,39,20,64,123,601
2,1938,2004-05,00,1610612759,SAS,27.0,74,74,2193.0,367,780,0.471,97,258,0.376,355,442,0.803,75,254,329,288,119,27,172,190,1186
7,1495,2004-05,00,1610612759,SAS,29.0,66,66,2203.0,517,1042,0.496,3,9,0.333,305,455,0.67,202,530,732,179,45,174,127,144,1342
4,2484,2004-05,00,1610612759,SAS,26.0,67,0,1237.0,173,409,0.423,45,121,0.372,103,130,0.792,37,139,176,92,39,12,53,83,494
18,763,2004-05,00,1610612759,SAS,37.0,61,6,699.0,74,182,0.407,0,0,0.0,48,63,0.762,54,109,163,14,18,20,40,122,196
