,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,2035,2007-08,00,1610612759,SAS,28.0,5,0,28.0,7,14,0.5,3,9,0.333,0,2,0.0,0,1,1,1,1,0,0,4,17
14,757,2007-08,00,1610612763,MEM,34.0,29,29,624.0,77,194,0.397,36,94,0.383,21,26,0.808,14,57,71,112,19,0,50,46,211
15,757,2007-08,00,1610612759,SAS,34.0,31,4,413.0,43,143,0.301,14,55,0.255,6,8,0.75,6,41,47,53,11,2,30,30,106
16,757,2007-08,00,0,TOT,34.0,60,33,1037.0,120,337,0.356,50,149,0.336,27,34,0.794,20,98,118,165,30,2,80,76,317
14,714,2007-08,00,1610612759,SAS,35.0,82,61,2204.0,315,761,0.414,132,357,0.37,64,80,0.8,27,227,254,114,29,10,56,93,826
3,2137,2007-08,00,1610612759,SAS,30.0,73,0,1316.0,159,375,0.424,61,165,0.37,44,58,0.759,36,192,228,63,56,17,58,127,423
2,101177,2007-08,00,1610612759,SAS,33.0,82,64,1644.0,180,296,0.608,0,1,0.0,37,61,0.607,153,277,430,95,37,20,51,203,397
6,2225,2007-08,00,1610612759,SAS,26.0,69,68,2312.0,515,1043,0.494,17,66,0.258,248,347,0.715,30,191,221,411,55,8,164,93,1295
10,1521,2007-08,00,1610612759,SAS,33.0,74,9,1139.0,121,283,0.428,3,10,0.3,61,80,0.763,13,61,74,159,23,1,54,97,306
13,1477,2007-08,00,1610612759,SAS,37.0,81,81,2448.0,174,428,0.407,90,215,0.419,45,69,0.652,33,201,234,91,54,22,46,177,483
3,2588,2007-08,00,1610612759,SAS,28.0,68,3,853.0,121,291,0.416,46,137,0.336,38,44,0.864,53,139,192,32,14,17,39,111,326
14,699,2007-08,00,1610612759,SAS,36.0,31,1,554.0,77,160,0.481,48,112,0.429,19,20,0.95,12,43,55,54,17,3,18,43,221
5,1938,2007-08,00,1610612759,SAS,30.0,74,23,2299.0,453,984,0.46,156,389,0.401,380,442,0.86,63,291,354,332,109,33,200,173,1442
10,1495,2007-08,00,1610612759,SAS,32.0,78,78,2651.0,585,1178,0.497,0,4,0.0,338,463,0.73,237,644,881,218,56,152,178,185,1508
17,109,2007-08,00,1610612759,SAS,37.0,45,5,583.0,38,119,0.319,18,70,0.257,18,28,0.643,35,74,109,47,21,19,22,55,112
0,101133,2007-08,00,1610612759,SAS,21.0,6,0,23.0,6,12,0.5,0,0,0.0,9,9,1.0,0,5,5,1,0,4,2,4,21
12,703,2007-08,00,1610612760,SEA,35.0,42,39,1060.0,139,271,0.513,0,0,0.0,39,56,0.696,94,275,369,53,35,43,28,131,317
13,703,2007-08,00,1610612759,SAS,35.0,28,9,524.0,56,125,0.448,0,1,0.0,14,24,0.583,36,102,138,14,21,14,18,57,126
14,703,2007-08,00,0,TOT,35.0,70,48,1584.0,195,396,0.492,0,1,0.0,53,80,0.663,130,377,507,67,56,57,46,188,443
