,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,201612,2009-10,00,1610612759,SAS,23.0,47,0,317.0,40,76,0.526,2,11,0.182,17,30,0.567,13,36,49,16,4,9,11,29,99
0,202066,2009-10,00,1610612745,HOU,24.0,9,0,118.0,13,29,0.448,3,12,0.25,16,24,0.667,2,12,14,7,4,4,14,16,45
1,202066,2009-10,00,1610612758,SAC,24.0,5,0,23.0,3,8,0.375,0,2,0.0,5,5,1.0,1,2,3,2,1,0,2,1,11
2,202066,2009-10,00,1610612759,SAS,24.0,13,4,193.0,28,64,0.438,10,23,0.435,14,21,0.667,3,11,14,12,8,2,11,25,80
3,202066,2009-10,00,0,TOT,24.0,27,4,334.0,44,101,0.436,13,37,0.351,35,50,0.7,6,25,31,21,13,6,27,42,136
1,201588,2009-10,00,1610612759,SAS,24.0,78,43,2276.0,353,738,0.478,75,188,0.399,183,237,0.772,42,163,205,226,69,26,101,222,964
7,2427,2009-10,00,1610612759,SAS,29.0,79,5,1515.0,193,496,0.389,88,264,0.333,27,34,0.794,11,151,162,137,30,14,59,99,501
8,2225,2009-10,00,1610612759,SAS,28.0,56,50,1728.0,349,716,0.487,10,34,0.294,186,246,0.756,7,128,135,317,29,8,149,96,894
10,2586,2009-10,00,1610612759,SAS,30.0,79,50,1559.0,120,298,0.403,70,196,0.357,37,50,0.74,25,151,176,95,45,12,53,156,347
5,2588,2009-10,00,1610612759,SAS,30.0,65,8,1161.0,166,372,0.446,90,231,0.39,35,48,0.729,52,162,214,68,30,24,39,109,457
7,1938,2009-10,00,1610612759,SAS,32.0,75,21,2150.0,398,903,0.441,132,350,0.377,309,355,0.87,68,216,284,370,103,24,154,154,1237
12,1495,2009-10,00,1610612759,SAS,34.0,78,77,2438.0,561,1082,0.518,2,11,0.182,271,374,0.725,221,567,788,246,45,117,140,152,1395
0,202087,2009-10,00,1610612764,WAS,23.0,11,2,182.0,28,59,0.475,7,9,0.778,18,29,0.621,15,18,33,7,7,1,10,13,81
8,2210,2009-10,00,1610612759,SAS,30.0,81,70,2520.0,362,775,0.467,59,187,0.316,211,287,0.735,58,298,356,158,45,40,105,178,994
1,101133,2009-10,00,1610612759,SAS,23.0,26,0,165.0,35,55,0.636,0,0,0.0,31,47,0.66,13,39,52,2,3,8,15,32,101
15,686,2009-10,00,1610612759,SAS,35.0,77,50,1617.0,205,428,0.479,0,2,0.0,36,57,0.632,149,306,455,83,43,32,79,147,446
0,201971,2009-10,00,1610612759,SAS,21.0,82,23,1494.0,275,495,0.556,0,2,0.0,88,161,0.547,200,326,526,65,50,39,112,224,638
