,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2604,2003-04,00,1610612763,MEM,23.0,20,0,178.0,16,43,0.372,6,12,0.5,6,8,0.75,13,28,41,7,5,5,14,18,44
5,1715,2003-04,00,1610612763,MEM,28.0,72,68,2117.0,290,713,0.407,120,364,0.33,82,98,0.837,25,122,147,492,92,5,136,97,782
0,2559,2003-04,00,1610612763,MEM,23.0,6,0,34.0,4,18,0.222,0,4,0.0,3,3,1.0,3,1,4,4,1,0,6,6,11
3,2031,2003-04,00,1610612763,MEM,24.0,77,10,1528.0,268,571,0.469,1,4,0.25,190,262,0.725,141,237,378,38,56,118,88,188,727
5,1719,2003-04,00,1610612757,POR,27.0,13,10,404.0,68,175,0.389,1,8,0.125,21,27,0.778,21,40,61,35,20,3,32,38,158
6,1719,2003-04,00,1610612763,MEM,27.0,59,17,1467.0,295,675,0.437,21,61,0.344,117,156,0.75,57,142,199,104,71,16,129,159,728
7,1719,2003-04,00,0,TOT,27.0,72,27,1872.0,363,850,0.427,22,69,0.319,138,183,0.754,78,182,260,139,91,19,161,197,886
3,2054,2003-04,00,1610612763,MEM,25.0,40,28,533.0,67,133,0.504,0,0,0.0,36,61,0.59,37,91,128,18,9,22,23,79,170
2,2200,2003-04,00,1610612763,MEM,23.0,78,78,2458.0,506,1049,0.482,4,15,0.267,365,511,0.714,206,394,600,198,44,132,187,185,1381
2,2248,2003-04,00,1610612763,MEM,25.0,81,14,1669.0,172,464,0.371,26,106,0.245,90,138,0.652,49,129,178,402,91,19,146,175,460
0,2563,2003-04,00,1610612763,MEM,23.0,20,0,155.0,15,53,0.283,1,4,0.25,5,11,0.455,7,16,23,12,5,6,12,23,36
2,2203,2003-04,00,1610612763,MEM,25.0,79,1,1946.0,242,543,0.446,65,186,0.349,120,164,0.732,102,201,303,101,101,58,56,187,669
5,2034,2003-04,00,1610612763,MEM,24.0,65,65,1768.0,270,616,0.438,80,215,0.372,102,141,0.723,42,174,216,232,59,14,107,162,722
3,2415,2003-04,00,1610612763,MEM,24.0,2,0,11.0,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,1,1,0,2,3,2
6,1899,2003-04,00,1610612763,MEM,27.0,82,82,2448.0,368,770,0.478,112,290,0.386,278,335,0.83,92,311,403,122,137,40,112,248,1126
7,953,2003-04,00,1610612763,MEM,28.0,65,46,1674.0,257,586,0.439,0,5,0.0,96,131,0.733,144,301,445,71,45,58,77,192,610
12,448,2003-04,00,1610612763,MEM,33.0,82,1,1606.0,159,312,0.51,0,4,0.0,61,116,0.526,125,217,342,90,73,70,69,170,379
