,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,203210,2016-17,00,1610612763,MEM,27.0,77,75,2101.0,250,500,0.5,55,145,0.379,134,167,0.802,167,377,544,84,47,34,94,248,689
1,1626185,2016-17,00,1610612763,MEM,23.0,42,3,558.0,58,151,0.384,9,25,0.36,40,50,0.8,42,120,162,8,17,9,28,91,165
0,1627735,2016-17,00,1610612763,MEM,21.0,33,1,405.0,36,115,0.313,3,22,0.136,31,37,0.838,11,35,46,61,18,7,39,40,106
0,1626150,2016-17,00,1610612763,MEM,22.0,72,18,1474.0,117,360,0.325,43,156,0.276,148,194,0.763,23,113,136,198,53,21,85,194,425
0,1627782,2016-17,00,1610612740,NOP,22.0,3,3,47.0,5,8,0.625,4,7,0.571,2,4,0.5,0,5,5,1,2,0,3,6,16
1,1627782,2016-17,00,1610612763,MEM,22.0,11,2,189.0,20,50,0.4,3,21,0.143,12,18,0.667,1,10,11,12,4,1,9,12,55
2,1627782,2016-17,00,0,TOT,22.0,14,5,236.0,25,58,0.431,7,28,0.25,14,22,0.636,1,15,16,13,6,1,12,18,71
5,203516,2016-17,00,1610612763,MEM,26.0,64,28,1501.0,146,321,0.455,51,137,0.372,86,110,0.782,69,190,259,64,46,19,59,165,429
12,2754,2016-17,00,1610612763,MEM,35.0,71,66,1914.0,274,595,0.461,15,54,0.278,80,130,0.615,166,225,391,98,115,29,100,178,643
9,201144,2016-17,00,1610612763,MEM,29.0,69,68,2292.0,464,1009,0.46,171,419,0.408,316,368,0.859,31,210,241,433,92,19,156,126,1415
22,1713,2016-17,00,1610612763,MEM,40.0,73,15,1800.0,193,490,0.394,112,296,0.378,88,115,0.765,36,191,227,133,60,36,50,163,586
0,1627738,2016-17,00,1610612763,MEM,20.0,36,0,238.0,24,47,0.511,0,0,0.0,10,18,0.556,20,40,60,2,3,17,8,40,58
5,202718,2016-17,00,1610612763,MEM,28.0,34,34,675.0,75,222,0.338,25,93,0.269,35,43,0.814,6,78,84,55,20,5,24,52,210
6,203584,2016-17,00,1610612763,MEM,25.0,67,3,1183.0,185,495,0.374,138,355,0.389,43,54,0.796,22,78,100,46,20,4,45,90,551
8,201188,2016-17,00,1610612763,MEM,32.0,74,74,2531.0,532,1160,0.459,104,268,0.388,278,332,0.837,60,404,464,338,67,99,166,171,1446
13,201148,2016-17,00,1610612763,MEM,29.0,28,5,447.0,83,135,0.615,0,1,0.0,23,35,0.657,31,47,78,15,11,20,10,42,189
17,2216,2016-17,00,1610612763,MEM,35.0,73,5,1786.0,433,964,0.449,21,94,0.223,141,193,0.731,182,416,598,122,38,10,99,136,1028
