,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,203210,2017-18,00,1610612763,MEM,28.0,55,54,1542.0,223,488,0.457,43,127,0.339,80,111,0.721,147,317,464,79,32,25,76,153,569
2,1626185,2017-18,00,1610612763,MEM,24.0,73,36,1661.0,221,496,0.446,34,98,0.347,89,116,0.767,97,221,318,73,39,49,86,211,565
0,1628424,2017-18,00,1610612763,MEM,20.0,32,12,643.0,80,189,0.423,11,39,0.282,25,25,1.0,14,36,50,68,18,5,44,61,196
6,1627362,2017-18,00,1610612745,HOU,25.0,13,0,118.0,9,22,0.409,4,9,0.444,4,4,1.0,3,15,18,13,10,3,7,18,26
7,1627362,2017-18,00,1610612763,MEM,25.0,5,0,119.0,10,21,0.476,0,2,0.0,4,6,0.667,5,12,17,9,8,2,8,10,24
8,1627362,2017-18,00,0,TOT,25.0,18,0,237.0,19,43,0.442,4,11,0.364,8,10,0.8,8,27,35,22,18,5,15,28,50
0,1627988,2017-18,00,1610612763,MEM,25.0,20,0,378.0,41,109,0.376,19,58,0.328,6,10,0.6,10,28,38,22,31,6,19,28,107
1,1626150,2017-18,00,1610612763,MEM,23.0,56,46,1326.0,181,429,0.422,47,142,0.331,124,159,0.78,23,108,131,177,38,26,81,138,533
10,201596,2017-18,00,1610612763,MEM,32.0,66,10,1421.0,168,443,0.379,53,191,0.277,118,138,0.855,13,144,157,197,79,14,117,179,507
3,1627782,2017-18,00,1610612763,MEM,23.0,35,9,691.0,116,269,0.431,49,122,0.402,44,59,0.746,16,40,56,66,18,5,54,59,325
6,202705,2017-18,00,1610612763,MEM,29.0,7,1,193.0,51,102,0.5,19,32,0.594,20,23,0.87,8,13,21,25,11,3,16,6,141
0,1628397,2017-18,00,1610612763,MEM,21.0,36,5,516.0,86,152,0.566,0,0,0.0,29,36,0.806,53,105,158,32,12,13,35,55,201
10,201144,2017-18,00,1610612763,MEM,30.0,12,12,373.0,64,168,0.381,24,77,0.312,53,66,0.803,0,27,27,49,12,3,18,24,205
10,201936,2017-18,00,1610612763,MEM,28.0,52,32,1607.0,366,809,0.452,114,286,0.399,164,209,0.785,44,221,265,269,57,17,117,96,1010
4,203104,2017-18,00,1610612763,MEM,25.0,3,0,74.0,4,16,0.25,1,4,0.25,2,5,0.4,1,5,6,13,4,0,3,5,11
1,1627738,2017-18,00,1610612763,MEM,21.0,62,6,943.0,161,265,0.608,0,0,0.0,38,57,0.667,75,175,250,40,15,39,32,125,360
4,203463,2017-18,00,1610612763,MEM,25.0,56,17,1091.0,157,373,0.421,55,159,0.346,53,64,0.828,34,105,139,51,38,15,61,139,422
0,1628415,2017-18,00,1610612763,MEM,22.0,82,74,2350.0,340,772,0.44,94,264,0.356,124,166,0.747,49,208,257,135,73,17,124,233,898
6,202718,2017-18,00,1610612763,MEM,29.0,36,8,691.0,108,234,0.462,51,121,0.421,17,27,0.63,14,76,90,69,18,11,35,53,284
9,201188,2017-18,00,1610612763,MEM,33.0,73,73,2408.0,434,1033,0.42,109,320,0.341,281,337,0.834,78,514,592,305,54,101,194,185,1258
