,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2766,2004-05,00,1610612763,MEM,25.0,24,0,220.0,28,60,0.467,3,11,0.273,14,19,0.737,1,11,12,28,13,1,12,25,73
6,1715,2004-05,00,1610612763,MEM,29.0,71,68,1953.0,266,644,0.413,107,330,0.324,80,101,0.792,19,103,122,399,75,5,130,91,719
4,2031,2004-05,00,1610612763,MEM,25.0,60,14,1279.0,219,488,0.449,0,4,0.0,166,219,0.758,92,181,273,43,41,92,90,182,604
8,1719,2004-05,00,1610612763,MEM,28.0,69,19,1487.0,272,617,0.441,36,104,0.346,141,188,0.75,49,180,229,80,85,27,90,165,721
3,2200,2004-05,00,1610612763,MEM,24.0,56,53,1790.0,357,695,0.514,1,6,0.167,282,367,0.768,130,280,410,135,37,93,137,146,997
3,2248,2004-05,00,1610612763,MEM,26.0,80,14,1806.0,236,554,0.426,52,163,0.319,91,138,0.659,35,129,164,359,83,19,167,184,615
1,2563,2004-05,00,1610612763,MEM,24.0,52,7,650.0,83,190,0.437,23,60,0.383,44,64,0.688,11,58,69,21,13,11,29,81,233
3,2203,2004-05,00,1610612763,MEM,26.0,80,72,2516.0,271,613,0.442,70,177,0.395,180,228,0.789,158,255,413,126,91,77,75,201,792
6,2034,2004-05,00,1610612763,MEM,25.0,76,51,2280.0,387,766,0.505,140,323,0.433,108,150,0.72,36,264,300,220,54,23,127,197,1022
4,2073,2004-05,00,1610612763,MEM,28.0,58,16,1433.0,160,432,0.37,44,125,0.352,158,181,0.873,63,162,225,114,88,19,83,172,522
7,1899,2004-05,00,1610612763,MEM,28.0,50,18,1383.0,127,356,0.357,55,178,0.309,96,111,0.865,45,174,219,88,48,23,69,134,405
8,953,2004-05,00,1610612763,MEM,29.0,80,77,2289.0,320,683,0.469,0,3,0.0,131,198,0.662,177,436,613,87,58,69,100,251,771
