,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,204060,2017-18,00,1610612762,UTA,30.0,82,81,2579.0,335,718,0.467,204,464,0.44,66,83,0.795,24,320,344,392,90,20,159,178,940
6,201937,2017-18,00,1610612762,UTA,27.0,77,77,2254.0,346,827,0.418,96,273,0.352,220,254,0.866,44,307,351,410,121,11,207,206,1008
1,204065,2017-18,00,1610612762,UTA,27.0,3,0,9.0,2,3,0.667,2,3,0.667,4,4,1.0,0,0,0,0,0,0,1,3,10
9,201973,2017-18,00,1610612762,UTA,31.0,74,19,1134.0,159,341,0.466,65,157,0.414,46,57,0.807,53,193,246,42,24,12,27,127,429
6,202692,2017-18,00,1610612762,UTA,26.0,64,1,1059.0,170,414,0.411,47,142,0.331,107,124,0.863,19,173,192,67,37,8,60,75,494
2,203957,2017-18,00,1610612762,UTA,22.0,14,0,235.0,42,87,0.483,5,18,0.278,25,31,0.806,4,22,26,43,8,3,20,20,114
0,1628396,2017-18,00,1610612762,UTA,20.0,9,0,29.0,3,11,0.273,0,1,0.0,2,2,1.0,4,7,11,1,0,0,0,1,8
9,202324,2017-18,00,1610612762,UTA,26.0,77,77,2153.0,395,702,0.563,14,63,0.222,140,215,0.651,198,354,552,102,54,82,88,164,944
0,1628571,2017-18,00,1610612762,UTA,24.0,4,0,8.0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0
13,200757,2017-18,00,1610612762,UTA,34.0,38,6,806.0,118,240,0.492,32,84,0.381,44,54,0.815,29,132,161,33,52,12,30,59,312
0,1626220,2017-18,00,1610612762,UTA,25.0,69,4,1150.0,120,284,0.423,42,118,0.356,61,76,0.803,25,211,236,95,36,16,55,105,343
2,203526,2017-18,00,1610612762,UTA,26.0,41,0,498.0,69,151,0.457,19,47,0.404,26,35,0.743,7,42,49,75,13,4,36,38,183
4,203497,2017-18,00,1610612762,UTA,26.0,56,56,1816.0,276,444,0.622,0,0,0.0,204,299,0.682,165,436,601,80,44,129,107,153,756
1,1627777,2017-18,00,1610612762,UTA,25.0,9,0,32.0,4,11,0.364,0,4,0.0,1,2,0.5,3,6,9,3,2,0,3,1,9
7,202327,2017-18,00,1610612762,UTA,31.0,63,3,810.0,60,120,0.5,0,1,0.0,42,56,0.75,68,82,150,53,43,74,20,105,162
0,1628378,2017-18,00,1610612762,UTA,21.0,79,71,2638.0,595,1362,0.437,187,550,0.34,239,297,0.805,52,244,296,291,118,27,215,213,1616
7,203109,2017-18,00,1610612739,CLE,27.0,53,47,1346.0,157,376,0.418,62,189,0.328,78,92,0.848,41,132,173,58,41,12,42,124,454
8,203109,2017-18,00,1610612762,UTA,27.0,27,0,744.0,114,295,0.386,48,152,0.316,43,56,0.768,18,84,102,41,23,9,32,63,319
9,203109,2017-18,00,0,TOT,27.0,80,47,2090.0,271,671,0.404,110,341,0.323,121,148,0.818,59,216,275,99,64,21,74,187,773
