,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,965,2006-07,00,1610612762,UTA,32.0,82,61,2287.0,258,675,0.382,48,156,0.308,262,307,0.853,30,119,149,274,83,6,120,234,826
4,2430,2006-07,00,1610612762,UTA,25.0,74,74,2557.0,647,1154,0.561,0,0,0.0,255,372,0.685,235,632,867,221,70,21,194,217,1549
1,101114,2006-07,00,1610612762,UTA,23.0,80,80,2950.0,494,1083,0.456,82,255,0.322,227,296,0.767,41,226,267,745,78,13,246,254,1297
0,200758,2006-07,00,1610612762,UTA,22.0,56,14,675.0,102,193,0.528,0,9,0.0,56,83,0.675,37,38,75,24,37,6,24,44,260
8,1921,2006-07,00,1610612762,UTA,30.0,61,6,1188.0,176,381,0.462,52,122,0.426,71,87,0.816,24,105,129,63,28,5,64,122,475
0,200793,2006-07,00,1610612762,UTA,22.0,49,0,450.0,32,98,0.327,6,28,0.214,24,37,0.649,8,32,40,83,22,7,31,51,94
4,2246,2006-07,00,1610612762,UTA,28.0,80,80,2664.0,490,1061,0.462,129,336,0.384,296,387,0.765,160,419,579,156,36,38,125,257,1405
8,1723,2006-07,00,1610612762,UTA,31.0,77,2,1965.0,322,656,0.491,13,39,0.333,237,309,0.767,117,236,353,99,52,11,118,232,894
0,200794,2006-07,00,1610612762,UTA,22.0,82,1,1472.0,209,398,0.525,1,3,0.333,140,208,0.673,183,240,423,62,67,74,94,236,559
5,2260,2006-07,00,1610612762,UTA,28.0,82,9,913.0,75,170,0.441,0,0,0.0,54,83,0.651,71,100,171,60,13,8,37,147,204
1,101139,2006-07,00,1610612762,UTA,20.0,37,13,373.0,40,116,0.345,7,32,0.219,14,23,0.609,11,24,35,25,11,4,28,60,101
5,1905,2006-07,00,1610612762,UTA,26.0,70,70,2049.0,197,418,0.471,16,75,0.213,174,239,0.728,88,241,329,202,74,144,135,172,584
2,2737,2006-07,00,1610612762,UTA,26.0,28,0,248.0,27,65,0.415,0,0,0.0,18,29,0.621,22,44,66,10,6,2,17,39,72
