,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
8,1960,2005-06,00,1610612762,UTA,28.0,71,18,1376.0,171,403,0.424,1,16,0.063,98,150,0.653,17,117,134,190,47,14,110,125,441
3,2430,2005-06,00,1610612762,UTA,24.0,33,19,1025.0,219,399,0.549,0,0,0.0,99,137,0.723,73,212,285,88,30,8,69,105,537
0,101114,2005-06,00,1610612762,UTA,22.0,80,47,2307.0,339,805,0.421,91,219,0.416,95,135,0.704,35,159,194,359,60,17,145,233,864
7,1921,2005-06,00,1610612762,UTA,29.0,37,36,956.0,166,383,0.433,18,59,0.305,43,57,0.754,15,55,70,63,16,4,63,87,393
3,2246,2005-06,00,1610612762,UTA,27.0,82,82,2945.0,519,1128,0.46,80,234,0.342,354,454,0.78,211,535,746,194,40,73,163,285,1472
7,1723,2005-06,00,1610612762,UTA,30.0,71,32,1944.0,322,678,0.475,14,39,0.359,227,313,0.725,158,210,368,98,59,14,109,202,885
5,2484,2005-06,00,1610612762,UTA,27.0,81,14,1711.0,207,527,0.393,39,118,0.331,158,212,0.745,73,134,207,104,44,14,99,153,611
2,2693,2005-06,00,1610612762,UTA,26.0,66,32,1232.0,120,340,0.353,24,82,0.293,106,133,0.797,11,67,78,151,42,9,76,131,370
0,101261,2005-06,00,1610612762,UTA,25.0,23,2,210.0,27,74,0.365,3,16,0.188,12,18,0.667,11,10,21,8,5,0,13,25,69
4,2260,2005-06,00,1610612762,UTA,27.0,79,41,1730.0,129,280,0.461,0,0,0.0,157,219,0.717,134,199,333,97,36,27,61,252,415
0,101139,2005-06,00,1610612762,UTA,19.0,23,0,203.0,28,76,0.368,5,20,0.25,18,24,0.75,18,20,38,16,7,2,9,20,79
4,1905,2005-06,00,1610612762,UTA,25.0,69,63,2604.0,336,730,0.46,36,117,0.308,346,495,0.699,161,391,552,299,102,220,203,162,1054
1,2737,2005-06,00,1610612761,TOR,25.0,52,34,601.0,53,145,0.366,0,1,0.0,15,28,0.536,43,101,144,15,24,6,42,104,121
