,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,203903,2020-21,00,1610612762,UTA,29.0,68,1,1818.0,457,1075,0.425,208,599,0.347,129,144,0.896,47,227,274,168,61,10,115,110,1251
6,204060,2020-21,00,1610612762,UTA,33.0,67,30,1867.0,275,562,0.489,183,406,0.451,76,90,0.844,27,217,244,318,45,12,117,120,809
0,1630235,2020-21,00,1610612762,UTA,23.0,30,0,302.0,32,71,0.451,5,26,0.192,19,19,1.0,11,33,44,45,9,4,21,22,88
1,1629714,2020-21,00,1610612762,UTA,25.0,28,0,138.0,25,52,0.481,12,28,0.429,2,2,1.0,9,18,27,15,7,2,8,17,64
13,201144,2020-21,00,1610612762,UTA,33.0,51,51,1498.0,284,640,0.444,138,335,0.412,121,142,0.852,36,141,177,305,70,9,99,98,827
12,202324,2020-21,00,1610612762,UTA,29.0,68,0,1039.0,155,243,0.638,0,2,0.0,59,80,0.738,138,238,376,44,32,68,36,143,369
1,1629752,2020-21,00,1610612762,UTA,24.0,29,0,147.0,14,30,0.467,4,13,0.308,3,7,0.429,9,19,28,9,4,1,4,21,35
0,1628962,2020-21,00,1610612762,UTA,21.0,15,0,57.0,4,9,0.444,0,0,0.0,8,10,0.8,4,9,13,0,1,4,3,9,16
1,1629744,2020-21,00,1610612761,TOR,26.0,26,0,192.0,24,62,0.387,17,41,0.415,6,7,0.857,3,18,21,9,2,0,6,10,71
2,1629744,2020-21,00,1610612762,UTA,26.0,19,0,134.0,26,65,0.4,10,39,0.256,6,7,0.857,4,19,23,10,2,0,8,8,68
3,1629744,2020-21,00,0,TOT,26.0,45,0,327.0,50,127,0.394,27,80,0.338,12,14,0.857,7,37,44,19,4,0,14,18,139
3,1626220,2020-21,00,1610612762,UTA,28.0,71,71,2240.0,175,394,0.444,107,278,0.385,39,46,0.848,88,397,485,181,57,32,83,182,496
7,203497,2020-21,00,1610612762,UTA,29.0,71,71,2187.0,391,579,0.675,0,4,0.0,233,374,0.623,240,720,960,89,40,190,118,163,1015
4,1627777,2020-21,00,1610612762,UTA,28.0,72,10,1154.0,177,405,0.437,124,292,0.425,22,23,0.957,28,148,176,59,25,8,51,116,500
0,1630190,2020-21,00,1610612762,UTA,23.0,18,0,64.0,10,30,0.333,8,23,0.348,3,4,0.75,1,8,9,6,1,1,6,1,31
8,202711,2020-21,00,1610612762,UTA,32.0,72,72,2216.0,406,925,0.439,180,461,0.39,233,265,0.879,40,241,281,136,45,4,128,115,1225
3,1628378,2020-21,00,1610612762,UTA,24.0,53,53,1771.0,478,1091,0.438,178,461,0.386,267,316,0.845,50,185,235,277,52,15,147,117,1401
19,101141,2020-21,00,1610612762,UTA,34.0,17,1,148.0,21,54,0.389,18,41,0.439,5,5,1.0,7,22,29,4,10,3,8,29,65
1,1629671,2020-21,00,1610612762,UTA,23.0,54,0,519.0,35,99,0.354,30,88,0.341,5,6,0.833,23,61,84,28,11,8,16,61,105
