,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,2430,2009-10,00,1610612762,UTA,28.0,78,78,2673.0,617,1098,0.562,0,0,0.0,285,384,0.742,181,693,874,247,84,36,212,270,1519
0,201785,2009-10,00,1610612762,UTA,24.0,14,0,73.0,12,29,0.414,0,0,0.0,13,19,0.684,8,11,19,1,4,0,6,10,37
4,101114,2009-10,00,1610612762,UTA,26.0,76,76,2802.0,494,1053,0.469,96,259,0.371,335,418,0.801,50,253,303,798,96,16,252,208,1419
7,2246,2009-10,00,1610612762,UTA,31.0,73,73,2149.0,355,775,0.458,82,213,0.385,196,239,0.82,132,383,515,119,38,81,127,223,988
0,202178,2009-10,00,1610612762,UTA,24.0,32,0,217.0,38,82,0.463,7,26,0.269,23,46,0.5,6,23,29,39,12,0,14,17,106
4,101179,2009-10,00,1610612762,UTA,27.0,60,4,806.0,98,242,0.405,18,63,0.286,41,59,0.695,28,46,74,123,40,13,56,109,255
0,202083,2009-10,00,1610612762,UTA,23.0,82,48,2025.0,273,565,0.483,63,165,0.382,160,193,0.829,50,141,191,124,64,15,93,152,769
3,200794,2009-10,00,1610612762,UTA,25.0,82,8,2277.0,385,716,0.538,1,9,0.111,183,264,0.693,186,373,559,131,64,99,116,285,954
8,2594,2009-10,00,1610612762,UTA,29.0,52,0,952.0,138,280,0.493,59,110,0.536,39,49,0.796,10,101,111,89,26,12,42,76,374
4,101139,2009-10,00,1610612762,UTA,23.0,63,28,1497.0,241,562,0.429,74,217,0.341,66,95,0.695,42,126,168,105,58,17,81,190,622
1,201585,2009-10,00,1610612762,UTA,21.0,36,0,172.0,22,47,0.468,0,0,0.0,9,15,0.6,16,29,45,6,2,4,15,26,53
2,201178,2009-10,00,1610612762,UTA,23.0,49,5,408.0,52,95,0.547,0,1,0.0,24,57,0.421,33,57,90,15,6,19,24,78,128
8,1905,2009-10,00,1610612762,UTA,29.0,58,35,1681.0,244,482,0.506,26,89,0.292,174,234,0.744,76,188,264,158,83,71,79,102,688
