,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,731,2002-03,00,1610612762,UTA,30.0,81,74,1927.0,169,326,0.518,0,0,0.0,100,196,0.51,180,323,503,55,20,147,104,235,438
2,2052,2002-03,00,1610612762,UTA,22.0,61,8,761.0,114,284,0.401,4,12,0.333,47,68,0.691,22,63,85,40,22,8,49,57,279
18,304,2002-03,00,1610612762,UTA,41.0,82,82,2273.0,309,640,0.483,29,80,0.363,237,287,0.826,51,150,201,629,137,16,182,184,884
19,349,2002-03,00,1610612762,UTA,38.0,82,0,1467.0,147,369,0.398,27,95,0.284,61,80,0.763,34,142,176,375,48,3,152,90,382
4,680,2002-03,00,1610612762,UTA,32.0,50,1,475.0,37,118,0.314,0,0,0.0,25,52,0.481,26,51,77,21,14,7,34,50,99
4,1723,2002-03,00,1610612762,UTA,27.0,78,69,2556.0,521,1020,0.511,66,160,0.413,262,331,0.792,190,324,514,133,73,17,160,217,1370
3,2306,2002-03,00,1610612762,UTA,23.0,44,0,287.0,50,109,0.459,3,7,0.429,18,22,0.818,11,15,26,53,12,1,30,28,121
1,2260,2002-03,00,1610612762,UTA,24.0,22,7,421.0,38,86,0.442,0,1,0.0,44,62,0.71,32,28,60,14,5,6,19,70,120
17,252,2002-03,00,1610612762,UTA,39.0,81,81,2936.0,595,1289,0.462,3,14,0.214,474,621,0.763,113,515,628,379,136,31,210,204,1667
3,1909,2002-03,00,1610612762,UTA,27.0,82,2,1323.0,170,423,0.402,45,133,0.338,81,107,0.757,83,189,272,86,41,24,70,148,466
9,384,2002-03,00,1610612762,UTA,31.0,81,74,2351.0,325,651,0.499,10,25,0.4,40,69,0.58,73,211,284,163,65,13,108,225,700
1,1905,2002-03,00,1610612762,UTA,22.0,80,11,2214.0,315,642,0.491,37,114,0.325,296,370,0.8,147,273,420,138,118,175,136,185,963
