,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
16,2772,2016-17,00,1610612745,HOU,32.0,80,80,2773.0,326,798,0.409,191,555,0.344,93,126,0.738,54,404,458,175,147,20,73,133,936
4,201976,2016-17,00,1610612745,HOU,28.0,67,67,2058.0,228,543,0.42,110,288,0.382,73,95,0.768,95,298,393,281,99,25,100,222,639
8,201583,2016-17,00,1610612745,HOU,29.0,72,72,2116.0,323,773,0.418,204,506,0.403,129,150,0.86,112,218,330,68,31,14,55,142,979
1,1626149,2016-17,00,1610612745,HOU,23.0,58,14,1064.0,225,345,0.652,1,7,0.143,76,121,0.628,81,138,219,64,20,42,44,126,527
1,1626155,2016-17,00,1610612745,HOU,23.0,77,2,1419.0,203,429,0.473,60,187,0.321,38,68,0.559,94,190,284,76,38,21,41,83,504
6,201628,2016-17,00,1610612745,HOU,32.0,25,0,123.0,23,60,0.383,14,35,0.4,2,2,1.0,0,6,6,14,1,0,5,5,62
8,201569,2016-17,00,1610612745,HOU,28.0,75,15,2323.0,412,1016,0.406,246,661,0.372,147,175,0.84,29,172,201,188,48,41,121,150,1217
11,101150,2016-17,00,1610612747,LAL,30.0,58,1,1403.0,326,734,0.444,122,317,0.385,304,344,0.884,14,118,132,183,65,11,120,67,1078
12,101150,2016-17,00,1610612745,HOU,30.0,23,0,591.0,102,264,0.386,41,129,0.318,98,113,0.867,12,58,70,56,15,9,40,25,343
13,101150,2016-17,00,0,TOT,30.0,81,1,1993.0,428,998,0.429,163,446,0.365,402,457,0.88,26,176,202,239,80,20,160,92,1421
7,201935,2016-17,00,1610612745,HOU,27.0,81,81,2947.0,674,1533,0.44,262,756,0.347,746,881,0.847,95,564,659,907,121,38,464,215,2356
0,1627786,2016-17,00,1610612763,MEM,22.0,24,13,418.0,51,123,0.415,10,41,0.244,15,25,0.6,6,39,45,19,24,9,26,42,127
1,1627786,2016-17,00,1610612745,HOU,22.0,6,3,139.0,22,44,0.5,8,21,0.381,6,7,0.857,9,15,24,6,3,1,6,18,58
2,1627786,2016-17,00,0,TOT,22.0,30,16,557.0,73,167,0.437,18,62,0.29,21,32,0.656,15,54,69,25,27,10,32,60,185
2,203991,2016-17,00,1610612745,HOU,23.0,65,59,1551.0,362,563,0.643,0,0,0.0,94,177,0.531,178,348,526,63,34,79,87,179,818
0,1627819,2016-17,00,1610612745,HOU,22.0,4,0,52.0,1,7,0.143,0,2,0.0,1,2,0.5,1,2,3,3,1,1,0,6,3
0,1627778,2016-17,00,1610612745,HOU,20.0,5,1,52.0,5,7,0.714,0,0,0.0,4,4,1.0,2,8,10,3,3,1,4,6,14
0,1627787,2016-17,00,1610612745,HOU,24.0,14,0,44.0,4,14,0.286,4,13,0.308,1,2,0.5,4,6,10,2,3,1,5,4,13
16,2403,2016-17,00,1610612745,HOU,34.0,67,8,1198.0,245,397,0.617,3,9,0.333,116,197,0.589,95,187,282,65,56,39,73,163,609
