,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,1503,2004-05,00,1610612745,HOU,26.0,78,78,3182.0,715,1660,0.431,142,435,0.326,431,557,0.774,71,413,484,448,135,52,201,167,2003
11,682,2004-05,00,1610612745,HOU,32.0,61,59,1924.0,215,504,0.427,55,155,0.355,141,188,0.75,79,258,337,317,65,7,147,168,626
11,133,2004-05,00,1610612740,NOH,34.0,26,26,934.0,133,342,0.389,28,80,0.35,67,76,0.882,12,73,85,109,35,1,54,65,361
12,133,2004-05,00,1610612745,HOU,34.0,54,53,1840.0,201,498,0.404,90,235,0.383,95,113,0.841,26,117,143,156,61,8,59,150,587
13,133,2004-05,00,0,TOT,34.0,80,79,2776.0,334,840,0.398,118,315,0.375,162,189,0.857,38,190,228,265,96,9,113,215,948
2,2397,2004-05,00,1610612745,HOU,24.0,80,80,2447.0,538,975,0.552,0,0,0.0,389,497,0.783,208,461,669,61,34,160,196,298,1465
5,2229,2004-05,00,1610612749,MIL,30.0,47,0,1167.0,205,460,0.446,58,152,0.382,67,90,0.744,23,99,122,185,40,4,80,114,535
6,2229,2004-05,00,1610612745,HOU,30.0,27,5,691.0,126,291,0.433,42,107,0.393,42,55,0.764,12,74,86,78,25,2,26,60,336
7,2229,2004-05,00,0,TOT,30.0,74,5,1858.0,331,751,0.441,100,259,0.386,109,145,0.752,35,173,208,263,65,6,106,174,871
12,468,2004-05,00,1610612737,ATL,35.0,16,0,276.0,31,77,0.403,11,32,0.344,10,13,0.769,4,17,21,28,14,2,14,28,83
13,468,2004-05,00,1610612745,HOU,35.0,53,2,1229.0,130,291,0.447,60,133,0.451,52,58,0.897,22,116,138,139,46,7,53,67,372
14,468,2004-05,00,0,TOT,35.0,69,2,1505.0,161,368,0.438,71,165,0.43,62,71,0.873,26,133,159,167,60,9,67,95,455
9,983,2004-05,00,1610612752,NYK,31.0,32,0,321.0,32,93,0.344,0,12,0.0,18,22,0.818,9,33,42,34,17,2,25,42,82
10,983,2004-05,00,1610612745,HOU,31.0,6,0,39.0,3,16,0.188,0,0,0.0,2,2,1.0,1,3,4,5,1,0,2,2,8
11,983,2004-05,00,0,TOT,31.0,38,0,360.0,35,109,0.321,0,12,0.0,20,24,0.833,10,36,46,39,18,2,27,44,90
16,221,2004-05,00,1610612745,HOU,34.0,40,18,524.0,47,114,0.412,0,0,0.0,29,35,0.829,35,87,122,17,9,6,15,74,123
3,1765,2004-05,00,1610612745,HOU,29.0,7,0,24.0,3,7,0.429,0,0,0.0,0,0,0.0,7,5,12,0,0,0,2,4,6
5,1909,2004-05,00,1610612745,HOU,29.0,66,0,942.0,98,233,0.421,50,126,0.397,29,40,0.725,47,138,185,55,33,10,30,119,275
5,1763,2004-05,00,1610612745,HOU,29.0,66,6,605.0,47,111,0.423,3,6,0.5,14,21,0.667,21,55,76,18,23,5,7,61,111
13,452,2004-05,00,1610612752,NYK,33.0,24,0,191.0,13,38,0.342,0,1,0.0,7,15,0.467,17,20,37,9,2,4,15,31,33
14,452,2004-05,00,1610612745,HOU,33.0,3,0,13.0,0,4,0.0,0,0,0.0,2,2,1.0,0,2,2,1,0,0,2,7,2
15,452,2004-05,00,0,TOT,33.0,27,0,191.0,13,42,0.31,0,1,0.0,9,17,0.529,17,22,39,10,2,4,17,38,35
15,87,2004-05,00,1610612745,HOU,39.0,80,2,1211.0,108,217,0.498,0,0,0.0,106,143,0.741,150,276,426,10,16,101,51,135,322
