,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
11,201566,2019-20,00,1610612745,HOU,31.0,57,57,2049.0,604,1281,0.472,55,213,0.258,290,380,0.763,100,351,451,401,93,20,255,200,1553
3,1628021,2019-20,00,1610612751,BKN,27.0,20,0,268.0,37,71,0.521,12,28,0.429,18,27,0.667,8,37,45,8,11,12,8,32,104
0,1629598,2019-20,00,1610612745,HOU,22.0,33,0,291.0,57,142,0.401,37,107,0.346,10,11,0.909,4,26,30,27,9,6,19,26,161
3,1627863,2019-20,00,1610612745,HOU,27.0,63,52,1913.0,230,539,0.427,129,355,0.363,73,90,0.811,57,210,267,85,67,34,54,132,662
7,203998,2019-20,00,1610612763,MEM,24.0,22,0,192.0,28,69,0.406,4,25,0.16,2,3,0.667,17,27,44,10,10,12,7,23,62
8,203998,2019-20,00,1610612745,HOU,24.0,8,0,52.0,10,20,0.5,2,8,0.25,6,6,1.0,6,10,16,2,5,5,6,8,28
9,203998,2019-20,00,0,TOT,24.0,30,0,244.0,38,89,0.427,6,33,0.182,8,9,0.889,23,37,60,12,15,17,13,31,90
14,201960,2019-20,00,1610612759,SAS,33.0,15,0,135.0,9,29,0.31,3,13,0.231,12,20,0.6,7,24,31,11,2,2,10,20,33
15,201960,2019-20,00,1610612745,HOU,33.0,9,0,155.0,16,37,0.432,5,20,0.25,17,22,0.773,5,19,24,14,6,3,7,12,54
16,201960,2019-20,00,0,TOT,33.0,24,0,290.0,25,66,0.379,8,33,0.242,29,42,0.69,12,43,55,25,8,5,17,32,87
11,201569,2019-20,00,1610612745,HOU,31.0,36,15,1016.0,171,463,0.369,96,303,0.317,82,107,0.766,9,62,71,54,23,13,43,70,520
13,201601,2019-20,00,1610612745,HOU,33.0,3,0,25.0,2,5,0.4,0,2,0.0,1,2,0.5,1,1,2,0,2,0,1,0,5
10,201935,2019-20,00,1610612745,HOU,30.0,68,68,2483.0,672,1514,0.444,299,843,0.355,692,800,0.865,70,376,446,512,125,60,308,227,2335
6,203463,2019-20,00,1610612745,HOU,27.0,71,23,1619.0,242,545,0.444,181,452,0.4,50,67,0.746,21,136,157,58,45,16,50,155,715
10,200782,2019-20,00,1610612745,HOU,35.0,72,72,2467.0,177,426,0.415,107,299,0.358,39,48,0.813,112,364,476,115,77,36,72,229,500
15,200757,2019-20,00,1610612745,HOU,36.0,41,0,436.0,37,91,0.407,15,54,0.278,3,8,0.375,21,72,93,25,24,12,15,43,92
20,2199,2019-20,00,1610612745,HOU,37.0,26,5,219.0,14,18,0.778,0,0,0.0,6,13,0.462,25,41,66,6,6,8,8,32,34
0,1626187,2019-20,00,1610612745,HOU,26.0,13,0,145.0,7,29,0.241,4,23,0.174,9,14,0.643,1,9,10,2,2,0,5,22,27
11,203085,2019-20,00,1610612745,HOU,27.0,68,4,1594.0,211,501,0.421,96,270,0.356,78,111,0.703,27,148,175,113,49,10,50,129,596
17,201145,2019-20,00,1610612762,UTA,33.0,30,2,553.0,75,195,0.385,34,104,0.327,49,63,0.778,14,67,81,20,12,10,27,46,233
18,201145,2019-20,00,1610612745,HOU,33.0,18,2,407.0,84,149,0.564,28,79,0.354,24,28,0.857,10,42,52,30,14,9,15,43,220
19,201145,2019-20,00,0,TOT,33.0,48,4,960.0,159,344,0.462,62,183,0.339,73,91,0.802,24,109,133,50,26,19,42,89,453
8,203496,2019-20,00,1610612750,MIN,29.0,48,47,1411.0,216,496,0.435,108,312,0.346,75,94,0.798,36,251,287,56,80,45,73,148,615
9,203496,2019-20,00,1610612745,HOU,29.0,22,21,726.0,89,227,0.392,53,168,0.315,24,30,0.8,27,149,176,32,35,48,30,72,255
10,203496,2019-20,00,0,TOT,29.0,70,68,2137.0,305,723,0.422,161,480,0.335,99,124,0.798,63,400,463,88,115,93,103,220,870
0,1629739,2019-20,00,1610612745,HOU,26.0,2,0,13.0,0,4,0.0,0,4,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0
