,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,1626144,2016-17,00,1610612743,DEN,21.0,55,41,1406.0,208,551,0.377,56,178,0.315,131,167,0.784,29,149,178,217,41,13,123,95,603
7,201589,2016-17,00,1610612743,DEN,29.0,41,7,639.0,95,215,0.442,53,117,0.453,19,22,0.864,25,87,112,42,19,21,36,76,262
15,2749,2016-17,00,1610612743,DEN,35.0,75,40,2045.0,268,604,0.444,106,273,0.388,45,63,0.714,28,164,192,385,54,8,128,197,687
18,2034,2016-17,00,1610612743,DEN,37.0,20,0,151.0,9,23,0.391,8,20,0.4,2,2,1.0,2,36,38,22,2,0,13,9,28
6,203115,2016-17,00,1610612743,DEN,26.0,60,19,1705.0,295,666,0.443,87,235,0.37,143,190,0.753,58,201,259,206,48,28,97,110,820
9,201568,2016-17,00,1610612743,DEN,28.0,63,63,2134.0,335,750,0.447,126,324,0.389,349,387,0.902,39,286,325,135,40,15,82,93,1145
2,203914,2016-17,00,1610612743,DEN,22.0,57,56,1782.0,320,637,0.502,107,255,0.42,104,134,0.776,48,130,178,164,71,8,76,92,851
1,203999,2016-17,00,1610612743,DEN,22.0,73,59,2038.0,494,854,0.578,45,139,0.324,188,228,0.825,212,506,718,359,61,55,171,214,1221
10,201163,2016-17,00,1610612743,DEN,30.0,71,33,2197.0,433,939,0.461,110,326,0.337,141,194,0.727,103,357,460,141,51,30,114,172,1117
3,203486,2016-17,00,1610612757,POR,27.0,54,54,1516.0,235,442,0.532,0,5,0.0,127,224,0.567,120,312,432,214,50,63,88,149,597
4,203486,2016-17,00,1610612743,DEN,27.0,27,10,632.0,99,181,0.547,0,1,0.0,47,76,0.618,50,123,173,70,19,29,46,77,245
5,203486,2016-17,00,0,TOT,27.0,81,64,2148.0,334,623,0.536,0,6,0.0,174,300,0.58,170,435,605,284,69,92,134,226,842
0,1627736,2016-17,00,1610612743,DEN,20.0,22,1,165.0,33,73,0.452,9,28,0.321,8,10,0.8,5,12,17,11,7,0,8,10,83
0,1627750,2016-17,00,1610612743,DEN,20.0,82,9,1765.0,295,730,0.404,115,344,0.334,106,120,0.883,41,173,214,170,51,24,113,124,811
8,201579,2016-17,00,1610612766,CHA,30.0,42,13,671.0,78,144,0.542,0,0,0.0,61,75,0.813,53,97,150,20,8,44,31,97,217
9,201579,2016-17,00,1610612743,DEN,30.0,6,0,11.0,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,1,0,2,1,3,4
10,201579,2016-17,00,0,TOT,30.0,48,13,682.0,80,147,0.544,0,0,0.0,61,75,0.813,54,98,152,21,8,46,32,100,221
5,202702,2016-17,00,1610612743,DEN,27.0,61,34,1296.0,228,416,0.548,0,6,0.0,131,189,0.693,183,279,462,55,43,40,59,124,587
0,1627823,2016-17,00,1610612743,DEN,21.0,62,9,842.0,101,224,0.451,46,113,0.407,57,76,0.75,43,144,187,29,30,12,31,62,305
