,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
9,201166,2013-14,00,1610612745,HOU,29.0,43,0,716.0,104,263,0.395,54,132,0.409,37,44,0.841,23,39,62,83,25,6,51,76,299
10,201166,2013-14,00,1610612743,DEN,29.0,29,12,841.0,129,318,0.406,42,116,0.362,46,51,0.902,20,58,78,150,27,7,66,70,346
11,201166,2013-14,00,0,TOT,29.0,72,12,1557.0,233,581,0.401,96,248,0.387,83,95,0.874,43,97,140,233,52,13,117,146,645
4,201589,2013-14,00,1610612743,DEN,26.0,68,1,1161.0,162,410,0.395,24,64,0.375,53,62,0.855,52,158,210,61,39,47,58,185,401
4,201951,2013-14,00,1610612743,DEN,26.0,62,61,2222.0,347,806,0.431,72,202,0.356,324,406,0.798,40,175,215,543,100,10,200,113,1090
7,200751,2013-14,00,1610612743,DEN,30.0,81,78,2485.0,361,875,0.413,189,498,0.38,157,185,0.849,36,196,232,287,67,39,145,205,1068
7,201581,2013-14,00,1610612743,DEN,25.0,69,52,1859.0,332,654,0.508,0,8,0.0,150,290,0.517,206,426,632,96,47,51,128,177,814
12,101126,2013-14,00,1610612743,DEN,30.0,44,1,866.0,164,383,0.428,58,154,0.377,71,85,0.835,21,60,81,112,36,4,58,92,457
7,201576,2013-14,00,1610612743,DEN,24.0,43,5,527.0,68,176,0.386,18,61,0.295,52,69,0.754,20,102,122,32,26,19,39,64,206
8,201163,2013-14,00,1610612743,DEN,27.0,62,55,1927.0,307,738,0.416,122,351,0.348,110,152,0.724,58,236,294,114,46,31,79,193,846
2,202686,2013-14,00,1610612764,WAS,24.0,33,1,470.0,48,92,0.522,0,0,0.0,8,30,0.267,53,60,113,10,26,19,22,64,104
3,202686,2013-14,00,1610612743,DEN,24.0,21,0,306.0,41,81,0.506,0,0,0.0,11,26,0.423,28,50,78,11,27,16,14,57,93
4,202686,2013-14,00,0,TOT,24.0,54,1,776.0,89,173,0.514,0,0,0.0,19,56,0.339,81,110,191,21,53,35,36,121,197
5,202389,2013-14,00,1610612743,DEN,27.0,82,30,1770.0,285,545,0.523,4,24,0.167,196,260,0.754,171,357,528,62,27,100,122,213,770
1,203113,2013-14,00,1610612743,DEN,21.0,52,16,789.0,94,256,0.367,30,94,0.319,39,55,0.709,36,111,147,26,22,32,48,70,257
7,201580,2013-14,00,1610612743,DEN,26.0,5,5,79.0,17,38,0.447,0,0,0.0,1,1,1.0,10,7,17,2,1,7,8,16,35
2,202702,2013-14,00,1610612743,DEN,24.0,80,77,2178.0,447,820,0.545,0,3,0.0,202,311,0.65,238,446,684,96,70,69,135,193,1096
1,203095,2013-14,00,1610612743,DEN,21.0,76,4,1504.0,228,544,0.419,89,237,0.376,93,123,0.756,34,168,202,112,34,7,100,179,638
