,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,2051,2001-02,00,1610612742,DAL,21.0,18,0,162.0,14,26,0.538,0,0,0.0,10,22,0.455,12,34,46,5,4,5,8,27,38
2,2051,2001-02,00,1610612743,DEN,21.0,29,4,679.0,94,191,0.492,0,0,0.0,44,68,0.647,68,113,181,32,17,19,25,88,232
3,2051,2001-02,00,0,TOT,21.0,47,4,844.0,108,217,0.498,0,0,0.0,54,90,0.6,80,147,227,37,21,24,33,115,270
6,702,2001-02,00,1610612743,DEN,29.0,71,19,1656.0,315,769,0.41,89,240,0.371,94,120,0.783,38,145,183,130,59,25,91,105,813
9,436,2001-02,00,1610612742,DAL,29.0,53,44,1660.0,270,585,0.462,0,1,0.0,144,191,0.754,138,252,390,93,28,30,78,170,684
10,436,2001-02,00,1610612743,DEN,29.0,28,28,975.0,192,420,0.457,0,1,0.0,117,152,0.77,85,137,222,76,18,17,74,95,501
11,436,2001-02,00,0,TOT,29.0,81,72,2634.0,462,1005,0.46,0,2,0.0,261,343,0.761,223,389,612,169,46,47,152,265,1185
0,2261,2001-02,00,1610612743,DEN,21.0,36,4,560.0,73,199,0.367,7,27,0.259,36,46,0.783,17,35,52,108,31,1,53,43,189
0,2365,2001-02,00,1610612743,DEN,23.0,24,1,261.0,25,74,0.338,0,4,0.0,22,28,0.786,38,38,76,7,7,28,13,35,72
13,45,2001-02,00,1610612743,DEN,35.0,69,26,1832.0,206,576,0.358,60,222,0.27,132,163,0.81,67,184,251,204,58,19,144,175,604
1,1985,2001-02,00,1610612743,DEN,27.0,54,15,846.0,103,245,0.42,0,0,0.0,118,181,0.652,110,143,253,14,21,18,60,104,324
0,2370,2001-02,00,1610612743,DEN,26.0,27,10,408.0,53,132,0.402,4,12,0.333,29,37,0.784,32,64,96,22,10,5,32,94,139
8,384,2001-02,00,1610612743,DEN,30.0,68,47,1631.0,224,466,0.481,0,4,0.0,46,67,0.687,57,183,240,110,34,21,70,156,494
0,2306,2001-02,00,1610612761,TOR,22.0,17,0,96.0,13,29,0.448,0,0,0.0,4,6,0.667,3,9,12,21,6,0,12,12,30
1,2306,2001-02,00,1610612743,DEN,22.0,20,1,275.0,36,82,0.439,0,2,0.0,9,12,0.75,9,19,28,49,5,1,11,18,81
2,2306,2001-02,00,0,TOT,22.0,37,1,370.0,49,111,0.441,0,2,0.0,13,18,0.722,12,28,40,70,11,1,23,30,111
2,1763,2001-02,00,1610612743,DEN,26.0,75,21,1688.0,147,307,0.479,1,12,0.083,69,92,0.75,134,165,299,52,75,41,41,171,364
2,1899,2001-02,00,1610612743,DEN,25.0,73,63,2243.0,277,736,0.376,67,237,0.283,161,203,0.793,109,320,429,180,114,39,127,224,782
