,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628970,2018-19,00,1610612766,CHA,21.0,80,25,1696.0,237,511,0.464,65,200,0.325,58,77,0.753,67,256,323,95,55,49,50,111,597
1,1628370,2018-19,00,1610612766,CHA,21.0,73,0,1258.0,227,586,0.387,109,330,0.33,90,102,0.882,16,121,137,117,37,19,86,106,653
13,101107,2018-19,00,1610612766,CHA,33.0,75,75,2133.0,275,652,0.422,140,382,0.366,66,86,0.767,76,331,407,92,71,61,47,156,756
6,203087,2018-19,00,1610612766,CHA,27.0,79,55,2250.0,431,979,0.44,115,330,0.348,231,260,0.888,65,369,434,172,88,32,80,140,1208
0,1628984,2018-19,00,1610612766,CHA,24.0,46,3,676.0,74,216,0.343,34,121,0.281,35,46,0.761,10,53,63,121,23,2,30,48,217
10,201587,2018-19,00,1610612766,CHA,30.0,75,72,2354.0,253,562,0.45,116,298,0.389,77,89,0.865,71,319,390,247,71,43,117,140,699
12,202714,2018-19,00,1610612763,MEM,29.0,53,3,1204.0,161,389,0.414,46,128,0.359,53,75,0.707,18,84,102,182,45,4,62,81,421
13,202714,2018-19,00,1610612766,CHA,29.0,4,0,42.0,2,14,0.143,0,2,0.0,5,9,0.556,0,2,2,1,2,0,4,3,9
14,202714,2018-19,00,0,TOT,29.0,57,3,1247.0,163,403,0.404,46,130,0.354,58,84,0.69,18,86,104,183,47,4,66,84,430
1,1628407,2018-19,00,1610612766,CHA,23.0,43,13,759.0,122,257,0.475,38,87,0.437,34,46,0.739,8,81,89,47,12,5,18,72,316
7,202687,2018-19,00,1610612766,CHA,26.0,54,32,782.0,89,156,0.571,0,0,0.0,58,91,0.637,81,166,247,33,11,41,34,103,236
17,2225,2018-19,00,1610612766,CHA,37.0,56,0,1003.0,213,463,0.46,13,51,0.255,91,124,0.734,14,69,83,207,21,7,75,53,530
6,203077,2018-19,00,1610612766,CHA,25.0,64,3,1179.0,158,332,0.476,16,47,0.34,95,123,0.772,88,158,246,61,32,39,43,156,427
7,202689,2018-19,00,1610612766,CHA,29.0,82,82,2863.0,731,1684,0.434,260,731,0.356,380,450,0.844,52,309,361,484,102,34,211,131,2102
0,1629147,2018-19,00,1610612766,CHA,23.0,1,0,8.0,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2
5,203469,2018-19,00,1610612766,CHA,26.0,49,47,1243.0,190,345,0.551,6,22,0.273,111,141,0.787,110,223,333,102,38,41,62,164,497
4,1626195,2018-19,00,1610612766,CHA,25.0,58,3,812.0,153,295,0.519,15,39,0.385,100,144,0.694,117,194,311,60,16,20,58,98,421
3,1626163,2018-19,00,1610612766,CHA,26.0,47,0,755.0,138,298,0.463,50,139,0.36,79,107,0.738,39,124,163,63,12,12,41,68,405
0,1629122,2018-19,00,1610612766,CHA,24.0,2,0,17.0,3,9,0.333,0,4,0.0,0,0,0.0,0,3,3,2,0,0,0,0,6
