,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
11,976,2006-07,00,1610612766,CHA,32.0,38,3,702.0,71,181,0.392,1,8,0.125,22,32,0.688,14,48,62,124,14,0,42,72,165
0,200797,2006-07,00,1610612766,CHA,22.0,27,0,185.0,20,36,0.556,0,0,0.0,24,40,0.6,11,20,31,1,4,7,16,40,64
5,2222,2006-07,00,1610612766,CHA,24.0,72,71,2640.0,478,952,0.502,39,120,0.325,309,447,0.691,142,376,518,185,144,69,160,209,1304
0,200835,2006-07,00,1610612766,CHA,28.0,48,12,936.0,174,330,0.527,53,115,0.461,41,53,0.774,28,111,139,26,17,7,32,76,442
5,2056,2006-07,00,1610612766,CHA,27.0,58,40,838.0,122,274,0.445,1,3,0.333,43,68,0.632,80,104,184,23,11,23,38,161,288
5,2679,2006-07,00,1610612766,CHA,26.0,72,47,1878.0,285,658,0.433,111,267,0.416,188,208,0.904,35,172,207,91,53,9,73,176,869
1,101187,2006-07,00,1610612766,CHA,24.0,17,0,256.0,37,81,0.457,5,20,0.25,19,23,0.826,11,21,32,21,7,0,22,33,98
1,101109,2006-07,00,1610612766,CHA,23.0,78,75,2832.0,393,1024,0.384,103,312,0.33,204,256,0.797,51,216,267,545,118,10,230,180,1093
14,1510,2006-07,00,1610612766,CHA,31.0,45,25,1273.0,152,363,0.419,1,18,0.056,103,128,0.805,14,101,115,296,67,3,95,113,408
11,1507,2006-07,00,1610612766,CHA,32.0,50,32,1190.0,126,294,0.429,54,152,0.355,93,106,0.877,29,84,113,133,52,7,56,115,399
12,970,2006-07,00,1610612766,CHA,33.0,26,0,220.0,25,56,0.446,0,0,0.0,17,22,0.773,13,25,38,6,1,1,15,49,67
0,200747,2006-07,00,1610612766,CHA,22.0,78,23,2326.0,355,944,0.376,87,258,0.337,120,169,0.71,54,176,230,163,28,6,130,179,917
1,101118,2006-07,00,1610612766,CHA,23.0,35,8,838.0,164,328,0.5,2,3,0.667,86,112,0.768,73,160,233,66,19,24,56,100,416
6,2063,2006-07,00,1610612766,CHA,29.0,73,9,1043.0,121,255,0.475,0,0,0.0,77,113,0.681,84,172,256,44,30,24,56,199,319
2,2731,2006-07,00,1610612766,CHA,24.0,67,65,2329.0,394,740,0.532,0,0,0.0,175,295,0.593,258,499,757,80,57,172,111,210,963
