,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1628970,2020-21,00,1610612766,CHA,23.0,66,19,1932.0,313,622,0.503,116,290,0.4,98,113,0.867,81,316,397,147,44,52,106,143,840
3,1628370,2020-21,00,1610612766,CHA,23.0,42,0,878.0,173,399,0.434,85,212,0.401,59,72,0.819,14,87,101,87,19,4,55,47,490
0,1630163,2020-21,00,1610612766,CHA,19.0,51,31,1469.0,293,672,0.436,92,261,0.352,125,165,0.758,63,239,302,313,81,18,145,136,803
5,1626179,2020-21,00,1610612766,CHA,27.0,69,69,2383.0,510,1134,0.45,222,571,0.389,165,202,0.817,47,255,302,293,87,26,128,119,1407
2,1628984,2020-21,00,1610612766,CHA,26.0,55,44,1659.0,252,669,0.377,179,477,0.375,133,158,0.842,22,126,148,295,48,6,84,77,816
1,1629667,2020-21,00,1610612766,CHA,23.0,47,18,904.0,133,284,0.468,35,105,0.333,45,64,0.703,45,124,169,53,28,19,45,95,346
0,1630203,2020-21,00,1610612766,CHA,24.0,7,0,27.0,8,12,0.667,2,4,0.5,0,0,0.0,0,1,1,3,1,0,1,0,18
9,202687,2020-21,00,1610612766,CHA,28.0,66,36,1349.0,142,242,0.587,0,1,0.0,47,105,0.448,137,210,347,81,17,74,71,141,331
2,202954,2020-21,00,1610612744,GSW,31.0,39,0,625.0,61,173,0.353,13,61,0.213,50,56,0.893,8,58,66,99,26,6,37,55,185
3,202954,2020-21,00,1610612766,CHA,31.0,22,0,428.0,54,126,0.429,3,24,0.125,40,45,0.889,10,29,39,75,17,5,34,39,151
4,202954,2020-21,00,0,TOT,31.0,61,0,1053.0,115,299,0.385,16,85,0.188,90,101,0.891,18,87,105,174,43,11,71,94,336
1,1628997,2020-21,00,1610612766,CHA,25.0,53,3,818.0,96,256,0.375,31,125,0.248,41,64,0.641,31,110,141,67,37,12,33,62,264
1,1628998,2020-21,00,1610612766,CHA,25.0,52,10,849.0,83,188,0.441,16,58,0.276,25,43,0.581,52,109,161,86,37,12,40,52,207
0,1630208,2020-21,00,1610612766,CHA,23.0,18,0,63.0,4,9,0.444,0,1,0.0,7,11,0.636,4,7,11,2,0,0,3,7,15
10,202330,2020-21,00,1610612766,CHA,31.0,44,44,1496.0,311,658,0.473,85,205,0.415,156,185,0.843,37,221,258,181,52,14,91,74,863
0,1630176,2020-21,00,1610612766,CHA,20.0,19,4,115.0,18,36,0.5,1,7,0.143,9,11,0.818,6,21,27,2,1,5,5,13,46
1,1629023,2020-21,00,1610612766,CHA,22.0,64,61,1954.0,302,686,0.44,112,290,0.386,108,145,0.745,93,325,418,161,69,79,128,171,824
0,1630268,2020-21,00,1610612766,CHA,22.0,7,0,26.0,2,7,0.286,2,7,0.286,3,3,1.0,1,0,1,1,0,1,1,1,9
7,203469,2020-21,00,1610612766,CHA,28.0,48,21,1005.0,181,324,0.559,4,28,0.143,85,119,0.714,119,209,328,86,27,17,51,121,451
