,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628370,2017-18,00,1610612766,CHA,20.0,63,0,854.0,153,425,0.36,83,243,0.342,32,38,0.842,8,58,66,91,20,9,49,60,421
12,101107,2017-18,00,1610612766,CHA,32.0,78,78,2006.0,258,563,0.458,126,305,0.413,102,123,0.829,74,296,370,96,56,38,66,116,744
5,203087,2017-18,00,1610612766,CHA,26.0,80,18,1967.0,380,832,0.457,94,254,0.37,179,208,0.861,49,275,324,186,61,32,93,138,1033
0,1627779,2017-18,00,1610612766,CHA,24.0,5,0,28.0,4,14,0.286,2,8,0.25,2,2,1.0,0,4,4,3,0,0,0,0,12
9,201587,2017-18,00,1610612766,CHA,29.0,64,64,1981.0,270,650,0.415,92,274,0.336,108,130,0.831,57,249,306,349,65,23,131,72,740
0,1628407,2017-18,00,1610612766,CHA,22.0,53,6,713.0,72,192,0.375,11,43,0.256,20,25,0.8,4,120,124,38,16,2,23,46,175
0,1628493,2017-18,00,1610612766,CHA,25.0,4,0,20.0,4,7,0.571,0,0,0.0,0,1,0.0,3,7,10,0,1,0,0,5,8
6,203487,2017-18,00,1610612766,CHA,26.0,52,2,835.0,76,229,0.332,14,59,0.237,73,89,0.82,37,101,138,116,44,23,52,99,239
13,2730,2017-18,00,1610612766,CHA,32.0,81,81,2463.0,506,911,0.555,1,7,0.143,334,582,0.574,255,757,1012,105,48,131,208,249,1347
5,203077,2017-18,00,1610612766,CHA,24.0,74,74,1850.0,282,560,0.504,0,2,0.0,117,171,0.684,84,218,302,71,51,32,53,143,681
6,202689,2017-18,00,1610612766,CHA,28.0,80,80,2736.0,588,1363,0.431,231,601,0.384,363,420,0.864,32,216,248,444,91,24,179,98,1770
1,1626203,2017-18,00,1610612766,CHA,24.0,63,2,1050.0,96,221,0.434,40,97,0.412,41,59,0.695,42,79,121,59,33,2,27,109,273
3,202933,2017-18,00,1610612766,CHA,29.0,23,0,175.0,6,13,0.462,6,13,0.462,1,2,0.5,1,28,29,26,4,2,7,21,19
4,203469,2017-18,00,1610612766,CHA,25.0,33,0,627.0,85,156,0.545,2,3,0.667,61,85,0.718,67,110,177,31,14,21,33,81,233
1,1626195,2017-18,00,1610612752,NYK,24.0,26,0,233.0,49,81,0.605,1,5,0.2,12,28,0.429,22,45,67,21,8,7,26,32,111
2,1626195,2017-18,00,1610612766,CHA,24.0,22,1,262.0,42,83,0.506,4,7,0.571,47,62,0.758,39,77,116,12,10,9,9,32,135
3,1626195,2017-18,00,0,TOT,24.0,48,1,494.0,91,164,0.555,5,12,0.417,59,90,0.656,61,122,183,33,18,16,35,64,246
2,1626163,2017-18,00,1610612766,CHA,25.0,79,4,1835.0,307,716,0.429,104,274,0.38,155,194,0.799,46,242,288,129,36,19,66,95,873
