,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,202322,2011-12,00,1610612764,WAS,21.0,66,66,2386.0,378,894,0.423,3,42,0.071,317,402,0.789,48,252,300,530,95,57,255,137,1076
6,101189,2011-12,00,1610612764,WAS,30.0,12,0,262.0,41,75,0.547,2,9,0.222,14,15,0.933,25,56,81,15,9,8,10,27,98
12,2230,2011-12,00,1610612764,WAS,33.0,24,0,343.0,45,112,0.402,17,45,0.378,10,13,0.769,8,16,24,9,14,0,10,36,117
6,101154,2011-12,00,1610612764,WAS,25.0,26,13,626.0,93,245,0.38,2,7,0.286,33,49,0.673,42,108,150,28,20,17,37,54,221
15,1740,2011-12,00,1610612764,WAS,32.0,28,15,729.0,85,221,0.385,16,67,0.239,31,37,0.838,34,75,109,27,23,10,32,49,217
1,202338,2011-12,00,1610612764,WAS,22.0,57,21,1176.0,203,382,0.531,0,1,0.0,47,70,0.671,103,177,280,33,19,76,66,133,453
3,202348,2011-12,00,1610612764,WAS,23.0,64,32,1753.0,349,872,0.4,79,273,0.289,161,203,0.793,44,124,168,190,59,5,141,111,938
5,201858,2011-12,00,1610612764,WAS,27.0,17,2,391.0,59,134,0.44,29,75,0.387,11,19,0.579,12,46,58,10,11,2,13,35,158
2,201165,2011-12,00,1610612764,WAS,27.0,4,0,67.0,6,17,0.353,1,3,0.333,1,3,0.333,1,7,8,2,7,0,1,6,14
0,202714,2011-12,00,1610612764,WAS,22.0,64,0,779.0,88,220,0.4,12,42,0.286,42,59,0.712,12,80,92,131,28,2,48,50,230
0,202686,2011-12,00,1610612764,WAS,22.0,57,20,1078.0,117,218,0.537,0,1,0.0,33,62,0.532,101,148,249,47,39,32,60,156,267
0,202698,2011-12,00,1610612764,WAS,22.0,66,51,1431.0,116,312,0.372,44,127,0.346,30,44,0.682,43,190,233,49,70,30,38,176,306
1,202344,2011-12,00,1610612764,WAS,24.0,50,32,1261.0,181,341,0.531,1,2,0.5,56,93,0.602,119,206,325,40,48,43,58,138,419
9,2403,2011-12,00,1610612743,DEN,29.0,28,27,826.0,143,281,0.509,0,2,0.0,90,133,0.677,43,165,208,61,36,25,77,69,376
10,2403,2011-12,00,1610612764,WAS,29.0,11,6,284.0,68,112,0.607,0,2,0.0,23,35,0.657,20,63,83,19,6,13,19,26,159
11,2403,2011-12,00,0,TOT,29.0,39,33,1110.0,211,393,0.537,0,4,0.0,113,168,0.673,63,228,291,80,42,38,96,95,535
12,2567,2011-12,00,1610612746,LAC,31.0,16,0,121.0,11,49,0.224,5,27,0.185,4,4,1.0,4,19,23,2,2,4,4,26,31
13,2567,2011-12,00,1610612764,WAS,31.0,16,0,155.0,20,49,0.408,5,23,0.217,5,6,0.833,6,34,40,8,4,1,7,22,50
14,2567,2011-12,00,0,TOT,31.0,32,0,276.0,31,98,0.316,10,50,0.2,9,10,0.9,10,53,63,10,6,5,11,48,81
