,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1626196,2017-18,00,1610612748,MIA,24.0,81,81,2690.0,399,885,0.451,127,336,0.378,120,142,0.845,69,216,285,231,121,75,140,199,1045
10,201961,2017-18,00,1610612748,MIA,30.0,77,2,2041.0,285,700,0.407,227,579,0.392,67,78,0.859,23,195,218,79,53,8,52,94,864
14,2548,2017-18,00,1610612739,CLE,36.0,46,3,1069.0,198,435,0.455,23,70,0.329,94,134,0.701,39,142,181,163,42,32,92,84,513
15,2548,2017-18,00,1610612748,MIA,36.0,21,0,467.0,101,247,0.409,9,41,0.22,41,55,0.745,11,60,71,65,19,15,48,40,252
16,2548,2017-18,00,0,TOT,36.0,67,3,1536.0,299,682,0.438,32,111,0.288,135,189,0.714,50,202,252,228,61,47,140,124,765
1,1627884,2017-18,00,1610612756,PHX,21.0,6,0,33.0,2,4,0.5,0,2,0.0,5,6,0.833,2,2,4,3,1,4,1,2,9
2,1627884,2017-18,00,1610612748,MIA,21.0,14,8,212.0,19,49,0.388,3,16,0.188,11,18,0.611,19,15,34,6,3,9,6,22,52
3,1627884,2017-18,00,0,TOT,21.0,20,8,245.0,21,53,0.396,3,18,0.167,16,24,0.667,21,17,38,9,4,13,7,24,61
13,201609,2017-18,00,1610612748,MIA,32.0,75,75,2378.0,484,1075,0.45,111,300,0.37,217,271,0.801,54,252,306,359,63,12,166,180,1296
3,204020,2017-18,00,1610612748,MIA,26.0,72,39,2052.0,309,711,0.435,119,324,0.367,106,129,0.822,34,214,248,165,60,34,81,148,843
4,203482,2017-18,00,1610612748,MIA,27.0,76,22,1779.0,316,636,0.497,106,280,0.379,134,174,0.77,89,342,431,207,62,35,147,222,872
7,203079,2017-18,00,1610612748,MIA,26.0,30,30,918.0,163,410,0.398,52,170,0.306,51,69,0.739,8,69,77,113,23,9,70,61,429
0,1628389,2017-18,00,1610612748,MIA,20.0,69,19,1368.0,174,340,0.512,0,7,0.0,129,179,0.721,118,263,381,101,32,41,66,138,477
0,1628476,2017-18,00,1610612748,MIA,23.0,16,0,147.0,8,25,0.32,7,17,0.412,6,6,1.0,2,14,16,16,7,3,2,7,29
10,201949,2017-18,00,1610612748,MIA,31.0,73,41,1943.0,309,614,0.503,57,185,0.308,113,162,0.698,61,297,358,280,70,51,141,192,788
1,203585,2017-18,00,1610612748,MIA,26.0,18,2,299.0,36,73,0.493,15,35,0.429,4,8,0.5,11,22,33,17,8,3,4,21,91
2,1626159,2017-18,00,1610612748,MIA,22.0,68,25,1680.0,207,488,0.424,49,129,0.38,66,104,0.635,64,306,370,148,54,33,77,140,529
5,202355,2017-18,00,1610612748,MIA,29.0,54,54,1364.0,312,578,0.54,2,2,1.0,128,182,0.703,174,444,618,54,37,94,92,131,754
7,202337,2017-18,00,1610612737,ATL,29.0,37,9,570.0,80,168,0.476,49,111,0.441,17,22,0.773,5,76,81,26,7,5,15,47,226
8,202337,2017-18,00,1610612748,MIA,29.0,13,5,145.0,11,47,0.234,11,45,0.244,0,0,0.0,2,13,15,5,1,2,4,7,33
9,202337,2017-18,00,0,TOT,29.0,50,14,715.0,91,215,0.423,60,156,0.385,17,22,0.773,7,89,96,31,8,7,19,54,259
2,1626175,2017-18,00,1610612748,MIA,23.0,23,3,284.0,39,82,0.476,2,16,0.125,13,19,0.684,18,63,81,9,6,10,18,36,93
14,2617,2017-18,00,1610612748,MIA,38.0,14,0,72.0,3,15,0.2,1,8,0.125,1,2,0.5,3,7,10,5,0,2,2,3,8
