,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1629216,2021-22,00,1610612748,MIA,26.0,68,27,1589.0,214,513,0.417,119,323,0.368,44,54,0.815,22,104,126,210,62,12,98,158,591
11,203506,2021-22,00,1610612748,MIA,30.0,8,1,173.0,35,73,0.479,15,36,0.417,14,19,0.737,3,20,23,28,5,1,16,13,99
17,200768,2021-22,00,1610612748,MIA,36.0,63,63,2133.0,276,627,0.44,144,382,0.377,148,174,0.851,33,249,282,474,67,17,168,177,844
16,202693,2021-22,00,1610612748,MIA,32.0,17,1,298.0,54,114,0.474,13,39,0.333,8,9,0.889,17,28,45,23,6,1,20,33,129
2,1628539,2021-22,00,1610612753,ORL,28.0,15,2,195.0,20,67,0.299,13,46,0.283,2,2,1.0,2,19,21,3,4,1,8,12,55
3,1628539,2021-22,00,1610612748,MIA,28.0,2,1,44.0,4,10,0.4,4,8,0.5,2,2,1.0,0,3,3,2,0,1,0,1,14
4,1628539,2021-22,00,0,TOT,28.0,17,3,240.0,24,77,0.312,17,54,0.315,4,4,1.0,2,22,24,5,4,2,8,13,69
4,1628389,2021-22,00,1610612748,MIA,24.0,56,56,1825.0,406,729,0.557,0,6,0.0,256,340,0.753,137,427,564,190,80,44,148,171,1068
2,1629639,2021-22,00,1610612748,MIA,22.0,66,10,2151.0,501,1122,0.447,175,439,0.399,190,219,0.868,32,297,329,263,44,8,174,95,1367
0,1630606,2021-22,00,1610612749,MIL,23.0,13,1,160.0,11,43,0.256,4,18,0.222,5,6,0.833,4,15,19,14,4,2,9,11,31
1,1630606,2021-22,00,1610612748,MIA,23.0,4,0,40.0,8,17,0.471,4,9,0.444,0,0,0.0,1,4,5,2,2,1,2,1,20
2,1630606,2021-22,00,0,TOT,23.0,17,1,200.0,19,60,0.317,8,27,0.296,5,6,0.833,5,19,24,16,6,3,11,12,51
2,1628997,2021-22,00,1610612748,MIA,26.0,60,12,1372.0,208,410,0.507,64,155,0.413,71,93,0.763,70,160,230,64,58,30,52,104,551
14,200782,2021-22,00,1610612748,MIA,37.0,71,70,1981.0,207,428,0.484,80,193,0.415,45,61,0.738,100,287,387,149,58,15,66,161,539
13,203473,2021-22,00,1610612748,MIA,32.0,67,15,1065.0,164,290,0.566,19,47,0.404,75,100,0.75,105,281,386,47,24,42,70,174,422
12,202710,2021-22,00,1610612748,MIA,32.0,57,57,1931.0,398,829,0.48,27,116,0.233,396,455,0.87,102,234,336,312,94,27,121,88,1219
1,1629312,2021-22,00,1610612748,MIA,25.0,19,1,163.0,16,46,0.348,9,28,0.321,2,5,0.4,10,16,26,6,2,3,3,13,43
2,1629622,2021-22,00,1610612748,MIA,26.0,68,16,1587.0,249,564,0.441,181,442,0.41,42,53,0.792,24,178,202,92,28,16,57,116,721
18,2617,2021-22,00,1610612748,MIA,42.0,13,0,83.0,14,31,0.452,1,4,0.25,3,3,1.0,4,21,25,4,1,1,5,15,32
3,1629130,2021-22,00,1610612748,MIA,28.0,79,68,2043.0,290,726,0.399,232,624,0.372,51,61,0.836,24,179,203,129,42,14,60,201,863
0,1630209,2021-22,00,1610612748,MIA,24.0,56,12,706.0,130,247,0.526,1,11,0.091,38,61,0.623,85,209,294,49,17,20,41,84,299
