,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2748,2004-05,00,1610612748,MIA,19.0,3,0,27.0,3,11,0.273,0,4,0.0,1,1,1.0,0,1,1,3,4,0,3,2,7
1,2548,2004-05,00,1610612748,MIA,23.0,77,77,2974.0,630,1318,0.478,13,45,0.289,581,762,0.762,110,287,397,520,121,82,321,230,1854
4,2039,2004-05,00,1610612748,MIA,25.0,74,0,1184.0,139,345,0.403,19,75,0.253,85,109,0.78,11,79,90,132,39,11,65,120,382
12,224,2004-05,00,1610612748,MIA,33.0,80,80,2840.0,351,820,0.428,142,382,0.372,174,216,0.806,38,367,405,212,86,38,99,251,1018
15,120,2004-05,00,1610612766,CHA,36.0,37,1,635.0,93,218,0.427,38,90,0.422,67,77,0.87,13,36,49,57,12,7,24,74,291
16,120,2004-05,00,1610612748,MIA,36.0,13,0,113.0,9,30,0.3,3,15,0.2,2,3,0.667,2,14,16,14,2,0,3,8,23
17,120,2004-05,00,0,TOT,36.0,50,1,748.0,102,248,0.411,41,105,0.39,69,80,0.863,15,50,65,71,14,7,27,82,314
10,1800,2004-05,00,1610612748,MIA,28.0,82,66,2576.0,331,726,0.456,225,521,0.432,68,86,0.791,14,217,231,350,44,5,98,121,955
12,406,2004-05,00,1610612748,MIA,33.0,73,73,2490.0,658,1095,0.601,0,0,0.0,353,765,0.461,253,507,760,200,36,171,203,262,1669
11,297,2004-05,00,1610612751,NJN,35.0,18,14,459.0,68,150,0.453,0,0,0.0,51,86,0.593,31,96,127,14,5,41,45,50,187
12,297,2004-05,00,1610612748,MIA,35.0,19,3,245.0,32,62,0.516,0,0,0.0,31,55,0.564,22,49,71,4,3,33,12,32,95
13,297,2004-05,00,0,TOT,35.0,37,17,704.0,100,212,0.472,0,0,0.0,82,141,0.582,53,145,198,18,8,74,57,82,282
1,2617,2004-05,00,1610612748,MIA,25.0,80,80,2675.0,346,641,0.54,0,4,0.0,178,225,0.791,239,487,726,108,63,41,113,260,870
16,363,2004-05,00,1610612748,MIA,35.0,49,0,739.0,107,184,0.582,1,7,0.143,45,59,0.763,36,95,131,41,32,15,29,78,260
2,2446,2004-05,00,1610612748,MIA,26.0,65,15,1205.0,163,409,0.399,57,153,0.373,37,48,0.771,15,136,151,62,18,29,37,104,420
8,1000,2004-05,00,1610612752,NYK,31.0,1,0,20.0,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0
9,1000,2004-05,00,1610612748,MIA,31.0,65,5,1150.0,98,215,0.456,5,28,0.179,54,66,0.818,40,150,190,70,40,14,49,136,255
10,1000,2004-05,00,0,TOT,31.0,66,5,1170.0,98,217,0.452,5,29,0.172,54,66,0.818,41,150,191,70,40,14,50,138,255
8,1720,2004-05,00,1610612748,MIA,28.0,80,8,1177.0,148,331,0.447,0,2,0.0,25,41,0.61,74,185,259,47,23,22,36,160,321
