,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
9,2547,2012-13,00,1610612748,MIA,29.0,74,74,2454.0,485,907,0.535,21,74,0.284,241,302,0.798,131,370,501,123,66,101,128,168,1232
9,2548,2012-13,00,1610612748,MIA,31.0,69,69,2391.0,569,1093,0.521,17,66,0.258,308,425,0.725,86,258,344,352,128,56,194,140,1463
24,436,2012-13,00,1610612748,MIA,40.0,7,2,51.0,10,19,0.526,0,0,0.0,1,1,1.0,0,8,8,6,0,0,4,9,21
9,2544,2012-13,00,1610612748,MIA,28.0,76,76,2877.0,765,1354,0.565,103,254,0.406,403,535,0.753,97,513,610,551,129,67,226,110,2036
16,1740,2012-13,00,1610612748,MIA,33.0,55,9,792.0,103,249,0.414,51,131,0.389,28,45,0.622,19,102,121,30,21,14,33,67,285
10,2365,2012-13,00,1610612748,MIA,34.0,42,0,624.0,71,123,0.577,2,3,0.667,63,93,0.677,57,115,172,17,16,44,24,89,207
14,2034,2012-13,00,1610612748,MIA,33.0,59,17,900.0,100,231,0.433,73,175,0.417,8,11,0.727,18,139,157,99,21,4,35,63,281
4,201596,2012-13,00,1610612748,MIA,27.0,77,77,2068.0,227,529,0.429,123,301,0.409,89,112,0.795,19,152,171,273,118,12,119,196,666
9,2592,2012-13,00,1610612748,MIA,32.0,38,0,221.0,21,61,0.344,16,53,0.302,2,4,0.5,0,22,22,13,2,6,3,16,60
0,202363,2012-13,00,1610612738,BOS,25.0,5,0,18.0,2,4,0.5,0,0,0.0,2,4,0.5,1,2,3,1,1,0,1,1,6
1,202363,2012-13,00,1610612748,MIA,25.0,8,0,40.0,1,3,0.333,0,0,0.0,0,0,0.0,1,5,6,2,0,2,5,9,2
2,202363,2012-13,00,0,TOT,25.0,13,0,58.0,3,7,0.429,0,0,0.0,2,4,0.5,2,7,9,3,1,2,6,10,8
1,202708,2012-13,00,1610612748,MIA,24.0,80,4,1590.0,179,425,0.421,35,98,0.357,52,80,0.65,18,112,130,164,57,7,104,155,445
13,2203,2012-13,00,1610612748,MIA,34.0,72,20,1786.0,152,362,0.42,136,316,0.43,32,38,0.842,37,128,165,72,41,55,34,149,472
18,951,2012-13,00,1610612748,MIA,37.0,79,0,2035.0,292,651,0.449,139,332,0.419,140,158,0.886,40,177,217,135,67,15,103,129,863
9,2617,2012-13,00,1610612748,MIA,33.0,75,59,1414.0,129,251,0.514,0,0,0.0,32,45,0.711,97,307,404,38,30,15,45,173,290
5,201202,2012-13,00,1610612748,MIA,30.0,62,3,566.0,35,68,0.515,0,0,0.0,17,28,0.607,45,70,115,13,13,42,22,49,87
