,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,201949,2011-12,00,1610612761,TOR,25.0,62,40,1561.0,233,518,0.45,19,60,0.317,81,115,0.704,74,218,292,122,71,84,101,177,566
1,201814,2011-12,00,1610612761,TOR,27.0,48,2,713.0,112,271,0.413,29,83,0.349,66,91,0.725,27,75,102,54,24,4,54,56,319
5,201573,2011-12,00,1610612761,TOR,23.0,31,11,705.0,117,276,0.424,44,104,0.423,75,88,0.852,8,58,66,118,24,4,53,70,353
2,101187,2011-12,00,1610612761,TOR,29.0,17,12,461.0,55,142,0.387,24,61,0.393,29,34,0.853,8,26,34,26,5,3,25,35,163
5,200745,2011-12,00,1610612761,TOR,26.0,31,31,1032.0,209,484,0.432,34,115,0.296,151,173,0.873,24,148,172,61,18,15,69,52,603
6,101181,2011-12,00,1610612761,TOR,30.0,53,53,1799.0,218,477,0.457,59,159,0.371,60,68,0.882,19,141,160,468,47,3,104,94,555
2,201942,2011-12,00,1610612761,TOR,22.0,63,63,2206.0,381,903,0.422,24,92,0.261,268,331,0.81,40,171,211,128,48,17,123,162,1054
5,101132,2011-12,00,1610612761,TOR,27.0,49,3,1057.0,165,410,0.402,62,179,0.346,81,100,0.81,42,157,199,46,23,4,64,119,473
6,101161,2011-12,00,1610612761,TOR,25.0,64,43,1553.0,196,340,0.576,2,5,0.4,58,84,0.69,149,259,408,79,33,69,94,209,452
1,202386,2011-12,00,1610612739,CLE,24.0,2,0,13.0,2,5,0.4,0,0,0.0,0,0,0.0,2,2,4,2,1,0,0,1,4
2,202386,2011-12,00,1610612761,TOR,24.0,16,8,357.0,33,94,0.351,0,1,0.0,11,19,0.579,17,46,63,59,16,3,19,30,77
3,202386,2011-12,00,0,TOT,24.0,18,8,370.0,35,99,0.354,0,1,0.0,11,19,0.579,19,48,67,61,17,3,19,31,81
13,2048,2011-12,00,1610612761,TOR,34.0,34,1,374.0,17,45,0.378,0,0,0.0,7,27,0.259,25,88,113,6,4,10,22,66,41
1,202334,2011-12,00,1610612761,TOR,23.0,66,9,1534.0,172,335,0.513,0,1,0.0,71,106,0.67,134,304,438,60,40,63,67,156,415
6,201189,2011-12,00,1610612761,TOR,27.0,49,40,813.0,83,161,0.516,0,0,0.0,25,47,0.532,83,198,281,27,22,17,51,127,191
1,202374,2011-12,00,1610612761,TOR,24.0,14,0,122.0,13,36,0.361,0,0,0.0,7,8,0.875,15,32,47,3,2,9,5,11,33
