,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,200782,2016-17,00,1610612756,PHX,32.0,57,17,1627.0,147,354,0.415,46,136,0.338,61,77,0.792,94,248,342,73,85,14,52,143,401
6,200782,2016-17,00,1610612761,TOR,32.0,24,4,609.0,52,128,0.406,24,60,0.4,11,16,0.688,23,106,129,26,31,5,14,53,139
7,200782,2016-17,00,0,TOT,32.0,81,21,2236.0,199,482,0.413,70,196,0.357,72,93,0.774,117,354,471,99,116,19,66,196,540
11,201960,2016-17,00,1610612761,TOR,30.0,72,72,1881.0,220,550,0.4,109,320,0.341,89,117,0.761,63,212,275,74,81,27,54,143,638
5,202709,2016-17,00,1610612761,TOR,25.0,80,22,2003.0,299,661,0.452,48,135,0.356,94,122,0.77,51,184,235,265,66,13,108,140,740
12,200768,2016-17,00,1610612761,TOR,31.0,60,60,2244.0,426,918,0.464,193,468,0.412,299,365,0.819,48,238,286,417,88,19,173,170,1344
7,201586,2016-17,00,1610612753,ORL,27.0,56,56,1710.0,343,703,0.488,83,214,0.388,77,91,0.846,100,282,382,60,34,91,66,139,846
8,201586,2016-17,00,1610612761,TOR,27.0,23,23,712.0,128,279,0.459,41,103,0.398,30,34,0.882,29,127,156,15,7,33,39,76,327
9,201586,2016-17,00,0,TOT,27.0,79,79,2422.0,471,982,0.48,124,317,0.391,107,125,0.856,129,409,538,75,41,124,105,215,1173
7,201942,2016-17,00,1610612761,TOR,27.0,74,74,2620.0,721,1545,0.467,33,124,0.266,545,647,0.842,70,316,386,290,78,13,180,134,2020
4,202685,2016-17,00,1610612761,TOR,25.0,80,80,2066.0,391,702,0.557,1,2,0.5,176,217,0.811,226,533,759,57,37,63,106,216,959
2,203998,2016-17,00,1610612761,TOR,21.0,9,0,40.0,6,16,0.375,2,6,0.333,0,0,0.0,5,5,10,4,2,1,2,4,14
0,1627832,2016-17,00,1610612761,TOR,23.0,37,0,294.0,39,111,0.351,11,29,0.379,18,22,0.818,4,38,42,35,16,3,15,36,107
1,1626181,2016-17,00,1610612761,TOR,24.0,76,18,1368.0,227,506,0.449,56,173,0.324,126,159,0.792,26,143,169,82,52,14,70,127,636
0,1627751,2016-17,00,1610612761,TOR,21.0,54,4,626.0,67,115,0.583,0,0,0.0,31,57,0.544,78,87,165,12,17,20,29,113,165
0,1627783,2016-17,00,1610612761,TOR,23.0,55,38,859.0,103,205,0.502,1,7,0.143,22,32,0.688,64,121,185,17,26,45,33,109,229
10,202335,2016-17,00,1610612761,TOR,28.0,65,8,1599.0,154,384,0.401,94,253,0.372,43,60,0.717,62,231,293,76,40,23,38,120,445
1,1626153,2016-17,00,1610612761,TOR,25.0,27,0,446.0,49,116,0.422,10,30,0.333,42,55,0.764,16,32,48,57,27,11,25,31,150
2,203512,2016-17,00,1610612761,TOR,24.0,57,6,1088.0,103,156,0.66,3,12,0.25,44,67,0.657,82,162,244,42,52,89,46,137,253
