,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,202340,2011-12,00,1610612738,BOS,21.0,64,28,1368.0,200,402,0.498,22,54,0.407,62,78,0.795,34,81,115,87,43,12,75,109,484
8,2605,2011-12,00,1610612738,BOS,31.0,38,0,484.0,52,143,0.364,0,10,0.0,17,23,0.739,16,50,66,47,21,9,28,36,121
16,708,2011-12,00,1610612738,BOS,36.0,60,60,1864.0,391,777,0.503,3,9,0.333,162,189,0.857,66,428,494,175,56,61,107,141,947
5,200765,2011-12,00,1610612738,BOS,26.0,53,53,1957.0,256,572,0.448,10,42,0.238,108,181,0.597,62,195,257,620,95,3,193,99,630
11,2562,2011-12,00,1610612738,BOS,28.0,45,7,527.0,50,128,0.391,17,58,0.293,3,8,0.375,4,68,72,18,20,15,20,54,120
0,202707,2011-12,00,1610612738,BOS,23.0,36,0,298.0,54,121,0.446,0,0,0.0,6,9,0.667,20,38,58,6,5,14,14,25,114
17,951,2011-12,00,1610612738,BOS,36.0,46,42,1565.0,226,493,0.458,106,234,0.453,97,106,0.915,14,128,142,109,49,8,68,83,655
10,2554,2011-12,00,1610612738,BOS,30.0,42,6,921.0,104,270,0.385,61,182,0.335,20,31,0.645,18,112,130,25,21,10,33,81,289
6,101138,2011-12,00,1610612738,BOS,27.0,59,39,1868.0,303,632,0.479,0,0,0.0,132,163,0.81,95,270,365,55,34,54,65,135,738
13,1718,2011-12,00,1610612738,BOS,34.0,61,61,2075.0,394,890,0.443,100,273,0.366,293,344,0.852,37,280,317,274,70,26,173,147,1181
7,200797,2011-12,00,1610612739,CLE,27.0,24,7,362.0,28,56,0.5,0,0,0.0,33,55,0.6,25,31,56,6,4,12,24,55,89
8,200797,2011-12,00,1610612738,BOS,27.0,15,1,160.0,18,28,0.643,0,0,0.0,6,20,0.3,9,17,26,3,1,5,11,23,42
9,200797,2011-12,00,0,TOT,27.0,39,8,522.0,46,84,0.548,0,0,0.0,39,75,0.52,34,48,82,9,5,17,35,78,131
11,2039,2011-12,00,1610612738,BOS,32.0,46,2,662.0,66,163,0.405,27,81,0.333,23,31,0.742,3,36,39,51,13,2,34,57,182
0,201880,2011-12,00,1610612738,BOS,26.0,55,3,766.0,66,121,0.545,0,0,0.0,29,41,0.707,48,129,177,28,37,85,33,144,161
0,202734,2011-12,00,1610612738,BOS,23.0,38,0,331.0,43,113,0.381,17,45,0.378,7,7,1.0,4,29,33,34,11,3,21,33,110
3,201157,2011-12,00,1610612742,DAL,25.0,8,0,65.0,12,16,0.75,0,0,0.0,5,6,0.833,9,4,13,2,1,5,7,14,29
4,201157,2011-12,00,1610612738,BOS,25.0,3,0,42.0,2,6,0.333,0,0,0.0,7,7,1.0,4,8,12,3,3,3,3,4,11
5,201157,2011-12,00,0,TOT,25.0,11,0,107.0,14,22,0.636,0,0,0.0,12,13,0.923,13,12,25,5,4,8,10,18,40
