,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,1507,2003-04,00,1610612757,POR,29.0,51,46,1809.0,230,612,0.376,79,259,0.305,155,188,0.824,26,156,182,228,66,3,90,79,694
10,757,2003-04,00,1610612757,POR,30.0,82,82,3117.0,408,1018,0.401,156,427,0.365,127,145,0.876,52,256,308,500,99,9,180,173,1099
2,2109,2003-04,00,1610612757,POR,25.0,22,0,157.0,15,36,0.417,3,8,0.375,17,20,0.85,4,13,17,16,9,1,12,16,50
0,2724,2003-04,00,1610612757,POR,26.0,7,0,32.0,5,12,0.417,3,8,0.375,0,2,0.0,0,4,4,1,0,0,1,0,13
1,2424,2003-04,00,1610612737,ATL,25.0,23,0,143.0,21,49,0.429,3,10,0.3,4,6,0.667,4,12,16,18,9,0,13,22,49
2,2424,2003-04,00,1610612757,POR,25.0,20,0,151.0,16,49,0.327,7,20,0.35,7,8,0.875,3,7,10,20,8,0,13,22,46
3,2424,2003-04,00,0,TOT,25.0,43,0,294.0,37,98,0.378,10,30,0.333,11,14,0.786,7,19,26,38,17,0,26,44,95
0,2241,2003-04,00,1610612757,POR,22.0,17,0,139.0,7,27,0.259,0,1,0.0,0,0,0.0,3,3,6,24,10,0,10,14,14
5,1735,2003-04,00,1610612757,POR,28.0,42,2,456.0,43,103,0.417,0,0,0.0,22,36,0.611,50,75,125,23,11,15,19,61,108
5,1739,2003-04,00,1610612757,POR,28.0,73,1,1649.0,200,395,0.506,2,12,0.167,105,190,0.553,129,139,268,139,84,21,105,152,507
3,2032,2003-04,00,1610612739,CLE,22.0,37,16,887.0,143,331,0.432,5,30,0.167,39,72,0.542,48,119,167,80,25,27,56,84,330
4,2032,2003-04,00,1610612757,POR,22.0,42,40,1190.0,222,422,0.526,2,10,0.2,85,121,0.702,64,128,192,82,42,34,74,84,531
5,2032,2003-04,00,0,TOT,22.0,79,56,2077.0,365,753,0.485,7,40,0.175,124,193,0.642,112,247,359,162,67,61,130,168,861
1,2417,2003-04,00,1610612757,POR,23.0,62,8,671.0,88,237,0.371,10,29,0.345,38,60,0.633,46,90,136,46,20,14,52,88,224
0,2566,2003-04,00,1610612757,POR,19.0,8,0,19.0,3,7,0.429,0,0,0.0,2,4,0.5,2,2,4,1,1,0,1,1,8
7,949,2003-04,00,1610612737,ATL,27.0,53,53,1955.0,383,790,0.485,5,23,0.217,294,334,0.88,141,354,495,127,44,19,131,147,1065
8,949,2003-04,00,1610612757,POR,27.0,32,3,729.0,118,264,0.447,4,11,0.364,79,95,0.832,48,96,144,47,24,18,53,75,319
9,949,2003-04,00,0,TOT,27.0,85,56,2684.0,501,1054,0.475,9,34,0.265,373,429,0.869,189,450,639,174,68,37,184,222,1384
12,905,2003-04,00,1610612757,POR,35.0,76,37,1681.0,133,281,0.473,0,0,0.0,65,106,0.613,158,240,398,72,43,62,40,154,331
10,689,2003-04,00,1610612737,ATL,31.0,53,52,1648.0,171,373,0.458,0,0,0.0,96,147,0.653,105,276,381,51,30,166,86,189,438
11,689,2003-04,00,1610612757,POR,31.0,32,31,1016.0,95,176,0.54,0,0,0.0,44,70,0.629,90,143,233,20,24,141,34,111,234
12,689,2003-04,00,0,TOT,31.0,85,83,1016.0,266,549,0.485,0,0,0.0,140,217,0.645,195,419,614,71,54,307,120,300,672
2,2216,2003-04,00,1610612757,POR,22.0,81,80,3070.0,663,1368,0.485,1,5,0.2,299,393,0.761,242,609,851,163,68,41,247,227,1626
