,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,203081,2018-19,00,1610612757,POR,28.0,80,80,2838.0,681,1533,0.444,237,643,0.369,468,513,0.912,68,303,371,551,88,34,212,148,2067
9,202683,2018-19,00,1610612752,NYK,27.0,44,23,1128.0,251,468,0.536,7,22,0.318,105,129,0.814,171,290,461,84,18,17,79,106,614
10,202683,2018-19,00,1610612757,POR,27.0,23,8,512.0,124,215,0.577,3,12,0.25,50,68,0.735,86,112,198,32,14,9,39,61,301
11,202683,2018-19,00,0,TOT,27.0,67,31,1639.0,375,683,0.549,10,34,0.294,155,197,0.787,257,402,659,116,32,26,118,167,915
10,202323,2018-19,00,1610612757,POR,30.0,73,2,1606.0,204,443,0.46,11,52,0.212,75,106,0.708,37,291,328,283,33,18,114,110,494
5,203468,2018-19,00,1610612757,POR,27.0,70,70,2375.0,571,1243,0.459,167,445,0.375,159,192,0.828,62,220,282,207,55,28,106,172,1468
6,203090,2018-19,00,1610612757,POR,26.0,60,53,1415.0,189,388,0.487,33,120,0.275,49,73,0.671,77,192,269,74,67,53,45,163,460
6,203918,2018-19,00,1610612739,CLE,26.0,45,45,1234.0,194,454,0.427,55,152,0.362,104,114,0.912,18,94,112,92,38,5,36,101,547
7,203918,2018-19,00,1610612757,POR,26.0,27,4,659.0,98,217,0.452,29,84,0.345,33,41,0.805,7,38,45,34,21,7,19,45,258
8,203918,2018-19,00,0,TOT,26.0,72,49,1893.0,292,671,0.435,84,236,0.356,137,155,0.884,25,132,157,126,59,12,55,146,805
8,202329,2018-19,00,1610612757,POR,28.0,81,81,2292.0,257,593,0.433,96,280,0.343,150,173,0.867,112,498,610,104,68,33,72,143,760
0,1629018,2018-19,00,1610612757,POR,20.0,15,1,111.0,16,50,0.32,5,21,0.238,3,7,0.429,1,10,11,5,1,2,4,4,40
2,1627774,2018-19,00,1610612757,POR,25.0,71,33,1327.0,216,424,0.509,59,181,0.326,50,71,0.704,56,161,217,53,31,30,46,116,541
6,203086,2018-19,00,1610612757,POR,27.0,61,2,878.0,132,242,0.545,50,111,0.45,43,51,0.843,49,184,233,75,13,9,43,105,357
2,1627746,2018-19,00,1610612758,SAC,23.0,13,0,113.0,13,30,0.433,4,11,0.364,6,11,0.545,4,20,24,6,2,3,7,21,36
3,1627746,2018-19,00,1610612757,POR,23.0,9,1,63.0,13,19,0.684,2,2,1.0,3,6,0.5,5,14,19,5,3,3,4,8,31
4,1627746,2018-19,00,0,TOT,23.0,22,1,176.0,26,49,0.531,6,13,0.462,9,17,0.529,9,34,43,11,5,6,11,29,67
0,1629014,2018-19,00,1610612757,POR,20.0,20,1,141.0,28,63,0.444,10,29,0.345,9,16,0.563,3,10,13,13,1,0,11,9,75
6,203994,2018-19,00,1610612757,POR,24.0,72,72,1974.0,420,826,0.508,3,29,0.103,282,365,0.773,243,505,748,233,71,103,168,250,1125
6,203552,2018-19,00,1610612757,POR,28.0,74,2,1399.0,212,465,0.456,113,251,0.45,44,52,0.846,27,93,120,66,36,12,61,97,581
1,1628380,2018-19,00,1610612757,POR,21.0,77,0,1356.0,189,400,0.473,40,121,0.331,94,126,0.746,109,215,324,71,25,66,77,174,512
