,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,702,2005-06,00,1610612743,DEN,33.0,12,6,238.0,42,103,0.408,10,35,0.286,5,13,0.385,2,26,28,18,8,2,11,21,99
11,702,2005-06,00,1610612757,POR,33.0,14,0,220.0,33,88,0.375,15,43,0.349,11,18,0.611,3,16,19,23,13,2,20,18,92
12,702,2005-06,00,0,TOT,33.0,26,6,458.0,75,191,0.393,25,78,0.321,16,31,0.516,5,42,47,41,21,4,31,39,191
0,101127,2005-06,00,1610612757,POR,22.0,79,4,1599.0,189,428,0.442,20,76,0.263,128,160,0.8,18,142,160,219,41,2,102,138,526
2,2581,2005-06,00,1610612757,POR,26.0,68,57,1781.0,206,470,0.438,76,184,0.413,72,91,0.791,26,120,146,306,42,5,83,107,560
3,2413,2005-06,00,1610612757,POR,27.0,76,42,1920.0,357,821,0.435,65,170,0.382,156,194,0.804,30,147,177,149,58,6,113,157,935
1,2775,2005-06,00,1610612757,POR,20.0,27,4,212.0,18,31,0.581,0,0,0.0,8,17,0.471,14,35,49,1,3,8,14,41,44
0,101110,2005-06,00,1610612757,POR,19.0,61,18,1070.0,139,348,0.399,65,182,0.357,61,71,0.859,29,101,130,34,21,14,43,90,404
7,2038,2005-06,00,1610612757,POR,26.0,56,52,1395.0,131,239,0.548,0,0,0.0,82,154,0.532,146,245,391,43,20,130,76,149,344
7,2032,2005-06,00,1610612757,POR,24.0,40,23,1286.0,235,510,0.461,2,10,0.2,87,163,0.534,24,158,182,73,42,39,99,100,559
2,2566,2005-06,00,1610612757,POR,21.0,69,11,1153.0,162,368,0.44,14,53,0.264,62,89,0.697,48,141,189,34,31,46,37,112,400
1,2742,2005-06,00,1610612757,POR,21.0,68,30,1641.0,228,578,0.394,57,162,0.352,130,175,0.743,19,101,120,247,66,6,115,167,643
1,2751,2005-06,00,1610612757,POR,23.0,69,53,1492.0,158,342,0.462,10,30,0.333,77,111,0.694,114,193,307,88,50,29,84,209,403
14,689,2005-06,00,1610612757,POR,33.0,55,19,1301.0,108,189,0.571,0,0,0.0,54,83,0.651,89,190,279,28,18,88,47,143,270
4,2216,2005-06,00,1610612757,POR,24.0,74,71,2545.0,536,1229,0.436,16,55,0.291,245,343,0.714,193,399,592,144,57,14,165,185,1333
9,1730,2005-06,00,1610612758,SAC,30.0,38,0,429.0,38,69,0.551,0,0,0.0,12,27,0.444,30,71,101,17,11,20,18,54,88
10,1730,2005-06,00,1610612757,POR,30.0,27,5,515.0,44,91,0.484,0,0,0.0,15,29,0.517,46,81,127,13,14,23,27,65,103
11,1730,2005-06,00,0,TOT,30.0,65,5,944.0,82,160,0.513,0,0,0.0,27,56,0.482,76,152,228,30,25,43,45,119,191
