,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202356,2010-11,00,1610612757,POR,22.0,38,0,277.0,46,101,0.455,5,12,0.417,13,22,0.591,11,25,36,45,5,1,38,31,110
1,202083,2010-11,00,1610612757,POR,24.0,82,69,2758.0,440,979,0.449,154,378,0.407,266,315,0.844,48,210,258,164,102,9,138,195,1300
9,2222,2010-11,00,1610612766,CHA,28.0,48,48,1872.0,252,582,0.433,35,106,0.33,210,284,0.739,72,322,394,116,59,48,100,120,749
10,2222,2010-11,00,1610612757,POR,28.0,23,15,821.0,134,269,0.498,27,80,0.338,69,90,0.767,39,136,175,57,46,15,52,63,364
11,2222,2010-11,00,0,TOT,28.0,71,63,2693.0,386,851,0.454,62,186,0.333,279,374,0.746,111,458,569,173,105,63,152,183,1113
2,201164,2010-11,00,1610612757,POR,26.0,78,3,1821.0,213,575,0.37,116,361,0.321,126,146,0.863,37,135,172,193,87,14,88,134,668
4,200750,2010-11,00,1610612757,POR,26.0,47,23,1310.0,209,523,0.4,38,114,0.333,117,138,0.848,28,93,121,129,37,12,55,76,573
1,201988,2010-11,00,1610612757,POR,22.0,64,0,783.0,135,328,0.412,47,133,0.353,36,47,0.766,19,32,51,109,27,1,62,63,353
0,202337,2010-11,00,1610612757,POR,22.0,24,0,137.0,15,55,0.273,3,16,0.188,3,9,0.333,6,24,30,6,2,2,8,15,36
4,200746,2010-11,00,1610612757,POR,25.0,81,81,3211.0,707,1415,0.5,4,23,0.174,351,444,0.791,278,431,709,170,82,94,153,220,1769
0,202419,2010-11,00,1610612738,BOS,25.0,4,0,32.0,2,3,0.667,0,0,0.0,2,2,1.0,1,4,5,1,0,3,2,3,6
1,202419,2010-11,00,1610612757,POR,25.0,10,1,106.0,7,18,0.389,0,0,0.0,13,18,0.722,11,16,27,2,3,6,8,18,27
2,202419,2010-11,00,0,TOT,25.0,14,1,139.0,9,21,0.429,0,0,0.0,15,20,0.75,12,20,32,3,3,9,10,21,33
16,948,2010-11,00,1610612757,POR,37.0,59,51,1540.0,117,294,0.398,0,1,0.0,43,70,0.614,182,424,606,121,40,92,62,140,277
13,1889,2010-11,00,1610612757,POR,35.0,81,81,2650.0,388,844,0.46,4,37,0.108,249,292,0.853,97,205,302,566,114,12,197,171,1029
4,2853,2010-11,00,1610612756,PHX,29.0,12,6,183.0,12,51,0.235,0,0,0.0,12,20,0.6,16,24,40,4,6,4,11,32,36
5,2853,2010-11,00,1610612749,MIL,29.0,7,0,85.0,17,37,0.459,0,0,0.0,2,2,1.0,12,10,22,4,2,2,2,10,36
6,2853,2010-11,00,1610612757,POR,29.0,2,1,37.0,3,11,0.273,0,0,0.0,1,2,0.5,4,10,14,3,0,0,3,4,7
7,2853,2010-11,00,0,TOT,29.0,21,7,306.0,32,99,0.323,0,0,0.0,15,24,0.625,32,44,76,11,8,6,16,46,79
2,201587,2010-11,00,1610612757,POR,22.0,80,67,2522.0,367,807,0.455,118,342,0.345,138,164,0.841,109,252,361,123,68,49,83,194,990
