,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,2581,2008-09,00,1610612757,POR,29.0,69,69,2188.0,277,647,0.428,140,328,0.427,63,75,0.84,28,145,173,348,69,4,108,126,757
0,201573,2008-09,00,1610612757,POR,20.0,53,0,655.0,69,189,0.365,7,27,0.259,83,103,0.806,8,49,57,78,16,2,56,81,228
0,201164,2008-09,00,1610612757,POR,24.0,78,4,1993.0,268,630,0.425,159,398,0.399,120,143,0.839,47,160,207,159,69,12,86,111,815
2,200750,2008-09,00,1610612757,POR,24.0,78,78,2903.0,633,1318,0.48,83,220,0.377,416,505,0.824,104,266,370,400,88,22,152,127,1765
3,101110,2008-09,00,1610612757,POR,22.0,1,0,5.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
10,2038,2008-09,00,1610612757,POR,29.0,82,43,1952.0,168,269,0.625,0,1,0.0,112,169,0.663,204,513,717,27,34,97,78,215,448
2,200771,2008-09,00,1610612757,POR,23.0,80,13,1225.0,129,329,0.392,37,114,0.325,61,77,0.792,43,87,130,286,54,2,119,133,356
2,200746,2008-09,00,1610612757,POR,23.0,81,81,3004.0,601,1243,0.484,7,28,0.25,261,334,0.781,234,371,605,157,77,77,121,207,1470
5,2566,2008-09,00,1610612757,POR,24.0,81,6,2246.0,385,850,0.453,89,236,0.377,175,242,0.723,70,261,331,83,47,57,94,168,1034
3,101183,2008-09,00,1610612757,POR,25.0,10,0,37.0,8,13,0.615,1,1,1.0,1,4,0.25,10,8,18,0,0,1,6,4,18
3,101112,2008-09,00,1610612757,POR,26.0,63,1,746.0,113,267,0.423,11,33,0.333,26,36,0.722,41,99,140,24,17,16,29,106,263
8,1913,2008-09,00,1610612757,POR,32.0,11,0,35.0,2,7,0.286,0,0,0.0,2,2,1.0,6,5,11,0,3,1,2,7,6
0,201141,2008-09,00,1610612757,POR,21.0,61,39,1314.0,198,351,0.564,0,0,0.0,144,226,0.637,169,255,424,31,25,69,87,238,540
0,201587,2008-09,00,1610612757,POR,20.0,79,76,1454.0,161,361,0.446,62,168,0.369,42,52,0.808,84,136,220,74,50,40,50,139,426
