,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
12,200751,2016-17,00,1610612751,BKN,33.0,69,40,1284.0,118,325,0.363,67,203,0.33,54,63,0.857,9,146,155,135,35,9,80,99,357
4,203930,2016-17,00,1610612751,BKN,27.0,70,24,1754.0,305,735,0.415,105,308,0.341,204,242,0.843,22,258,280,157,45,6,135,118,919
6,202391,2016-17,00,1610612751,BKN,28.0,36,33,883.0,175,400,0.438,58,156,0.372,115,141,0.816,11,124,135,184,42,14,86,79,523
2,203915,2016-17,00,1610612751,BKN,24.0,59,18,1334.0,134,302,0.444,38,101,0.376,126,159,0.792,27,137,164,185,44,23,66,119,432
3,203462,2016-17,00,1610612740,NOP,22.0,3,0,30.0,2,5,0.4,1,2,0.5,10,10,1.0,0,0,0,1,0,1,0,1,15
4,203462,2016-17,00,1610612751,BKN,22.0,12,0,184.0,34,61,0.557,4,13,0.308,23,32,0.719,7,21,28,23,4,4,14,7,95
5,203462,2016-17,00,0,TOT,22.0,15,0,214.0,36,66,0.545,5,15,0.333,33,42,0.786,7,21,28,24,4,5,14,8,110
8,201572,2016-17,00,1610612751,BKN,29.0,75,75,2222.0,555,1172,0.474,134,387,0.346,295,364,0.81,121,282,403,176,38,124,184,192,1539
2,203925,2016-17,00,1610612751,BKN,25.0,52,11,1138.0,154,362,0.425,85,221,0.385,35,49,0.714,16,131,147,54,30,8,55,121,428
6,203112,2016-17,00,1610612742,DAL,26.0,6,0,48.0,5,17,0.294,1,7,0.143,2,3,0.667,2,6,8,0,0,0,2,9,13
7,203112,2016-17,00,1610612751,BKN,26.0,32,1,510.0,65,153,0.425,36,83,0.434,43,57,0.754,18,89,107,18,14,15,19,58,209
8,203112,2016-17,00,0,TOT,26.0,38,1,558.0,70,170,0.412,37,90,0.411,45,60,0.75,20,95,115,18,14,15,21,67,222
4,203909,2016-17,00,1610612745,HOU,24.0,29,0,212.0,31,68,0.456,9,27,0.333,9,10,0.9,6,24,30,4,7,8,10,24,80
5,203909,2016-17,00,1610612751,BKN,24.0,20,0,293.0,46,101,0.455,11,39,0.282,23,28,0.821,9,43,52,9,12,10,19,25,126
6,203909,2016-17,00,0,TOT,24.0,49,0,506.0,77,169,0.456,20,66,0.303,32,38,0.842,15,67,82,13,19,18,29,49,206
0,1627785,2016-17,00,1610612751,BKN,22.0,73,26,1643.0,204,508,0.402,44,149,0.295,91,113,0.805,32,152,184,192,42,36,142,175,543
0,1627747,2016-17,00,1610612751,BKN,22.0,57,26,1237.0,171,380,0.45,59,184,0.321,67,93,0.72,23,165,188,110,49,8,59,91,468
1,1626178,2016-17,00,1610612751,BKN,22.0,78,50,1761.0,235,542,0.434,15,67,0.224,190,253,0.751,96,356,452,154,82,44,116,177,675
6,202344,2016-17,00,1610612751,BKN,29.0,71,43,1754.0,305,591,0.516,25,78,0.321,74,110,0.673,143,428,571,138,75,28,127,152,709
6,203120,2016-17,00,1610612751,BKN,27.0,64,7,1177.0,174,379,0.459,55,180,0.306,39,52,0.75,71,191,262,55,29,43,43,91,442
4,203094,2016-17,00,1610612764,WAS,27.0,28,0,231.0,30,77,0.39,3,16,0.188,7,12,0.583,11,23,34,7,11,6,11,37,70
5,203094,2016-17,00,1610612751,BKN,27.0,10,0,111.0,13,34,0.382,2,11,0.182,2,2,1.0,4,23,27,3,5,0,6,18,30
6,203094,2016-17,00,0,TOT,27.0,38,0,342.0,43,111,0.387,5,27,0.185,9,14,0.643,15,46,61,10,16,6,17,55,100
