,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
11,77,2000-01,00,1610612738,BOS,31.0,7,1,144.0,15,44,0.341,1,4,0.25,7,11,0.636,3,12,15,19,4,0,13,15,38
12,77,2000-01,00,1610612766,CHH,31.0,2,0,15.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,3,2,4
13,77,2000-01,00,1610612751,NJN,31.0,12,9,316.0,35,93,0.376,10,32,0.313,3,5,0.6,1,23,24,53,3,0,15,20,83
14,77,2000-01,00,0,TOT,31.0,21,10,476.0,52,139,0.374,11,36,0.306,10,16,0.625,4,35,39,72,8,0,31,37,125
3,1975,2000-01,00,1610612751,NJN,24.0,5,0,56.0,6,19,0.316,1,3,0.333,0,0,0.0,4,5,9,0,3,0,6,6,13
7,446,2000-01,00,1610612751,NJN,30.0,73,50,2071.0,265,624,0.425,46,132,0.348,107,139,0.77,71,217,288,135,74,16,64,127,683
16,271,2000-01,00,1610612751,NJN,37.0,82,17,2051.0,291,695,0.419,59,176,0.335,254,297,0.855,34,142,176,115,63,10,106,229,895
0,2109,2000-01,00,1610612751,NJN,22.0,8,0,152.0,16,41,0.39,3,9,0.333,4,5,0.8,0,9,9,24,4,1,10,9,39
0,1536,2000-01,00,1610612751,NJN,23.0,77,40,1663.0,243,572,0.425,52,155,0.335,97,135,0.719,41,167,208,140,86,14,130,166,635
5,1110,2000-01,00,1610612743,DEN,30.0,46,2,520.0,82,185,0.443,0,1,0.0,37,59,0.627,43,77,120,17,12,19,24,58,201
6,1110,2000-01,00,1610612751,NJN,30.0,9,0,202.0,21,54,0.389,1,1,1.0,8,11,0.727,11,30,41,7,4,3,10,14,51
7,1110,2000-01,00,0,TOT,30.0,55,2,722.0,103,239,0.431,1,2,0.5,45,70,0.643,54,107,161,24,16,22,34,72,252
8,1425,2000-01,00,1610612751,NJN,29.0,82,25,2334.0,297,650,0.457,0,2,0.0,244,310,0.787,211,379,590,88,59,113,132,319,838
1,1915,2000-01,00,1610612751,NJN,26.0,74,51,1335.0,92,200,0.46,0,0,0.0,67,102,0.657,135,231,366,40,41,58,53,220,251
3,1496,2000-01,00,1610612751,NJN,25.0,49,47,1731.0,308,708,0.435,65,170,0.382,150,186,0.806,78,269,347,82,40,20,103,150,831
0,2066,2000-01,00,1610612751,NJN,23.0,34,0,223.0,18,48,0.375,0,0,0.0,10,24,0.417,22,31,53,1,2,14,4,23,46
2,1735,2000-01,00,1610612751,NJN,25.0,29,0,279.0,28,88,0.318,1,4,0.25,25,34,0.735,35,74,109,16,10,11,19,47,82
