,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,200767,2008-09,00,1610612751,NJN,24.0,62,7,995.0,113,214,0.528,0,0,0.0,32,85,0.376,104,154,258,31,22,48,31,106,258
1,201146,2008-09,00,1610612751,NJN,21.0,61,52,1421.0,191,500,0.382,48,140,0.343,95,123,0.772,67,259,326,60,29,36,70,157,525
0,201572,2008-09,00,1610612751,NJN,21.0,82,75,2501.0,448,844,0.531,0,2,0.0,172,217,0.793,225,440,665,86,44,151,147,257,1068
4,200772,2008-09,00,1610612751,NJN,25.0,20,0,97.0,15,43,0.349,0,6,0.0,4,8,0.5,3,7,10,3,1,2,4,17,34
10,2059,2008-09,00,1610612751,NJN,32.0,27,0,319.0,33,74,0.446,5,25,0.2,8,22,0.364,17,50,67,19,10,4,18,50,79
12,1713,2008-09,00,1610612751,NJN,32.0,80,80,2946.0,588,1345,0.437,151,392,0.385,335,410,0.817,74,336,410,376,82,38,166,234,1662
0,201604,2008-09,00,1610612751,NJN,22.0,44,3,585.0,81,176,0.46,3,12,0.25,51,62,0.823,14,36,50,52,12,7,31,34,216
0,201583,2008-09,00,1610612751,NJN,21.0,66,30,1312.0,160,407,0.393,69,189,0.365,98,116,0.845,104,207,311,52,44,20,63,157,487
6,2250,2008-09,00,1610612751,NJN,29.0,71,44,1729.0,198,441,0.449,117,262,0.447,43,58,0.741,72,205,277,92,50,10,62,186,556
5,2553,2008-09,00,1610612751,NJN,27.0,74,1,1832.0,257,577,0.445,94,244,0.385,36,52,0.692,27,240,267,54,52,7,49,162,644
6,2734,2008-09,00,1610612751,NJN,26.0,69,69,2494.0,455,1039,0.438,64,220,0.291,496,605,0.82,30,201,231,476,114,13,212,164,1470
9,2239,2008-09,00,1610612751,NJN,30.0,53,31,1094.0,86,191,0.45,2,8,0.25,20,25,0.8,50,96,146,51,21,16,30,92,194
1,201157,2008-09,00,1610612751,NJN,22.0,33,0,366.0,30,72,0.417,0,0,0.0,20,32,0.625,34,45,79,13,7,29,20,72,80
8,2039,2008-09,00,1610612751,NJN,29.0,77,18,2074.0,261,598,0.436,99,235,0.421,127,154,0.825,24,131,155,270,71,8,105,135,748
