,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629066,2018-19,00,1610612751,BKN,21.0,63,46,1294.0,202,449,0.45,58,184,0.315,72,92,0.783,56,190,246,52,41,25,77,146,534
3,1626156,2018-19,00,1610612751,BKN,23.0,81,81,2448.0,659,1517,0.434,234,635,0.369,160,205,0.78,53,262,315,563,100,20,253,141,1712
13,201162,2018-19,00,1610612751,BKN,33.0,59,25,1220.0,101,239,0.423,53,151,0.351,32,46,0.696,34,121,155,83,36,16,43,131,287
4,203915,2018-19,00,1610612751,BKN,26.0,68,4,1914.0,366,828,0.442,124,370,0.335,287,356,0.806,26,140,166,311,40,17,152,187,1143
13,201960,2018-19,00,1610612751,BKN,32.0,67,8,1703.0,227,575,0.395,106,310,0.342,184,242,0.76,68,281,349,85,31,10,73,114,744
0,1629033,2018-19,00,1610612751,BKN,23.0,18,0,211.0,25,73,0.342,12,46,0.261,19,22,0.864,4,32,36,21,6,0,18,15,81
4,203925,2018-19,00,1610612751,BKN,27.0,76,76,2294.0,374,748,0.5,183,386,0.474,110,133,0.827,52,239,291,181,38,17,121,182,1041
4,203894,2018-19,00,1610612751,BKN,27.0,56,2,983.0,169,435,0.389,76,228,0.333,115,138,0.833,18,82,100,143,41,16,66,67,529
3,1626210,2018-19,00,1610612751,BKN,26.0,5,0,26.0,8,13,0.615,0,1,0.0,2,4,0.5,4,15,19,3,1,0,1,2,18
10,202334,2018-19,00,1610612751,BKN,30.0,81,1,1446.0,186,302,0.616,0,2,0.0,100,162,0.617,216,478,694,61,35,33,64,226,472
2,1626203,2018-19,00,1610612751,BKN,25.0,35,21,715.0,64,191,0.335,38,128,0.297,18,22,0.818,23,84,107,34,13,7,17,68,184
2,1627747,2018-19,00,1610612751,BKN,24.0,40,25,1063.0,207,483,0.429,48,154,0.312,85,123,0.691,35,116,151,156,42,14,69,77,547
3,1626178,2018-19,00,1610612751,BKN,24.0,59,21,1234.0,200,487,0.411,9,49,0.184,118,183,0.645,83,227,310,96,44,27,68,107,527
0,1629058,2018-19,00,1610612751,BKN,20.0,9,0,39.0,9,22,0.409,1,10,0.1,0,2,0.0,1,4,5,2,2,0,4,1,19
1,1628386,2018-19,00,1610612751,BKN,21.0,80,80,2096.0,335,568,0.59,6,45,0.133,197,278,0.709,191,481,672,110,43,120,103,184,873
5,203459,2018-19,00,1610612751,BKN,27.0,43,20,1133.0,137,373,0.367,98,259,0.378,41,56,0.732,16,132,148,46,23,13,46,102,413
