,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
17,1890,2012-13,00,1610612742,DAL,35.0,67,67,2010.0,355,690,0.514,23,73,0.315,79,101,0.782,146,379,525,163,75,47,103,111,812
0,203099,2012-13,00,1610612742,DAL,22.0,8,0,26.0,6,14,0.429,2,3,0.667,2,2,1.0,1,2,3,1,1,0,2,3,16
3,201958,2012-13,00,1610612742,DAL,25.0,45,0,549.0,65,176,0.369,21,72,0.292,30,38,0.789,9,48,57,84,19,4,33,54,181
3,201954,2012-13,00,1610612742,DAL,25.0,81,47,2372.0,341,724,0.471,48,136,0.353,242,275,0.88,31,188,219,415,100,8,173,139,972
0,203108,2012-13,00,1610612742,DAL,28.0,46,11,457.0,53,103,0.515,0,2,0.0,25,41,0.61,52,79,131,6,12,38,18,64,131
0,203109,2012-13,00,1610612742,DAL,22.0,78,16,1353.0,141,367,0.384,63,192,0.328,47,73,0.644,35,152,187,94,63,17,49,128,392
0,203006,2012-13,00,1610612742,DAL,27.0,3,0,9.0,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,3,5
18,2229,2012-13,00,1610612742,DAL,38.0,45,23,862.0,101,271,0.373,48,125,0.384,23,29,0.793,9,63,72,139,26,3,55,95,273
4,201627,2012-13,00,1610612737,ATL,27.0,24,1,301.0,47,111,0.423,15,38,0.395,16,18,0.889,10,16,26,9,12,1,4,33,125
5,201627,2012-13,00,1610612742,DAL,27.0,17,0,82.0,17,34,0.5,1,5,0.2,4,4,1.0,1,3,4,4,1,0,4,10,39
6,201627,2012-13,00,0,TOT,27.0,41,1,383.0,64,145,0.441,16,43,0.372,20,22,0.909,11,19,30,13,13,1,8,43,164
18,1713,2012-13,00,1610612742,DAL,36.0,81,3,2093.0,372,855,0.435,162,399,0.406,182,223,0.816,58,276,334,194,74,44,106,226,1088
4,201564,2012-13,00,1610612742,DAL,25.0,82,82,2913.0,461,1026,0.449,142,349,0.407,191,233,0.82,36,255,291,361,93,23,210,195,1255
6,201148,2012-13,00,1610612742,DAL,25.0,64,16,1149.0,241,404,0.597,0,3,0.0,59,96,0.615,85,175,260,38,26,76,34,78,541
9,2549,2012-13,00,1610612742,DAL,31.0,66,52,1363.0,313,617,0.507,0,1,0.0,67,85,0.788,97,275,372,51,29,52,103,141,693
14,1717,2012-13,00,1610612742,DAL,35.0,53,47,1661.0,343,728,0.471,65,157,0.414,166,193,0.86,37,326,363,132,38,37,70,93,917
13,1882,2012-13,00,1610612742,DAL,34.0,72,18,1527.0,226,478,0.473,0,1,0.0,66,93,0.71,130,300,430,70,50,90,57,192,518
