,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
20,201580,2022-23,00,1610612742,DAL,35.0,42,7,355.0,80,125,0.64,2,5,0.4,24,41,0.585,30,77,107,11,4,26,36,54,186
15,203200,2022-23,00,1610612737,ATL,34.0,28,0,411.0,48,125,0.384,30,87,0.345,0,0,0.0,2,21,23,25,5,10,12,37,126
16,203200,2022-23,00,1610612742,DAL,34.0,18,2,295.0,29,79,0.367,16,56,0.286,5,8,0.625,3,29,32,16,14,9,10,31,79
17,203200,2022-23,00,0,TOT,34.0,46,2,706.0,77,204,0.377,46,143,0.322,5,8,0.625,5,50,55,41,19,19,22,68,205
4,1629033,2022-23,00,1610612742,DAL,27.0,40,1,323.0,31,87,0.356,22,62,0.355,11,13,0.846,10,53,63,46,6,1,12,34,95
11,202681,2022-23,00,1610612751,BKN,31.0,40,40,1478.0,398,819,0.486,130,348,0.374,158,179,0.883,38,166,204,211,41,33,91,109,1084
12,202681,2022-23,00,1610612742,DAL,31.0,20,20,763.0,196,384,0.51,58,148,0.392,89,94,0.947,21,79,100,120,25,12,37,56,539
13,202681,2022-23,00,0,TOT,31.0,60,60,2241.0,594,1203,0.494,188,496,0.379,247,273,0.905,59,245,304,331,66,45,128,165,1623
0,1630702,2022-23,00,1610612742,DAL,20.0,48,5,708.0,146,333,0.438,63,156,0.404,65,79,0.823,11,78,89,65,17,7,46,64,420
10,203939,2022-23,00,1610612742,DAL,31.0,76,64,1458.0,197,269,0.732,0,5,0.0,112,168,0.667,149,165,314,69,48,26,65,209,506
2,1630182,2022-23,00,1610612742,DAL,22.0,60,21,1539.0,205,382,0.537,68,169,0.402,68,94,0.723,55,127,182,103,42,5,72,156,546
0,1630639,2022-23,00,1610612750,MIN,22.0,1,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
1,1630639,2022-23,00,1610612742,DAL,22.0,14,0,107.0,21,43,0.488,10,25,0.4,2,8,0.25,6,14,20,2,2,0,3,10,54
2,1630639,2022-23,00,0,TOT,22.0,15,0,108.0,22,44,0.5,10,25,0.4,2,8,0.25,6,15,21,2,2,0,3,11,56
11,203501,2022-23,00,1610612742,DAL,31.0,71,45,2152.0,340,847,0.401,212,550,0.385,127,165,0.77,21,230,251,129,49,12,60,120,1019
17,202693,2022-23,00,1610612751,BKN,33.0,27,1,285.0,33,82,0.402,20,49,0.408,10,10,1.0,13,46,59,25,8,5,14,33,96
18,202693,2022-23,00,1610612742,DAL,33.0,8,1,70.0,14,33,0.424,8,22,0.364,0,0,0.0,0,12,12,6,1,0,4,15,36
19,202693,2022-23,00,0,TOT,33.0,35,2,355.0,47,115,0.409,28,71,0.394,10,10,1.0,13,58,71,31,9,5,18,48,132
5,1628373,2022-23,00,1610612742,DAL,24.0,47,5,608.0,48,132,0.364,17,67,0.254,22,33,0.667,7,55,62,58,16,7,29,65,135
1,1630593,2022-23,00,1610612742,DAL,24.0,27,1,335.0,46,98,0.469,9,28,0.321,13,19,0.684,9,38,47,58,8,5,19,24,114
13,203493,2022-23,00,1610612742,DAL,32.0,78,55,2365.0,192,470,0.409,151,397,0.38,26,37,0.703,32,251,283,108,54,13,36,166,561
8,1626174,2022-23,00,1610612742,DAL,27.0,67,17,1738.0,396,769,0.515,105,279,0.376,217,281,0.772,87,404,491,121,30,72,121,169,1114
5,1628467,2022-23,00,1610612742,DAL,31.0,37,5,930.0,77,169,0.456,39,112,0.348,27,38,0.711,30,105,135,52,12,30,27,85,220
8,202722,2022-23,00,1610612742,DAL,30.0,45,1,492.0,69,160,0.431,55,141,0.39,13,15,0.867,10,43,53,21,11,8,10,53,206
4,1629029,2022-23,00,1610612742,DAL,24.0,66,66,2391.0,719,1449,0.496,185,541,0.342,515,694,0.742,54,515,569,529,90,33,236,166,2138
