,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,1761,2006-07,00,1610612742,DAL,30.0,76,11,1372.0,123,299,0.411,32,103,0.311,27,34,0.794,35,123,158,70,47,7,40,152,305
3,2572,2006-07,00,1610612742,DAL,27.0,70,69,2455.0,493,1075,0.459,92,239,0.385,243,294,0.827,130,345,475,127,82,56,123,180,1321
5,2205,2006-07,00,1610612742,DAL,25.0,81,9,1480.0,71,151,0.47,0,1,0.0,48,86,0.558,166,272,438,30,40,113,63,244,190
0,200826,2006-07,00,1610612742,DAL,23.0,33,1,191.0,28,78,0.359,6,21,0.286,16,24,0.667,7,18,25,24,1,1,14,19,78
0,200772,2006-07,00,1610612742,DAL,23.0,32,1,214.0,22,70,0.314,5,15,0.333,20,33,0.606,1,20,21,7,4,3,15,27,69
0,200822,2006-07,00,1610612742,DAL,23.0,12,0,71.0,11,17,0.647,0,0,0.0,7,18,0.389,9,12,21,0,1,0,9,8,29
10,956,2006-07,00,1610612742,DAL,31.0,76,73,1915.0,209,334,0.626,0,0,0.0,119,191,0.623,217,349,566,44,24,82,107,239,537
2,2788,2006-07,00,1610612742,DAL,26.0,21,0,79.0,5,16,0.313,0,0,0.0,7,8,0.875,3,8,11,6,3,5,5,17,17
7,1891,2006-07,00,1610612742,DAL,29.0,81,80,2846.0,514,1063,0.484,162,370,0.438,160,199,0.804,41,190,231,422,81,17,152,170,1350
2,2734,2006-07,00,1610612742,DAL,24.0,80,61,2081.0,292,593,0.492,14,50,0.28,215,261,0.824,45,151,196,296,96,21,146,242,813
7,1904,2006-07,00,1610612742,DAL,29.0,60,17,1283.0,146,370,0.395,53,150,0.353,36,48,0.75,57,156,213,33,46,23,51,143,381
8,1717,2006-07,00,1610612742,DAL,29.0,78,78,2820.0,673,1341,0.502,72,173,0.416,498,551,0.904,122,571,693,263,52,62,167,171,1916
13,711,2006-07,00,1610612742,DAL,32.0,67,8,1615.0,280,654,0.428,62,162,0.383,182,215,0.847,39,106,145,187,51,10,117,78,804
9,1506,2006-07,00,1610612742,DAL,32.0,61,2,727.0,78,222,0.351,26,91,0.286,45,52,0.865,33,153,186,44,14,6,33,68,227
26,788,2006-07,00,1610612742,DAL,44.0,5,0,43.0,5,13,0.385,0,0,0.0,2,2,1.0,2,6,8,1,2,1,2,11,12
