,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
15,1890,2010-11,00,1610612742,DAL,33.0,80,27,2253.0,434,834,0.52,5,33,0.152,126,164,0.768,168,383,551,110,68,50,130,144,999
20,467,2010-11,00,1610612742,DAL,38.0,80,80,2653.0,215,596,0.361,133,391,0.34,67,77,0.87,35,316,351,655,134,29,179,119,630
1,201958,2010-11,00,1610612742,DAL,23.0,28,26,496.0,94,223,0.422,25,83,0.301,23,30,0.767,7,45,52,64,20,8,47,76,236
10,2406,2010-11,00,1610612742,DAL,31.0,29,29,867.0,170,378,0.45,28,65,0.431,68,88,0.773,22,96,118,46,28,8,49,59,436
9,2199,2010-11,00,1610612742,DAL,28.0,74,74,2059.0,266,407,0.654,0,0,0.0,216,295,0.732,206,486,692,32,36,80,88,240,748
4,200826,2010-11,00,1610612742,DAL,27.0,81,2,1669.0,285,649,0.439,66,189,0.349,133,157,0.847,29,130,159,317,30,1,136,136,769
3,201147,2010-11,00,1610612750,MIN,25.0,56,22,1362.0,168,437,0.384,26,99,0.263,121,171,0.708,45,107,152,77,89,14,77,134,483
4,201147,2010-11,00,1610612742,DAL,25.0,13,2,148.0,25,51,0.49,4,13,0.308,15,21,0.714,12,11,23,12,11,2,10,25,69
5,201147,2010-11,00,0,TOT,25.0,69,24,1510.0,193,488,0.395,30,112,0.268,136,192,0.708,57,118,175,89,100,16,87,159,552
14,978,2010-11,00,1610612740,NOH,34.0,6,0,89.0,14,33,0.424,11,25,0.44,6,7,0.857,0,6,6,6,2,0,4,2,45
15,978,2010-11,00,1610612761,TOR,34.0,2,0,22.0,7,10,0.7,4,6,0.667,2,2,1.0,0,3,3,1,0,0,2,0,20
16,978,2010-11,00,1610612742,DAL,34.0,25,13,506.0,79,184,0.429,42,105,0.4,15,16,0.938,14,52,66,22,11,2,11,22,215
17,978,2010-11,00,0,TOT,34.0,33,13,617.0,100,227,0.441,57,136,0.419,23,25,0.92,14,61,75,29,13,2,17,24,280
0,202346,2010-11,00,1610612742,DAL,22.0,18,0,135.0,14,45,0.311,0,4,0.0,14,17,0.824,6,19,25,19,5,3,10,7,42
2,101133,2010-11,00,1610612742,DAL,24.0,56,0,488.0,55,98,0.561,0,2,0.0,63,82,0.768,43,77,120,8,14,15,25,105,173
11,1891,2010-11,00,1610612742,DAL,33.0,82,10,2564.0,492,1091,0.451,127,351,0.362,182,214,0.85,24,129,153,334,93,13,167,140,1293
11,2217,2010-11,00,1610612742,DAL,31.0,72,8,1331.0,128,223,0.574,0,1,0.0,64,177,0.362,129,247,376,19,16,74,51,146,320
10,2073,2010-11,00,1610612742,DAL,34.0,56,4,618.0,43,100,0.43,42,87,0.483,17,18,0.944,10,49,59,40,24,7,17,82,145
12,1717,2010-11,00,1610612742,DAL,33.0,73,73,2504.0,610,1179,0.517,66,168,0.393,395,443,0.892,50,463,513,190,38,47,137,172,1681
14,2052,2010-11,00,1610612742,DAL,30.0,72,54,1158.0,128,330,0.388,94,249,0.378,33,43,0.767,20,86,106,77,21,5,44,71,383
