,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
9,714,2002-03,00,1610612742,DAL,30.0,69,69,2642.0,507,1193,0.425,119,322,0.37,198,230,0.861,107,295,402,205,76,21,114,105,1331
20,422,2002-03,00,1610612742,DAL,38.0,48,0,427.0,63,150,0.42,0,2,0.0,30,39,0.769,10,21,31,64,15,1,29,26,156
3,1559,2002-03,00,1610612742,DAL,28.0,74,48,1370.0,146,337,0.433,6,24,0.25,27,32,0.844,88,176,264,105,77,6,47,157,325
9,1505,2002-03,00,1610612742,DAL,28.0,14,0,204.0,27,58,0.466,0,1,0.0,3,6,0.5,14,26,40,21,6,3,7,26,57
2,1952,2002-03,00,1610612742,DAL,26.0,75,32,1174.0,93,211,0.441,21,51,0.412,23,34,0.676,47,98,145,57,52,8,43,134,230
6,959,2002-03,00,1610612742,DAL,29.0,82,82,2712.0,518,1114,0.465,111,269,0.413,308,339,0.909,63,171,234,598,85,6,192,134,1455
2,2059,2002-03,00,1610612742,DAL,26.0,48,12,1103.0,129,231,0.558,0,1,0.0,62,91,0.681,90,133,223,47,40,22,23,129,320
0,2492,2002-03,00,1610612742,DAL,22.0,13,0,34.0,4,17,0.235,1,3,0.333,2,2,1.0,0,2,2,2,1,1,2,2,11
1,2492,2002-03,00,1610612743,DEN,22.0,6,0,75.0,7,20,0.35,4,11,0.364,1,2,0.5,1,5,6,10,1,0,0,6,19
2,2492,2002-03,00,0,TOT,22.0,19,0,110.0,11,37,0.297,5,14,0.357,3,4,0.75,1,7,8,12,2,1,2,8,30
11,89,2002-03,00,1610612742,DAL,31.0,73,1,2026.0,342,831,0.412,118,312,0.378,110,144,0.764,35,173,208,312,42,4,123,86,912
4,1717,2002-03,00,1610612742,DAL,25.0,80,80,3121.0,690,1489,0.463,148,390,0.379,483,548,0.881,81,710,791,239,111,82,152,206,2011
3,1915,2002-03,00,1610612742,DAL,28.0,17,3,135.0,7,19,0.368,0,0,0.0,3,4,0.75,10,19,29,6,10,7,6,35,17
13,762,2002-03,00,1610612742,DAL,31.0,81,39,1728.0,201,375,0.536,0,1,0.0,141,175,0.806,151,325,476,54,65,170,67,242,543
6,1711,2002-03,00,1610612742,DAL,27.0,69,43,1610.0,266,514,0.518,47,116,0.405,60,88,0.682,125,205,330,54,35,91,46,264,639
9,461,2002-03,00,1610612742,DAL,33.0,26,0,223.0,24,62,0.387,0,0,0.0,5,11,0.455,29,30,59,8,5,1,15,31,53
