,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,201567,2014-15,00,1610612739,CLE,26.0,75,75,2532.0,413,952,0.434,144,392,0.367,258,321,0.804,142,589,731,168,51,39,122,140,1228
11,2592,2014-15,00,1610612739,CLE,34.0,57,2,669.0,74,201,0.368,63,175,0.36,39,46,0.848,9,53,62,24,13,8,13,67,250
3,202681,2014-15,00,1610612739,CLE,23.0,75,75,2730.0,578,1235,0.468,157,378,0.415,315,365,0.863,55,182,237,389,114,20,186,146,1628
13,2570,2014-15,00,1610612760,OKC,30.0,51,3,981.0,82,186,0.441,0,1,0.0,38,75,0.507,80,199,279,43,14,38,74,135,202
14,2570,2014-15,00,1610612739,CLE,30.0,17,0,167.0,20,41,0.488,0,0,0.0,4,8,0.5,11,30,41,8,2,4,21,27,44
15,2570,2014-15,00,0,TOT,30.0,68,3,1148.0,102,227,0.449,0,1,0.0,42,83,0.506,91,229,320,51,16,42,95,162,246
3,202697,2014-15,00,1610612752,NYK,25.0,24,24,625.0,88,215,0.409,23,66,0.348,25,37,0.676,22,59,81,78,30,3,42,67,224
4,202697,2014-15,00,1610612739,CLE,25.0,38,1,920.0,105,256,0.41,44,130,0.338,18,27,0.667,33,110,143,57,51,13,49,71,272
5,202697,2014-15,00,0,TOT,25.0,62,25,1545.0,193,471,0.41,67,196,0.342,43,64,0.672,55,169,224,135,81,16,91,138,496
10,2747,2014-15,00,1610612752,NYK,29.0,24,6,619.0,101,251,0.402,32,90,0.356,27,39,0.692,4,54,58,81,18,4,45,44,261
11,2747,2014-15,00,1610612739,CLE,29.0,46,45,1461.0,214,504,0.425,131,336,0.39,27,33,0.818,26,134,160,114,64,18,52,119,586
12,2747,2014-15,00,0,TOT,29.0,70,51,2079.0,315,755,0.417,163,426,0.383,54,72,0.75,30,188,218,195,82,22,97,163,847
1,203521,2014-15,00,1610612739,CLE,24.0,67,13,1380.0,111,307,0.362,68,167,0.407,29,38,0.763,37,89,126,204,24,2,61,152,319
0,203925,2014-15,00,1610612739,CLE,23.0,51,1,493.0,48,120,0.4,31,84,0.369,9,15,0.6,7,34,41,26,7,2,27,62,136
3,202684,2014-15,00,1610612739,CLE,24.0,82,15,2194.0,267,488,0.547,0,0,0.0,159,248,0.641,274,383,657,39,34,61,83,189,693
10,2760,2014-15,00,1610612739,CLE,32.0,26,26,636.0,111,200,0.555,0,2,0.0,33,45,0.733,57,113,170,35,19,16,35,58,255
16,2034,2014-15,00,1610612739,CLE,35.0,52,15,701.0,37,114,0.325,32,98,0.327,3,4,0.75,4,87,91,46,14,4,23,74,109
6,202389,2014-15,00,1610612743,DEN,28.0,35,35,897.0,117,232,0.504,2,6,0.333,63,86,0.733,91,181,272,16,15,41,47,114,299
7,202389,2014-15,00,1610612739,CLE,28.0,46,45,1149.0,197,334,0.59,0,0,0.0,92,130,0.708,112,207,319,39,18,56,69,113,486
8,202389,2014-15,00,0,TOT,28.0,81,80,2046.0,314,566,0.555,2,6,0.333,155,216,0.718,203,388,591,55,33,97,116,227,785
11,2544,2014-15,00,1610612739,CLE,30.0,69,69,2493.0,624,1279,0.488,120,339,0.354,375,528,0.71,51,365,416,511,109,49,272,135,1743
19,1890,2014-15,00,1610612739,CLE,37.0,57,24,1101.0,119,267,0.446,12,46,0.261,26,34,0.765,64,138,202,51,27,27,33,58,276
14,2217,2014-15,00,1610612739,CLE,35.0,22,1,119.0,14,30,0.467,0,0,0.0,7,13,0.538,6,23,29,2,2,10,10,17,35
