,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201616,2008-09,00,1610612739,CLE,23.0,51,2,430.0,37,86,0.43,0,2,0.0,24,35,0.686,32,55,87,8,10,4,14,77,98
2,200789,2008-09,00,1610612739,CLE,23.0,75,0,1795.0,206,527,0.391,108,283,0.382,66,86,0.767,31,124,155,132,44,16,61,163,586
5,2590,2008-09,00,1610612739,CLE,26.0,81,81,2834.0,526,1126,0.467,183,420,0.436,208,228,0.912,47,232,279,329,69,9,179,215,1443
5,2562,2008-09,00,1610612739,CLE,25.0,66,12,1053.0,116,275,0.422,48,117,0.41,25,54,0.463,31,96,127,72,22,16,48,122,305
14,1112,2008-09,00,1610612739,CLE,34.0,56,53,1314.0,69,155,0.445,0,0,0.0,27,64,0.422,136,226,362,44,48,75,34,82,165
2,200814,2008-09,00,1610612739,CLE,25.0,50,3,277.0,31,69,0.449,7,18,0.389,33,38,0.868,10,28,38,10,12,0,22,34,102
13,1887,2008-09,00,1610612739,CLE,32.0,74,5,1527.0,179,398,0.45,69,168,0.411,90,106,0.849,43,189,232,82,28,10,55,130,517
10,980,2008-09,00,1610612739,CLE,34.0,65,65,1765.0,342,724,0.472,15,39,0.385,139,174,0.799,157,333,490,64,28,84,90,183,838
6,2753,2008-09,00,1610612739,CLE,25.0,64,64,2152.0,285,624,0.457,91,228,0.399,90,108,0.833,31,172,203,226,94,13,92,125,751
4,2760,2008-09,00,1610612739,CLE,26.0,81,42,2306.0,270,504,0.536,0,2,0.0,154,250,0.616,166,415,581,81,75,66,80,239,694
0,201581,2008-09,00,1610612739,CLE,20.0,62,0,705.0,100,194,0.515,0,0,0.0,45,67,0.672,52,113,165,9,14,30,45,81,245
5,2544,2008-09,00,1610612739,CLE,24.0,81,81,3054.0,789,1613,0.489,132,384,0.344,594,762,0.78,106,507,613,587,137,93,241,139,2304
0,101214,2008-09,00,1610612739,CLE,26.0,10,0,20.0,5,12,0.417,2,6,0.333,0,0,0.0,1,1,2,0,1,0,1,2,12
19,693,2008-09,00,1610612760,OKC,33.0,36,3,691.0,99,218,0.454,2,4,0.5,38,54,0.704,53,110,163,25,10,26,15,72,238
20,693,2008-09,00,1610612739,CLE,33.0,21,0,411.0,57,115,0.496,1,3,0.333,21,28,0.75,36,64,100,16,7,14,10,50,136
21,693,2008-09,00,0,TOT,33.0,57,3,1102.0,156,333,0.468,3,7,0.429,59,82,0.72,89,174,263,41,17,40,25,122,374
14,953,2008-09,00,1610612739,CLE,33.0,17,2,125.0,10,27,0.37,0,0,0.0,3,8,0.375,7,18,25,3,4,5,9,17,23
