,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2430,2002-03,00,1610612739,CLE,21.0,81,54,2048.0,331,618,0.536,0,1,0.0,148,192,0.771,202,407,609,106,59,50,103,224,810
0,2402,2002-03,00,1610612739,CLE,20.0,47,24,1385.0,223,605,0.369,55,174,0.316,128,160,0.8,20,62,82,130,38,7,85,107,629
2,2036,2002-03,00,1610612739,CLE,23.0,52,0,806.0,116,287,0.404,0,3,0.0,76,105,0.724,93,138,231,28,18,38,48,124,308
9,1533,2002-03,00,1610612751,NJN,28.0,66,2,843.0,103,231,0.446,13,35,0.371,51,74,0.689,13,65,78,86,37,5,41,93,270
5,1960,2002-03,00,1610612739,CLE,25.0,80,46,1976.0,162,388,0.418,8,37,0.216,65,87,0.747,48,187,235,259,68,16,131,168,397
4,980,2002-03,00,1610612739,CLE,28.0,81,81,2432.0,495,1122,0.441,0,5,0.0,400,512,0.781,240,371,611,127,56,152,210,274,1390
14,902,2002-03,00,1610612739,CLE,35.0,21,11,516.0,34,119,0.286,7,25,0.28,27,34,0.794,10,38,48,56,11,4,18,43,102
15,902,2002-03,00,1610612738,BOS,35.0,14,0,174.0,22,49,0.449,0,7,0.0,8,8,1.0,1,10,11,16,6,0,10,17,52
16,902,2002-03,00,0,TOT,35.0,35,11,690.0,56,168,0.333,7,32,0.219,35,42,0.833,11,48,59,72,17,4,28,60,154
5,1565,2002-03,00,1610612739,CLE,28.0,47,0,251.0,14,37,0.378,0,0,0.0,8,12,0.667,19,36,55,6,2,15,10,42,36
0,2470,2002-03,00,1610612739,CLE,22.0,66,18,1101.0,136,338,0.402,38,118,0.322,98,118,0.831,29,90,119,162,48,12,133,106,408
2,2032,2002-03,00,1610612739,CLE,21.0,67,62,2006.0,263,642,0.41,0,14,0.0,92,155,0.594,113,250,363,176,67,69,178,159,618
4,1729,2002-03,00,1610612739,CLE,23.0,79,76,3131.0,602,1470,0.41,74,204,0.363,348,465,0.748,97,293,390,436,125,36,277,180,1626
14,238,2002-03,00,1610612739,CLE,35.0,32,25,858.0,85,197,0.431,0,0,0.0,33,45,0.733,70,197,267,32,31,19,52,104,203
15,238,2002-03,00,1610612755,PHI,35.0,24,18,496.0,44,109,0.404,0,0,0.0,21,35,0.6,56,68,124,9,15,7,16,68,109
16,238,2002-03,00,0,TOT,35.0,56,43,1353.0,129,306,0.422,0,0,0.0,54,80,0.675,126,265,391,41,46,26,68,172,312
3,1908,2002-03,00,1610612739,CLE,24.0,80,12,2201.0,308,710,0.434,111,314,0.354,57,83,0.687,106,299,405,112,67,22,107,176,784
1,2205,2002-03,00,1610612739,CLE,21.0,80,1,946.0,54,154,0.351,0,0,0.0,11,30,0.367,63,152,215,43,33,81,56,148,119
