,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,200789,2010-11,00,1610612739,CLE,25.0,67,15,1865.0,264,660,0.4,118,293,0.403,134,163,0.822,24,153,177,201,48,21,80,154,780
3,201196,2010-11,00,1610612739,CLE,25.0,81,38,2133.0,362,776,0.466,3,15,0.2,348,423,0.823,46,209,255,419,60,8,178,93,1075
14,1712,2010-11,00,1610612739,CLE,35.0,56,38,1842.0,374,876,0.427,91,263,0.346,171,234,0.731,86,289,375,93,50,30,77,137,1010
6,200797,2010-11,00,1610612739,CLE,26.0,70,16,1182.0,131,219,0.598,0,0,0.0,111,163,0.681,70,116,186,26,22,42,67,199,373
0,202412,2010-11,00,1610612739,CLE,21.0,54,15,933.0,108,289,0.374,34,92,0.37,71,93,0.763,36,104,140,85,31,7,63,65,321
0,201963,2010-11,00,1610612739,CLE,22.0,44,18,947.0,130,306,0.425,25,91,0.275,18,28,0.643,27,96,123,35,34,28,47,78,303
0,201623,2010-11,00,1610612738,BOS,24.0,37,7,531.0,58,97,0.598,0,0,0.0,34,54,0.63,31,76,107,19,13,21,32,92,150
1,201623,2010-11,00,1610612739,CLE,24.0,4,1,64.0,4,14,0.286,0,0,0.0,5,6,0.833,6,5,11,1,2,3,2,12,13
2,201623,2010-11,00,0,TOT,24.0,41,8,595.0,62,111,0.559,0,0,0.0,39,60,0.65,37,81,118,20,15,24,34,104,163
5,101121,2010-11,00,1610612739,CLE,29.0,39,8,586.0,82,179,0.458,9,30,0.3,29,36,0.806,8,76,84,18,6,7,28,73,202
6,2760,2010-11,00,1610612739,CLE,28.0,31,31,994.0,114,216,0.528,0,2,0.0,54,81,0.667,98,203,301,45,27,38,40,87,282
7,1515,2010-11,00,1610612739,CLE,36.0,72,65,2091.0,220,552,0.399,86,227,0.379,74,95,0.779,33,185,218,218,67,10,80,109,600
2,201581,2010-11,00,1610612739,CLE,22.0,80,66,2256.0,429,936,0.458,0,5,0.0,247,367,0.673,217,478,695,91,48,54,173,215,1105
0,202396,2010-11,00,1610612739,CLE,22.0,37,10,701.0,110,241,0.456,0,3,0.0,68,110,0.618,75,83,158,17,15,18,53,88,288
1,202087,2010-11,00,1610612759,SAS,24.0,5,0,18.0,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,0,2,3,3,2
2,202087,2010-11,00,1610612764,WAS,24.0,11,5,127.0,12,27,0.444,0,2,0.0,8,12,0.667,11,11,22,5,7,0,8,10,32
3,202087,2010-11,00,1610612739,CLE,24.0,40,29,973.0,108,234,0.462,17,49,0.347,64,80,0.8,49,108,157,33,33,16,44,81,297
4,202087,2010-11,00,0,TOT,24.0,56,34,1117.0,121,264,0.458,17,51,0.333,72,92,0.783,62,120,182,38,40,18,55,94,331
0,202376,2010-11,00,1610612738,BOS,23.0,28,0,241.0,28,71,0.394,2,10,0.2,5,8,0.625,17,38,55,10,4,7,5,36,63
1,202376,2010-11,00,1610612739,CLE,23.0,21,0,399.0,51,135,0.378,14,56,0.25,14,18,0.778,23,65,88,20,11,10,11,44,130
2,202376,2010-11,00,0,TOT,23.0,49,0,641.0,79,206,0.383,16,66,0.242,19,26,0.731,40,103,143,30,15,17,16,80,193
13,1884,2010-11,00,1610612746,LAC,32.0,43,35,1269.0,214,515,0.416,45,152,0.296,79,104,0.76,29,91,120,299,62,22,107,114,552
14,1884,2010-11,00,1610612739,CLE,32.0,15,9,380.0,75,178,0.421,36,87,0.414,22,27,0.815,6,30,36,92,16,6,39,29,208
15,1884,2010-11,00,0,TOT,32.0,58,44,1649.0,289,693,0.417,81,239,0.339,101,131,0.771,35,121,156,391,78,28,146,143,760
