,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,976,2003-04,00,1610612757,POR,29.0,39,26,1272.0,196,416,0.471,15,47,0.319,58,76,0.763,16,78,94,196,36,2,61,94,465
7,976,2003-04,00,1610612739,CLE,29.0,31,31,1096.0,138,331,0.417,31,80,0.388,56,67,0.836,17,65,82,234,36,4,59,69,363
8,976,2003-04,00,0,TOT,29.0,70,57,2368.0,334,747,0.447,46,127,0.362,114,143,0.797,33,143,176,430,72,6,120,163,828
1,2430,2003-04,00,1610612739,CLE,22.0,75,75,2595.0,471,900,0.523,1,6,0.167,219,285,0.768,230,627,857,148,74,55,134,199,1162
1,2402,2003-04,00,1610612739,CLE,21.0,44,4,708.0,112,306,0.366,31,86,0.36,32,47,0.681,9,49,58,51,26,7,41,89,287
6,1499,2003-04,00,1610612738,BOS,28.0,23,6,498.0,56,117,0.479,1,1,1.0,23,33,0.697,39,79,118,21,8,20,24,55,136
7,1499,2003-04,00,1610612739,CLE,28.0,50,1,975.0,114,267,0.427,1,8,0.125,43,56,0.768,79,162,241,37,18,47,39,104,272
8,1499,2003-04,00,0,TOT,28.0,73,7,1473.0,170,384,0.443,2,9,0.222,66,89,0.742,118,241,359,58,26,67,63,159,408
2,2208,2003-04,00,1610612738,BOS,23.0,21,10,407.0,45,99,0.455,12,32,0.375,8,13,0.615,18,50,68,25,17,2,12,38,110
3,2208,2003-04,00,1610612739,CLE,23.0,34,16,563.0,72,155,0.465,26,67,0.388,9,14,0.643,23,55,78,39,13,5,17,42,179
4,2208,2003-04,00,0,TOT,23.0,55,26,969.0,117,254,0.461,38,99,0.384,17,27,0.63,41,105,146,64,30,7,29,80,289
5,980,2003-04,00,1610612739,CLE,29.0,81,81,2539.0,466,965,0.483,2,7,0.286,303,406,0.746,279,374,653,109,39,201,163,277,1237
16,1563,2003-04,00,1610612739,CLE,31.0,82,7,1400.0,95,257,0.37,4,9,0.444,147,176,0.835,23,147,170,234,51,8,81,119,341
3,1956,2003-04,00,1610612739,CLE,29.0,64,25,1245.0,108,276,0.391,2,19,0.105,36,46,0.783,65,90,155,72,25,19,54,109,254
0,2544,2003-04,00,1610612739,CLE,19.0,79,79,3120.0,622,1492,0.417,63,217,0.29,347,460,0.754,99,333,432,465,130,58,273,149,1654
0,2574,2003-04,00,1610612739,CLE,23.0,41,3,427.0,52,129,0.403,21,44,0.477,20,24,0.833,19,36,55,14,13,2,21,41,145
2,2257,2003-04,00,1610612757,POR,26.0,9,0,25.0,1,5,0.2,0,0,0.0,2,2,1.0,0,1,1,1,0,1,0,2,4
2,2205,2003-04,00,1610612739,CLE,22.0,56,3,729.0,57,147,0.388,0,0,0.0,12,20,0.6,72,127,199,34,26,51,29,116,126
3,1924,2003-04,00,1610612737,ATL,29.0,27,0,302.0,63,138,0.457,0,0,0.0,16,19,0.842,26,37,63,17,10,7,24,48,142
4,1924,2003-04,00,1610612753,ORL,29.0,8,0,83.0,11,27,0.407,0,0,0.0,7,9,0.778,8,6,14,4,1,0,0,9,29
5,1924,2003-04,00,1610612739,CLE,29.0,22,4,397.0,73,162,0.451,0,3,0.0,24,30,0.8,30,36,66,17,4,1,21,36,170
6,1924,2003-04,00,0,TOT,29.0,57,4,781.0,147,327,0.45,0,3,0.0,47,58,0.81,64,79,143,38,15,8,45,93,341
8,677,2003-04,00,1610612738,BOS,31.0,21,0,511.0,77,177,0.435,11,32,0.344,78,109,0.716,21,74,95,25,22,1,31,52,243
9,677,2003-04,00,1610612739,CLE,31.0,50,36,1372.0,154,421,0.366,24,95,0.253,137,174,0.787,44,147,191,95,48,8,57,128,469
10,677,2003-04,00,0,TOT,31.0,71,36,1883.0,231,598,0.386,35,127,0.276,215,283,0.76,65,221,286,120,70,9,88,180,712
