,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
8,101139,2013-14,00,1610612739,CLE,27.0,51,34,984.0,178,409,0.435,83,211,0.393,64,75,0.853,18,85,103,52,46,15,44,103,503
10,101127,2013-14,00,1610612739,CLE,30.0,80,31,2252.0,286,698,0.41,63,185,0.341,125,149,0.839,22,201,223,324,56,22,133,133,760
2,202681,2013-14,00,1610612739,CLE,22.0,71,71,2496.0,532,1237,0.43,123,344,0.358,291,338,0.861,52,207,259,433,108,23,190,163,1478
1,203079,2013-14,00,1610612739,CLE,22.0,70,24,2072.0,430,993,0.433,92,250,0.368,161,235,0.685,32,163,195,209,63,17,154,153,1113
0,203521,2013-14,00,1610612739,CLE,23.0,72,4,1271.0,122,296,0.412,57,155,0.368,38,48,0.792,29,94,123,187,33,5,60,121,339
9,2736,2013-14,00,1610612741,CHI,29.0,23,23,860.0,160,354,0.452,17,62,0.274,101,124,0.815,40,118,158,85,24,4,59,53,438
10,2736,2013-14,00,1610612739,CLE,29.0,40,40,1353.0,211,506,0.417,40,127,0.315,111,144,0.771,59,144,203,98,38,5,55,58,573
11,2736,2013-14,00,0,TOT,29.0,63,63,2213.0,371,860,0.431,57,189,0.302,212,268,0.791,99,262,361,183,62,9,114,111,1011
0,203508,2013-14,00,1610612739,CLE,20.0,22,1,156.0,12,35,0.343,4,19,0.211,9,10,0.9,0,16,16,6,3,1,11,22,37
2,202684,2013-14,00,1610612739,CLE,23.0,82,82,2594.0,363,761,0.477,0,1,0.0,235,339,0.693,269,485,754,72,42,35,108,188,961
0,203461,2013-14,00,1610612739,CLE,21.0,52,0,663.0,80,225,0.356,13,53,0.245,44,69,0.638,49,106,155,17,21,8,47,93,217
9,2760,2013-14,00,1610612739,CLE,31.0,65,29,1800.0,227,459,0.495,0,7,0.0,92,135,0.681,187,442,629,140,69,39,72,164,546
0,203816,2013-14,00,1610612739,CLE,24.0,2,0,7.0,0,4,0.0,0,2,0.0,1,2,0.5,0,0,0,1,1,0,0,0,1
0,203467,2013-14,00,1610612739,CLE,23.0,7,0,38.0,7,14,0.5,2,5,0.4,3,4,0.75,1,5,6,4,0,0,4,4,19
6,201150,2013-14,00,1610612755,PHI,26.0,53,53,1666.0,264,586,0.451,81,203,0.399,79,101,0.782,88,364,452,176,31,67,119,154,688
7,201150,2013-14,00,1610612739,CLE,26.0,27,25,804.0,139,297,0.468,47,105,0.448,40,51,0.784,43,165,208,64,13,27,54,83,365
8,201150,2013-14,00,0,TOT,26.0,80,78,2470.0,403,883,0.456,128,308,0.416,119,152,0.783,131,529,660,240,44,94,173,237,1053
7,202087,2013-14,00,1610612739,CLE,27.0,65,24,1020.0,98,236,0.415,19,58,0.328,43,61,0.705,35,114,149,47,39,15,44,96,258
1,203092,2013-14,00,1610612739,CLE,24.0,70,9,1049.0,156,290,0.538,0,1,0.0,87,121,0.719,103,179,282,36,18,38,60,137,399
