,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,2254,2002-03,00,1610612750,MIN,25.0,38,11,351.0,29,76,0.382,1,3,0.333,21,27,0.778,27,68,95,19,10,13,23,37,80
4,1725,2002-03,00,1610612750,MIN,27.0,77,77,2337.0,400,762,0.525,0,2,0.0,61,95,0.642,146,358,504,114,39,116,99,256,861
14,383,2002-03,00,1610612750,MIN,35.0,82,34,2070.0,286,677,0.422,19,59,0.322,123,161,0.764,51,197,248,156,78,15,108,176,714
3,1887,2002-03,00,1610612750,MIN,26.0,52,42,1834.0,351,729,0.481,61,145,0.421,150,173,0.867,53,188,241,136,44,22,87,123,913
6,988,2002-03,00,1610612740,NOH,28.0,2,0,12.0,2,4,0.5,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,0,6
5,1607,2002-03,00,1610612750,MIN,27.0,79,74,2602.0,409,956,0.428,97,266,0.365,208,231,0.9,42,141,183,452,60,7,182,160,1123
9,718,2002-03,00,1610612750,MIN,28.0,80,22,1223.0,208,389,0.535,0,2,0.0,60,101,0.594,106,185,291,77,32,23,59,142,476
7,708,2002-03,00,1610612750,MIN,27.0,82,82,3322.0,743,1481,0.502,20,71,0.282,377,502,0.751,244,858,1102,495,113,129,229,199,1883
4,1531,2002-03,00,1610612750,MIN,28.0,77,0,1041.0,153,349,0.438,1,1,1.0,114,149,0.765,86,139,225,37,24,30,59,137,421
9,693,2002-03,00,1610612750,MIN,27.0,54,21,1117.0,151,328,0.46,0,2,0.0,102,131,0.779,111,159,270,38,14,55,43,171,404
12,1073,2002-03,00,1610612750,MIN,32.0,26,0,142.0,27,50,0.54,0,0,0.0,27,45,0.6,18,13,31,4,6,1,9,31,81
0,2080,2002-03,00,1610612750,MIN,25.0,42,0,240.0,22,58,0.379,5,12,0.417,29,36,0.806,4,13,17,33,4,0,23,25,78
12,324,2002-03,00,1610612750,MIN,33.0,82,39,2245.0,252,609,0.414,87,212,0.41,39,50,0.78,40,201,241,244,72,13,82,161,630
