,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
8,2742,2010-11,00,1610612750,MIN,26.0,37,8,711.0,97,241,0.402,28,78,0.359,44,60,0.733,17,37,54,111,25,3,64,64,266
0,202325,2010-11,00,1610612750,MIN,23.0,79,63,2069.0,271,682,0.397,103,289,0.356,64,92,0.696,51,189,240,148,58,54,95,163,709
5,101110,2010-11,00,1610612750,MIN,24.0,46,1,1094.0,152,340,0.447,55,132,0.417,94,122,0.77,36,111,147,53,28,9,58,101,453
2,201563,2010-11,00,1610612750,MIN,22.0,73,73,2361.0,561,1246,0.45,60,164,0.366,219,291,0.753,118,291,409,158,54,52,195,222,1401
1,201938,2010-11,00,1610612750,MIN,22.0,53,8,983.0,108,296,0.365,31,100,0.31,32,42,0.762,12,65,77,182,34,3,113,58,279
7,2557,2010-11,00,1610612750,MIN,30.0,71,66,2159.0,319,681,0.468,81,184,0.44,121,137,0.883,37,162,199,384,89,10,158,146,840
0,201593,2010-11,00,1610612750,MIN,25.0,65,11,887.0,136,263,0.517,0,0,0.0,87,114,0.763,90,103,193,27,18,35,91,181,359
2,201576,2010-11,00,1610612752,NYK,21.0,17,0,127.0,14,45,0.311,1,4,0.25,6,12,0.5,11,29,40,7,4,8,10,15,35
3,201576,2010-11,00,1610612750,MIN,21.0,23,3,463.0,109,219,0.498,0,0,0.0,52,74,0.703,32,88,120,26,18,16,43,47,270
4,201576,2010-11,00,0,TOT,21.0,40,3,590.0,123,264,0.466,1,4,0.25,58,86,0.674,43,117,160,33,22,24,53,62,305
1,201961,2010-11,00,1610612750,MIN,23.0,62,8,1181.0,160,397,0.403,48,121,0.397,42,53,0.792,26,82,108,72,28,3,53,85,410
11,2545,2010-11,00,1610612750,MIN,26.0,69,69,1686.0,271,578,0.469,0,0,0.0,64,115,0.557,133,227,360,104,54,140,151,229,606
0,202351,2010-11,00,1610612750,MIN,24.0,42,0,419.0,55,154,0.357,17,60,0.283,33,42,0.786,23,47,70,28,12,7,19,44,160
2,201567,2010-11,00,1610612750,MIN,22.0,73,73,2611.0,482,1026,0.47,88,211,0.417,424,499,0.85,330,782,1112,184,45,28,155,148,1476
4,201229,2010-11,00,1610612750,MIN,26.0,65,4,1362.0,141,313,0.45,47,115,0.409,105,131,0.802,92,203,295,82,28,28,49,145,434
