,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626145,2015-16,00,1610612750,MIN,20.0,37,0,573.0,56,156,0.359,16,53,0.302,28,39,0.718,7,40,47,108,31,3,33,33,156
4,202962,2015-16,00,1610612750,MIN,25.0,18,0,192.0,18,32,0.563,0,0,0.0,7,17,0.412,12,30,42,6,4,1,7,28,43
2,203476,2015-16,00,1610612750,MIN,26.0,82,39,2220.0,308,579,0.532,6,20,0.3,205,248,0.827,157,428,585,143,94,96,140,219,827
1,203897,2015-16,00,1610612750,MIN,21.0,82,33,2294.0,433,959,0.452,123,316,0.389,161,203,0.793,27,201,228,251,69,17,155,193,1150
4,201937,2015-16,00,1610612750,MIN,25.0,76,76,2323.0,219,586,0.374,62,190,0.326,266,314,0.847,40,286,326,658,162,10,193,201,766
1,204014,2015-16,00,1610612750,MIN,30.0,33,0,277.0,25,62,0.403,17,50,0.34,8,8,1.0,5,15,20,11,3,1,13,33,75
18,2419,2015-16,00,1610612750,MIN,36.0,77,44,1462.0,102,229,0.445,4,23,0.174,13,19,0.684,32,115,147,74,36,13,27,62,221
5,201593,2015-16,00,1610612750,MIN,30.0,12,3,156.0,19,50,0.38,0,0,0.0,16,20,0.8,7,14,21,11,1,0,9,22,54
2,203498,2015-16,00,1610612750,MIN,23.0,82,0,1682.0,317,681,0.465,44,152,0.289,185,242,0.764,100,167,267,52,24,7,70,94,863
22,708,2015-16,00,1610612750,MIN,40.0,38,38,556.0,54,115,0.47,0,1,0.0,14,21,0.667,15,135,150,62,28,10,16,70,122
1,203952,2015-16,00,1610612750,MIN,21.0,81,81,2845.0,594,1294,0.459,57,190,0.3,430,565,0.761,105,186,291,164,78,46,182,165,1675
0,1626157,2015-16,00,1610612750,MIN,20.0,82,82,2627.0,625,1153,0.542,30,88,0.341,223,275,0.811,229,629,858,161,58,138,183,245,1503
3,203940,2015-16,00,1610612750,MIN,25.0,52,2,486.0,53,145,0.366,9,32,0.281,17,26,0.654,20,91,111,29,16,11,36,77,132
0,202357,2015-16,00,1610612750,MIN,28.0,60,0,1075.0,110,235,0.468,48,125,0.384,40,55,0.727,49,161,210,82,26,21,47,154,308
