,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,2768,2009-10,00,1610612752,NYK,27.0,67,59,2072.0,168,451,0.373,90,258,0.349,68,95,0.716,28,150,178,378,59,3,110,83,494
12,1503,2009-10,00,1610612745,HOU,31.0,6,0,46.0,7,19,0.368,1,2,0.5,4,6,0.667,0,5,5,6,0,2,1,2,19
13,1503,2009-10,00,1610612752,NYK,31.0,24,24,627.0,84,216,0.389,15,62,0.242,43,57,0.754,22,67,89,93,15,12,43,38,226
14,1503,2009-10,00,0,TOT,31.0,30,24,672.0,91,235,0.387,16,64,0.25,47,63,0.746,22,72,94,99,15,14,44,40,245
1,201592,2009-10,00,1610612738,BOS,25.0,21,1,99.0,9,21,0.429,0,2,0.0,6,12,0.5,4,16,20,6,4,1,7,10,24
2,201592,2009-10,00,1610612752,NYK,25.0,11,0,140.0,19,39,0.487,0,8,0.0,7,11,0.636,12,19,31,7,5,1,10,19,45
3,201592,2009-10,00,0,TOT,25.0,32,1,239.0,28,60,0.467,0,10,0.0,13,23,0.565,16,35,51,13,9,2,17,29,69
1,201611,2009-10,00,1610612738,BOS,22.0,8,0,29.0,3,6,0.5,0,0,0.0,2,2,1.0,0,5,5,3,0,0,2,4,8
2,201611,2009-10,00,1610612752,NYK,22.0,27,13,739.0,117,226,0.518,50,116,0.431,37,47,0.787,15,68,83,37,23,3,26,79,321
3,201611,2009-10,00,0,TOT,22.0,35,13,768.0,120,232,0.517,50,116,0.431,39,49,0.796,15,73,88,40,23,3,28,83,329
15,1733,2009-10,00,1610612752,NYK,30.0,72,15,2195.0,448,1030,0.435,140,409,0.342,240,317,0.757,88,317,405,110,62,26,132,209,1276
1,201568,2009-10,00,1610612752,NYK,21.0,81,74,2747.0,392,927,0.423,186,488,0.381,251,307,0.818,65,333,398,135,75,58,110,191,1221
7,1886,2009-10,00,1610612752,NYK,29.0,25,1,292.0,40,100,0.4,14,39,0.359,24,26,0.923,15,37,52,16,2,17,28,33,118
3,200771,2009-10,00,1610612758,SAC,24.0,39,0,517.0,88,190,0.463,15,42,0.357,43,62,0.694,15,35,50,121,29,3,59,46,234
4,200771,2009-10,00,1610612752,NYK,24.0,27,8,531.0,79,161,0.491,17,49,0.347,25,31,0.806,9,30,39,91,21,2,55,38,200
5,200771,2009-10,00,0,TOT,24.0,66,8,1048.0,167,351,0.476,32,91,0.352,68,93,0.731,24,65,89,212,50,5,114,84,434
2,201163,2009-10,00,1610612752,NYK,23.0,65,64,2320.0,412,860,0.479,40,150,0.267,129,160,0.806,93,255,348,138,46,49,108,184,993
0,201962,2009-10,00,1610612752,NYK,24.0,56,12,1087.0,179,391,0.458,68,175,0.389,55,68,0.809,40,68,108,112,42,3,55,116,481
3,2853,2009-10,00,1610612752,NYK,28.0,7,6,232.0,30,68,0.441,0,0,0.0,22,29,0.759,31,46,77,8,4,4,11,24,82
8,2201,2009-10,00,1610612752,NYK,27.0,7,0,62.0,8,21,0.381,0,0,0.0,10,17,0.588,4,9,13,0,0,1,13,13,26
4,101135,2009-10,00,1610612752,NYK,27.0,81,81,3019.0,686,1258,0.545,0,8,0.0,268,330,0.812,228,721,949,295,85,40,189,257,1640
12,2067,2009-10,00,1610612738,BOS,32.0,50,0,846.0,129,322,0.401,64,167,0.383,36,40,0.9,7,62,69,48,28,7,27,61,358
13,2067,2009-10,00,1610612752,NYK,32.0,18,0,371.0,44,133,0.331,15,60,0.25,12,12,1.0,6,34,40,37,12,0,20,20,115
14,2067,2009-10,00,0,TOT,32.0,68,0,1217.0,173,455,0.38,79,227,0.348,48,52,0.923,13,96,109,85,40,7,47,81,473
