,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,1629607,2020-21,00,1610612752,NYK,23.0,8,0,16.0,0,4,0.0,0,1,0.0,3,4,0.75,0,2,2,1,0,0,3,1,3
0,1630167,2020-21,00,1610612752,NYK,23.0,62,0,683.0,104,209,0.498,26,85,0.306,19,26,0.731,26,112,138,29,17,15,23,55,253
8,203457,2020-21,00,1610612752,NYK,27.0,64,41,1547.0,137,223,0.614,0,3,0.0,50,70,0.714,142,265,407,46,70,141,65,176,324
13,201565,2020-21,00,1610612765,DET,32.0,15,0,342.0,79,184,0.429,13,39,0.333,42,50,0.84,6,23,29,63,18,4,29,17,213
14,201565,2020-21,00,1610612752,NYK,32.0,35,3,937.0,208,427,0.487,37,90,0.411,68,77,0.883,14,87,101,146,31,15,49,39,521
15,201565,2020-21,00,0,TOT,32.0,50,3,1279.0,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734
0,1630193,2020-21,00,1610612752,NYK,22.0,64,3,1244.0,229,580,0.395,118,303,0.389,155,174,0.891,25,112,137,127,30,12,58,114,731
8,203901,2020-21,00,1610612752,NYK,27.0,63,63,1484.0,269,622,0.432,28,98,0.286,73,107,0.682,64,152,216,203,47,9,103,116,639
1,1629628,2020-21,00,1610612752,NYK,21.0,72,72,2511.0,467,1060,0.441,124,309,0.401,206,276,0.746,68,346,414,217,53,20,139,188,1264
3,1628373,2020-21,00,1610612752,NYK,22.0,33,4,322.0,29,79,0.367,23,48,0.479,8,18,0.444,6,25,31,19,18,4,11,45,89
1,203658,2020-21,00,1610612751,BKN,28.0,3,0,28.0,3,7,0.429,0,0,0.0,0,0,0.0,3,4,7,0,0,3,3,9,6
2,203658,2020-21,00,1610612758,SAC,28.0,1,0,4.0,0,1,0.0,0,0,0.0,3,4,0.75,1,0,1,1,0,0,0,1,3
3,203658,2020-21,00,1610612752,NYK,28.0,9,0,52.0,5,7,0.714,0,0,0.0,1,2,0.5,2,9,11,1,1,6,0,4,11
4,203658,2020-21,00,0,TOT,28.0,13,0,83.0,8,15,0.533,0,0,0.0,4,6,0.667,6,13,19,2,1,9,3,14,20
14,202692,2020-21,00,1610612752,NYK,29.0,49,5,1255.0,210,500,0.42,102,246,0.415,101,118,0.856,21,206,227,107,31,14,49,102,623
2,1628995,2020-21,00,1610612752,NYK,21.0,42,0,464.0,56,143,0.392,35,89,0.393,16,20,0.8,10,51,61,19,12,6,17,37,163
2,1629033,2020-21,00,1610612752,NYK,25.0,17,0,34.0,1,9,0.111,0,8,0.0,0,0,0.0,0,5,5,1,0,0,1,4,2
2,1629011,2020-21,00,1610612752,NYK,23.0,31,29,853.0,115,176,0.653,0,0,0.0,26,53,0.491,113,139,252,17,35,45,26,86,256
11,203493,2020-21,00,1610612752,NYK,30.0,65,64,1949.0,248,561,0.442,163,398,0.41,50,55,0.909,16,207,223,99,52,11,45,146,709
6,203944,2020-21,00,1610612752,NYK,26.0,71,71,2667.0,602,1321,0.456,160,389,0.411,348,429,0.811,84,640,724,427,64,18,241,225,1712
13,201959,2020-21,00,1610612752,NYK,36.0,45,3,936.0,99,158,0.627,3,15,0.2,40,55,0.727,99,151,250,36,31,49,22,99,241
