,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1630167,2022-23,00,1610612752,NYK,25.0,67,5,1051.0,187,419,0.446,85,247,0.344,38,47,0.809,29,158,187,66,23,12,38,68,497
1,1630540,2022-23,00,1610612752,NYK,22.0,64,2,760.0,77,215,0.358,40,134,0.299,28,42,0.667,13,37,50,72,37,8,25,60,222
0,1631211,2022-23,00,1610612752,NYK,19.0,3,0,8.0,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,0,0,0,0,3
7,1628404,2022-23,00,1610612757,POR,28.0,51,51,1704.0,183,363,0.504,34,112,0.304,87,119,0.731,95,322,417,200,54,9,79,133,487
8,1628404,2022-23,00,1610612752,NYK,28.0,25,1,750.0,92,157,0.586,27,52,0.519,45,57,0.789,47,129,176,90,34,12,38,62,256
9,1628404,2022-23,00,0,TOT,28.0,76,52,2454.0,275,520,0.529,61,164,0.372,132,176,0.75,142,451,593,290,88,21,117,195,743
17,201565,2022-23,00,1610612752,NYK,34.0,27,0,338.0,61,159,0.384,19,63,0.302,11,12,0.917,8,32,40,46,7,5,22,18,152
1,1630613,2022-23,00,1610612756,PHX,23.0,31,3,394.0,94,256,0.367,40,111,0.36,16,24,0.667,2,34,36,63,6,4,34,23,244
2,1630193,2022-23,00,1610612752,NYK,24.0,81,21,2344.0,419,936,0.448,168,454,0.37,203,248,0.819,58,279,337,279,80,14,100,166,1209
1,1629656,2022-23,00,1610612752,NYK,23.0,71,66,2121.0,282,602,0.468,157,407,0.386,78,98,0.796,49,180,229,150,47,26,69,177,799
3,1629628,2022-23,00,1610612752,NYK,23.0,73,73,2476.0,510,1176,0.434,121,390,0.31,290,392,0.74,60,308,368,201,31,15,164,179,1431
4,1628973,2022-23,00,1610612752,NYK,26.0,68,68,2379.0,587,1195,0.491,134,322,0.416,325,392,0.829,40,201,241,421,61,15,142,152,1633
12,203095,2022-23,00,1610612752,NYK,30.0,27,7,459.0,56,166,0.337,35,114,0.307,18,21,0.857,4,45,49,36,16,3,22,46,165
3,1629676,2022-23,00,1610612759,SAS,25.0,42,2,474.0,67,155,0.432,18,60,0.3,20,41,0.488,21,86,107,38,18,7,31,53,172
4,1629011,2022-23,00,1610612752,NYK,25.0,59,58,1589.0,188,280,0.671,0,0,0.0,59,122,0.484,267,288,555,53,56,109,41,160,435
8,203944,2022-23,00,1610612752,NYK,28.0,77,77,2737.0,658,1432,0.459,218,636,0.343,402,531,0.757,141,626,767,316,49,21,216,233,1936
1,1630579,2022-23,00,1610612752,NYK,24.0,52,16,812.0,83,107,0.776,0,1,0.0,12,16,0.75,99,143,242,25,15,28,27,96,178
6,1628392,2022-23,00,1610612752,NYK,25.0,82,8,1628.0,175,327,0.535,8,37,0.216,48,71,0.676,209,327,536,102,53,64,66,213,406
