,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626254,2016-17,00,1610612752,NYK,25.0,32,4,331.0,39,86,0.453,1,7,0.143,19,26,0.731,22,42,64,8,15,8,12,30,98
0,1626184,2016-17,00,1610612755,PHI,24.0,8,0,74.0,12,26,0.462,6,15,0.4,12,12,1.0,0,5,5,6,3,1,3,11,42
1,1626184,2016-17,00,1610612752,NYK,24.0,18,0,225.0,28,72,0.389,10,32,0.313,29,31,0.935,6,21,27,28,6,1,16,28,95
2,1626184,2016-17,00,0,TOT,24.0,26,0,299.0,40,98,0.408,16,47,0.34,41,43,0.953,6,26,32,34,9,2,19,39,137
12,201584,2016-17,00,1610612752,NYK,31.0,77,74,2459.0,321,704,0.456,108,269,0.401,85,98,0.867,53,206,259,179,81,24,69,141,835
1,204001,2016-17,00,1610612752,NYK,21.0,66,65,2164.0,443,985,0.45,112,314,0.357,198,252,0.786,111,364,475,97,47,129,118,244,1196
15,2546,2016-17,00,1610612752,NYK,33.0,74,74,2538.0,602,1389,0.433,151,421,0.359,304,365,0.833,62,376,438,213,60,34,153,198,1659
5,203200,2016-17,00,1610612752,NYK,28.0,82,4,1639.0,233,538,0.433,97,273,0.355,66,80,0.825,27,198,225,102,65,31,66,109,629
4,203124,2016-17,00,1610612752,NYK,27.0,79,8,1229.0,215,413,0.521,2,17,0.118,64,83,0.771,157,282,439,117,36,104,76,174,496
9,201149,2016-17,00,1610612752,NYK,32.0,46,46,1015.0,99,202,0.49,0,1,0.0,34,78,0.436,162,241,403,103,30,37,58,127,232
0,1626195,2016-17,00,1610612752,NYK,23.0,72,22,1324.0,246,465,0.529,4,15,0.267,91,125,0.728,170,332,502,96,41,36,100,150,587
11,2756,2016-17,00,1610612752,NYK,33.0,42,4,408.0,42,136,0.309,23,74,0.311,17,24,0.708,12,47,59,52,13,2,16,38,124
7,201565,2016-17,00,1610612752,NYK,28.0,64,64,2082.0,460,977,0.471,13,60,0.217,221,253,0.874,66,180,246,283,44,17,147,84,1154
0,1627758,2016-17,00,1610612752,NYK,24.0,52,13,857.0,82,217,0.378,23,86,0.267,28,43,0.651,12,86,98,107,34,8,56,74,215
0,1627850,2016-17,00,1610612752,NYK,24.0,21,1,170.0,16,30,0.533,0,0,0.0,8,19,0.421,23,28,51,10,4,4,12,23,40
7,202498,2016-17,00,1610612752,NYK,29.0,46,15,968.0,97,244,0.398,38,85,0.447,43,51,0.843,32,110,142,35,21,5,25,85,275
0,1627851,2016-17,00,1610612752,NYK,27.0,68,5,1016.0,158,369,0.428,54,168,0.321,55,68,0.809,47,79,126,69,29,11,51,79,425
