,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,185,2000-01,00,1610612758,SAC,28.0,70,70,2835.0,786,1635,0.481,2,28,0.071,324,461,0.703,179,598,777,294,93,118,195,226,1898
0,2045,2000-01,00,1610612758,SAC,22.0,74,7,1249.0,138,335,0.412,28,86,0.326,87,112,0.777,49,161,210,69,52,24,55,139,391
10,57,2000-01,00,1610612758,SAC,31.0,81,81,2941.0,311,788,0.395,94,250,0.376,280,312,0.897,95,260,355,289,183,45,154,224,996
8,239,2000-01,00,1610612758,SAC,30.0,31,0,175.0,29,76,0.382,14,27,0.519,31,35,0.886,2,14,16,14,7,0,10,27,103
2,978,2000-01,00,1610612758,SAC,24.0,75,75,2905.0,559,1189,0.47,144,360,0.4,267,312,0.856,93,341,434,164,91,13,146,144,1529
8,468,2000-01,00,1610612758,SAC,31.0,62,2,1010.0,103,255,0.404,46,132,0.348,64,73,0.877,16,78,94,130,28,6,53,66,316
11,124,2000-01,00,1610612758,SAC,33.0,81,81,2420.0,364,755,0.482,4,14,0.286,242,350,0.691,207,466,673,231,87,93,192,242,974
3,1517,2000-01,00,1610612758,SAC,28.0,79,7,1648.0,231,526,0.439,39,104,0.375,65,88,0.739,74,172,246,161,87,7,103,139,566
11,98,2000-01,00,1610612758,SAC,33.0,21,0,170.0,14,57,0.246,10,39,0.256,0,0,0.0,3,22,25,13,10,4,7,13,38
3,1513,2000-01,00,1610612758,SAC,26.0,77,8,1661.0,185,395,0.468,0,2,0.0,128,171,0.749,173,292,465,47,48,97,66,206,498
3,1444,2000-01,00,1610612758,SAC,30.0,59,2,698.0,120,242,0.496,0,0,0.0,48,77,0.623,74,122,196,17,9,13,32,44,288
2,1715,2000-01,00,1610612758,SAC,25.0,77,77,2290.0,281,690,0.407,98,311,0.315,60,76,0.789,19,166,185,416,94,9,160,114,720
