,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2222,2001-02,00,1610612758,SAC,19.0,54,1,432.0,75,175,0.429,0,7,0.0,23,46,0.5,49,40,89,27,19,6,22,46,173
8,185,2001-02,00,1610612758,SAC,29.0,54,54,2072.0,532,1075,0.495,5,19,0.263,253,338,0.749,150,396,546,258,90,76,158,181,1322
1,2045,2001-02,00,1610612758,SAC,23.0,80,10,1969.0,290,687,0.422,63,171,0.368,167,230,0.726,63,300,363,163,57,31,81,184,810
1,2043,2001-02,00,1610612758,SAC,24.0,32,0,155.0,30,68,0.441,2,8,0.25,8,9,0.889,1,7,8,25,7,0,27,9,70
3,1710,2001-02,00,1610612758,SAC,24.0,80,80,2657.0,446,985,0.453,51,138,0.37,155,193,0.803,37,185,222,403,87,15,134,133,1098
11,57,2001-02,00,1610612758,SAC,32.0,81,81,2796.0,338,735,0.46,90,256,0.352,206,242,0.851,74,300,374,340,160,25,164,209,972
3,978,2001-02,00,1610612758,SAC,25.0,71,71,2648.0,547,1130,0.484,129,310,0.416,283,323,0.876,72,301,373,175,81,14,140,120,1506
12,124,2001-02,00,1610612758,SAC,34.0,80,80,2420.0,338,716,0.472,3,13,0.231,209,340,0.615,205,466,671,297,79,94,158,229,888
4,1517,2001-02,00,1610612758,SAC,29.0,81,3,1753.0,334,754,0.443,79,219,0.361,149,184,0.81,82,169,251,164,73,11,93,145,896
8,85,2001-02,00,1610612758,SAC,33.0,20,0,89.0,9,27,0.333,4,15,0.267,9,13,0.692,4,4,8,9,3,1,10,13,31
4,1513,2001-02,00,1610612758,SAC,27.0,80,29,1882.0,197,358,0.55,0,0,0.0,115,166,0.693,188,377,565,53,70,76,68,202,509
4,1444,2001-02,00,1610612758,SAC,31.0,56,1,721.0,115,245,0.469,0,3,0.0,34,56,0.607,76,122,198,32,11,18,33,65,264
20,359,2001-02,00,1610612758,SAC,34.0,18,0,92.0,10,27,0.37,0,0,0.0,1,2,0.5,10,23,33,6,2,4,5,12,21
