,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,1628370,2022-23,00,1610612758,SAC,25.0,77,0,1719.0,357,796,0.448,143,398,0.359,184,207,0.889,32,171,203,298,49,20,146,125,1041
5,1629056,2022-23,00,1610612758,SAC,26.0,64,5,841.0,154,364,0.423,89,243,0.366,34,43,0.791,20,119,139,67,43,12,53,104,431
5,1628368,2022-23,00,1610612758,SAC,25.0,73,73,2435.0,682,1331,0.512,119,367,0.324,343,440,0.78,40,266,306,447,83,23,181,172,1826
4,1629002,2022-23,00,1610612758,SAC,26.0,66,0,689.0,129,219,0.589,9,38,0.237,54,73,0.74,47,151,198,40,22,21,32,81,321
10,203521,2022-23,00,1610612758,SAC,32.0,32,0,213.0,17,50,0.34,9,27,0.333,4,7,0.571,1,12,13,41,7,0,10,20,47
4,1628989,2022-23,00,1610612758,SAC,24.0,75,75,2203.0,420,866,0.485,205,510,0.402,95,131,0.725,42,209,251,221,80,24,97,181,1140
8,1627734,2022-23,00,1610612758,SAC,27.0,79,79,2736.0,577,938,0.615,31,83,0.373,325,438,0.742,251,722,973,573,65,39,230,279,1510
0,1631099,2022-23,00,1610612758,SAC,22.0,80,78,2382.0,354,782,0.453,206,501,0.411,62,81,0.765,89,282,371,98,61,42,60,162,976
1,1630558,2022-23,00,1610612758,SAC,24.0,80,9,1447.0,181,399,0.454,63,197,0.32,25,31,0.806,16,89,105,185,44,15,62,112,450
1,1630556,2022-23,00,1610612751,BKN,22.0,14,1,80.0,6,24,0.25,2,12,0.167,1,2,0.5,6,8,14,2,3,1,4,3,15
2,1630556,2022-23,00,1610612758,SAC,22.0,22,3,306.0,30,69,0.435,15,43,0.349,10,13,0.769,17,30,47,21,11,5,9,37,85
3,1630556,2022-23,00,0,TOT,22.0,36,4,386.0,36,93,0.387,17,55,0.309,11,15,0.733,23,38,61,23,14,6,13,40,100
7,1626158,2022-23,00,1610612758,SAC,29.0,42,1,348.0,55,89,0.618,5,8,0.625,15,19,0.789,29,51,80,9,3,11,14,50,130
0,1631165,2022-23,00,1610612758,SAC,23.0,16,0,71.0,7,16,0.438,6,12,0.5,4,7,0.571,4,4,8,6,5,1,1,10,24
13,203458,2022-23,00,1610612758,SAC,30.0,26,2,161.0,16,30,0.533,0,2,0.0,11,16,0.688,24,36,60,12,4,11,16,28,43
5,1628408,2022-23,00,1610612758,SAC,26.0,16,0,79.0,10,33,0.303,2,16,0.125,0,0,0.0,1,13,14,10,6,1,5,7,22
12,203084,2022-23,00,1610612758,SAC,31.0,82,82,2662.0,374,791,0.473,132,353,0.374,350,413,0.847,87,279,366,128,57,10,86,103,1230
9,1626168,2022-23,00,1610612758,SAC,27.0,74,0,1247.0,187,408,0.458,87,240,0.363,101,124,0.815,68,232,300,66,27,31,64,97,562
1,1629674,2022-23,00,1610612758,SAC,23.0,5,0,29.0,6,9,0.667,0,0,0.0,0,2,0.0,5,6,11,1,0,2,1,7,12
