,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,1628978,2021-22,00,1610612749,MIL,25.0,17,0,341.0,39,118,0.331,21,74,0.284,23,27,0.852,18,42,60,29,11,3,28,26,122
4,1628978,2021-22,00,1610612758,SAC,25.0,25,1,665.0,79,218,0.362,53,144,0.368,47,56,0.839,22,88,110,89,37,5,44,43,258
5,1628978,2021-22,00,0,TOT,25.0,42,1,1005.0,118,336,0.351,74,218,0.339,70,83,0.843,40,130,170,118,48,8,72,69,380
4,1629056,2021-22,00,1610612758,SAC,25.0,30,11,536.0,113,267,0.423,49,149,0.329,36,44,0.818,11,83,94,40,25,11,33,70,311
4,1628368,2021-22,00,1610612758,SAC,24.0,59,59,2083.0,516,1092,0.473,74,249,0.297,261,348,0.75,25,206,231,330,68,25,168,172,1367
3,1629002,2021-22,00,1610612758,SAC,25.0,60,20,1279.0,203,449,0.452,57,186,0.306,71,91,0.78,34,301,335,60,51,32,61,93,534
13,203090,2021-22,00,1610612758,SAC,29.0,47,24,864.0,83,181,0.459,31,101,0.307,20,28,0.714,12,100,112,23,29,24,31,77,217
12,203200,2021-22,00,1610612754,IND,33.0,49,40,1416.0,190,458,0.415,127,336,0.378,34,41,0.829,18,117,135,90,36,18,49,105,541
13,203200,2021-22,00,1610612758,SAC,33.0,25,25,641.0,71,204,0.348,50,146,0.342,16,21,0.762,11,44,55,38,21,15,21,49,208
14,203200,2021-22,00,0,TOT,33.0,74,65,2057.0,261,662,0.394,177,482,0.367,50,62,0.806,29,161,190,128,57,33,70,154,749
5,1627734,2021-22,00,1610612754,IND,26.0,47,46,1632.0,331,571,0.58,35,108,0.324,191,258,0.74,155,412,567,236,46,22,143,146,888
6,1627734,2021-22,00,1610612758,SAC,26.0,15,15,504.0,112,202,0.554,4,17,0.235,55,74,0.743,46,139,185,87,13,5,52,57,283
7,1627734,2021-22,00,0,TOT,26.0,62,61,2136.0,443,773,0.573,39,125,0.312,246,332,0.741,201,551,752,323,59,27,195,203,1171
0,1630558,2021-22,00,1610612758,SAC,23.0,75,19,2076.0,352,843,0.418,101,320,0.316,56,85,0.659,33,133,166,313,55,24,114,141,861
6,1626158,2021-22,00,1610612758,SAC,28.0,45,37,1074.0,198,300,0.66,2,5,0.4,70,90,0.778,93,224,317,48,17,41,56,128,468
12,203458,2021-22,00,1610612758,SAC,29.0,39,10,620.0,94,176,0.534,6,21,0.286,41,63,0.651,52,109,161,45,13,25,43,100,235
9,203087,2021-22,00,1610612754,IND,30.0,39,0,613.0,85,228,0.373,39,117,0.333,67,80,0.838,15,79,94,51,23,14,24,44,276
10,203087,2021-22,00,1610612758,SAC,30.0,17,0,322.0,48,119,0.403,16,53,0.302,22,26,0.846,11,49,60,30,8,8,13,15,134
11,203087,2021-22,00,0,TOT,30.0,56,0,936.0,133,347,0.383,55,170,0.324,89,106,0.84,26,128,154,81,31,22,37,59,410
8,1627745,2021-22,00,1610612758,SAC,27.0,56,15,1017.0,175,266,0.658,10,29,0.345,94,131,0.718,75,171,246,69,26,47,59,130,454
11,203084,2021-22,00,1610612758,SAC,30.0,77,77,2587.0,391,834,0.469,142,360,0.394,341,413,0.826,82,350,432,186,53,14,118,94,1265
6,1626168,2021-22,00,1610612765,DET,26.0,51,3,990.0,175,384,0.456,44,146,0.301,138,176,0.784,60,184,244,58,22,26,54,91,532
7,1626168,2021-22,00,1610612758,SAC,26.0,24,20,547.0,87,178,0.489,23,63,0.365,57,67,0.851,29,106,135,30,7,6,19,32,254
8,1626168,2021-22,00,0,TOT,26.0,75,23,1536.0,262,562,0.466,67,209,0.321,195,243,0.802,89,290,379,88,29,32,73,123,786
4,1628367,2021-22,00,1610612765,DET,25.0,39,3,707.0,103,251,0.41,30,113,0.265,40,56,0.714,17,106,123,49,21,18,38,71,276
5,1628367,2021-22,00,1610612758,SAC,25.0,12,0,123.0,17,49,0.347,3,17,0.176,15,21,0.714,4,14,18,5,5,4,9,17,52
6,1628367,2021-22,00,0,TOT,25.0,51,3,830.0,120,300,0.4,33,130,0.254,55,77,0.714,21,120,141,54,26,22,47,88,328
0,1629674,2021-22,00,1610612758,SAC,22.0,15,0,120.0,17,38,0.447,0,0,0.0,11,17,0.647,14,17,31,6,1,8,6,18,45
